 Q (1/Ang),S-S  ,S-F  ,F-F  
  21.93031 ,    -0.402881653466228E+00 ,     0.536266559870427E+00 ,     0.412396054660242E+00 , 
  21.95031 ,    -0.346856785131594E+00 ,     0.460918876672364E+00 ,     0.458719801642964E+00 , 
  21.97031 ,    -0.290424905123256E+00 ,     0.385319709727937E+00 ,     0.497088120921089E+00 , 
  21.99031 ,    -0.235244936701851E+00 ,     0.311059320954062E+00 ,     0.526170217708636E+00 , 
  22.01031 ,    -0.182836286788827E+00 ,     0.239610870885466E+00 ,     0.544846984933580E+00 , 
  22.03032 ,    -0.134512709799251E+00 ,     0.172262580347392E+00 ,     0.552243975061425E+00 , 
  22.05032 ,    -0.914399887941270E-01 ,     0.110219929992465E+00 ,     0.547748592803788E+00 , 
  22.07032 ,    -0.544606767303387E-01 ,     0.543782752404925E-01 ,     0.531052360720181E+00 , 
  22.09032 ,    -0.241721421635743E-01 ,     0.544212662558577E-02 ,     0.502142413424830E+00 , 
  22.11032 ,    -0.888693396959671E-03 ,    -0.361209178160312E-01 ,     0.461312785595344E+00 , 
  22.13032 ,     0.153619701499972E-01 ,    -0.700843400524451E-01 ,     0.409161259616871E+00 , 
  22.15032 ,     0.248332171937623E-01 ,    -0.964597289920851E-01 ,     0.346578353090883E+00 , 
  22.17032 ,     0.280450792762527E-01 ,    -0.115486837044164E+00 ,     0.274728654675822E+00 , 
  22.19032 ,     0.257614650311006E-01 ,    -0.127617035193001E+00 ,     0.195024920221430E+00 , 
  22.21032 ,     0.189597228705407E-01 ,    -0.133490723155159E+00 ,     0.109095535507501E+00 , 
  22.23032 ,     0.879350408853115E-02 ,    -0.133909422570561E+00 ,     0.187461317970716E-01 , 
  22.25032 ,    -0.344992634023772E-02 ,    -0.129803431432937E+00 ,    -0.740836990951354E-01 , 
  22.27032 ,    -0.163966220817582E-01 ,    -0.122196042856330E+00 ,    -0.167367506906229E+00 , 
  22.29032 ,    -0.286356977421519E-01 ,    -0.112165427277457E+00 ,    -0.259041710015265E+00 , 
  22.31032 ,    -0.387703654735330E-01 ,    -0.100805341595357E+00 ,    -0.347056677338701E+00 , 
  22.33032 ,    -0.454687114262480E-01 ,    -0.891858597235648E-01 ,    -0.429427850053580E+00 , 
  22.35032 ,    -0.475126636145042E-01 ,    -0.783153156899878E-01 ,    -0.504285578016872E+00 , 
  22.37032 ,    -0.438436534121611E-01 ,    -0.691046128453742E-01 ,    -0.569922370748141E+00 , 
  22.39032 ,    -0.336035667187882E-01 ,    -0.623349819773176E-01 ,    -0.624836322558836E+00 , 
  22.41032 ,    -0.161697151656644E-01 ,    -0.586301691529292E-01 ,    -0.667769564464668E+00 , 
  22.43032 ,     0.881727123817190E-02 ,    -0.584339037932378E-01 ,    -0.697740719615927E+00 , 
  22.45033 ,     0.414517181094020E-01 ,    -0.619960771058881E-01 ,    -0.714075170242711E+00 , 
  22.47033 ,     0.814824609401463E-01 ,    -0.693536165233431E-01 ,    -0.716397329945107E+00 , 
  22.49033 ,     0.128408646367063E+00 ,    -0.803379021519318E-01 ,    -0.704689855420286E+00 , 
  22.51033 ,     0.181425283835281E+00 ,    -0.945733400044606E-01 ,    -0.679255459504431E+00 , 
  22.53033 ,     0.239453760651809E+00 ,    -0.111488792145701E+00 ,    -0.640721707029266E+00 , 
  22.55033 ,     0.301166680777558E+00 ,    -0.130334776093615E+00 ,    -0.590025917570904E+00 , 
  22.57033 ,     0.365020806012998E+00 ,    -0.150206786855837E+00 ,    -0.528392159463925E+00 , 
  22.59033 ,     0.429297232982811E+00 ,    -0.170074082572589E+00 ,    -0.457300911606513E+00 , 
  22.61033 ,     0.492147725297121E+00 ,    -0.188813109631756E+00 ,    -0.378452164185128E+00 , 
  22.63033 ,     0.551645935942756E+00 ,    -0.205244600898856E+00 ,    -0.293722904189956E+00 , 
  22.65033 ,     0.605842105572725E+00 ,    -0.218173265477821E+00 ,    -0.205120081710401E+00 , 
  22.67033 ,     0.652819712180407E+00 ,    -0.226428903558390E+00 ,    -0.114730274375517E+00 , 
  22.69033 ,     0.690752479834450E+00 ,    -0.228907727934739E+00 ,    -0.246673565865735E-01 , 
  22.71033 ,     0.717960130707899E+00 ,    -0.224612656310398E+00 ,     0.629804651188259E-01 , 
  22.73033 ,     0.732961286314333E+00 ,    -0.212691356180907E+00 ,     0.146202870693941E+00 , 
  22.75033 ,     0.734521990171349E+00 ,    -0.192470876575302E+00 ,     0.223117537533232E+00 , 
  22.77033 ,     0.721698433307491E+00 ,    -0.163487786926732E+00 ,     0.292016836629837E+00 , 
  22.79033 ,     0.693872613185001E+00 ,    -0.125512860579355E+00 ,     0.351409896330976E+00 , 
  22.81033 ,     0.650779841685488E+00 ,    -0.785694857886080E-01 ,     0.400058938203376E+00 , 
  22.83033 ,     0.592527233762699E+00 ,    -0.229451566054204E-01 ,     0.437008941028205E+00 , 
  22.85033 ,     0.519602549306506E+00 ,     0.408044148685574E-01 ,     0.461609865804806E+00 , 
  22.87033 ,     0.432873020096928E+00 ,     0.111858819886226E+00 ,     0.473530872127563E+00 , 
  22.89034 ,     0.333521521103327E+00 ,     0.189184142980218E+00 ,     0.472762653328265E+00 , 
  22.91034 ,     0.223230479126113E+00 ,     0.271393793113812E+00 ,     0.459622797939169E+00 , 
  22.93034 ,     0.103852057461289E+00 ,     0.357007178562651E+00 ,     0.434742185124653E+00 , 
  22.95034 ,    -0.224382072243188E-01 ,     0.444329917320972E+00 ,     0.399041101485351E+00 , 
  22.97034 ,    -0.153235354506151E+00 ,     0.531529133628733E+00 ,     0.353705299049304E+00 , 
  22.99034 ,    -0.285958987864172E+00 ,     0.616676379193392E+00 ,     0.300152447571173E+00 , 
  23.01034 ,    -0.417912575278753E+00 ,     0.697794275586284E+00 ,     0.239992667678279E+00 , 
  23.03034 ,    -0.546346561204708E+00 ,     0.772905673811049E+00 ,     0.174984213345899E+00 , 
  23.05034 ,    -0.668523678515913E+00 ,     0.840084044036733E+00 ,     0.106985499695149E+00 , 
  23.07034 ,    -0.781784782239303E+00 ,     0.897503760044973E+00 ,     0.379047673234080E-01 , 
  23.09034 ,    -0.883613505053200E+00 ,     0.943488930566287E+00 ,    -0.303512652614811E-01 , 
  23.11034 ,    -0.971698058235779E+00 ,     0.976559453895484E+00 ,    -0.959283856396989E-01 , 
  23.13034 ,    -0.104398857039401E+01 ,     0.995473032500449E+00 ,    -0.157074145644222E+00 , 
  23.15034 ,    -0.109874846804123E+01 ,     0.999261979302068E+00 ,    -0.212184081323744E+00 , 
  23.17034 ,    -0.113459855390365E+01 ,     0.987263774483100E+00 ,    -0.259843667546428E+00 , 
  23.19034 ,    -0.115055262662095E+01 ,     0.959144487771465E+00 ,    -0.298864898261407E+00 , 
  23.21034 ,    -0.114604370418517E+01 ,     0.914914362031894E+00 ,    -0.328316531328022E+00 , 
  23.23034 ,    -0.112094015712502E+01 ,     0.854935054896099E+00 ,    -0.347547210380829E+00 , 
  23.25034 ,    -0.107555131950723E+01 ,     0.779918250715552E+00 ,    -0.356200870674192E+00 , 
  23.27034 ,    -0.101062241922474E+01 ,     0.690915579573148E+00 ,    -0.354224045929592E+00 , 
  23.29034 ,    -0.927318946406536E+00 ,     0.589300007426214E+00 ,    -0.341864913158960E+00 , 
  23.31034 ,    -0.827200852659379E+00 ,     0.476739085569305E+00 ,    -0.319664136264215E+00 , 
  23.33035 ,    -0.712126365097838E+00 ,     0.355097967871308E+00 ,    -0.288420088368300E+00 , 
  23.35035 ,    -0.584445821399477E+00 ,     0.226646299007193E+00 ,    -0.249231489094425E+00 , 
  23.37035 ,    -0.446603503498988E+00 ,     0.936450679575845E-01 ,    -0.203371678961694E+00 , 
  23.39035 ,    -0.301303828823924E+00 ,    -0.414649487368892E-01 ,    -0.152310023886974E+00 , 
  23.41035 ,    -0.151395082264222E+00 ,    -0.176176640857410E+00 ,    -0.976565752311295E-01 , 
  23.43035 ,     0.196020341592380E-03 ,    -0.307973312876223E+00 ,    -0.411165032046869E-01 , 
  23.45035 ,     0.150531238911110E+00 ,    -0.434386023555227E+00 ,     0.155578798100727E-01 , 
  23.47035 ,     0.296727499580447E+00 ,    -0.553050087256182E+00 ,     0.706161916089441E-01 , 
  23.49035 ,     0.436021697708510E+00 ,    -0.661759325065248E+00 ,     0.122358808681920E+00 , 
  23.51035 ,     0.565832001528748E+00 ,    -0.758516708392695E+00 ,     0.169184122799302E+00 , 
  23.53035 ,     0.683814146181427E+00 ,    -0.841580127758329E+00 ,     0.209632945064362E+00 , 
  23.55035 ,     0.787911348853793E+00 ,    -0.909502142618002E+00 ,     0.242428859000501E+00 , 
  23.57035 ,     0.876396652125882E+00 ,    -0.961162721044236E+00 ,     0.266513438739772E+00 , 
  23.59035 ,     0.947906709432121E+00 ,    -0.995794156768617E+00 ,     0.281075391976785E+00 , 
  23.61035 ,     0.100146625806573E+01 ,    -0.101299755076351E+01 ,     0.285572856030619E+00 , 
  23.63035 ,     0.103650277499689E+01 ,    -0.101275045987388E+01 ,     0.279748264427124E+00 , 
  23.65035 ,     0.105285107210099E+01 ,    -0.995405540284702E+00 ,     0.263635405639482E+00 , 
  23.67035 ,     0.105074785307957E+01 ,    -0.961680242851657E+00 ,     0.237558509374283E+00 , 
  23.69035 ,     0.103081651720321E+01 ,    -0.912637844469746E+00 ,     0.202123413189106E+00 , 
  23.71035 ,     0.994042747929417E+00 ,    -0.849660318715466E+00 ,     0.158201077322998E+00 , 
  23.73035 ,     0.941741660675026E+00 ,    -0.774413754220702E+00 ,     0.106903922543956E+00 , 
  23.75035 ,     0.875517497276848E+00 ,    -0.688807215256673E+00 ,     0.495556589468770E-01 , 
  23.77036 ,     0.797175201805256E+00 ,    -0.594897476446901E+00 ,    -0.123763729049481E-01 , 
  23.79036 ,     0.708831741876999E+00 ,    -0.495030147794601E+00 ,    -0.771954652466031E-01 , 
  23.81036 ,     0.612624584011533E+00 ,    -0.391502405823251E+00 ,    -0.143206562204303E+00 , 
  23.83036 ,     0.510806319382852E+00 ,    -0.286692233658533E+00 ,    -0.208640245800164E+00 , 
  23.85036 ,     0.405650830603572E+00 ,    -0.182957477322588E+00 ,    -0.271730191643058E+00 , 
  23.87036 ,     0.299396823431878E+00 ,    -0.825810767900172E-01 ,    -0.330760477888167E+00 , 
  23.89036 ,     0.194193909870565E+00 ,     0.122812297152469E-01 ,    -0.384111413818310E+00 , 
  23.91036 ,     0.920526328874644E-01 ,     0.996494541683728E-01 ,    -0.430302656736077E+00 , 
  23.93036 ,    -0.520030571959501E-02 ,     0.177762993230873E+00 ,    -0.468032465450797E+00 , 
  23.95036 ,    -0.959605146913492E-01 ,     0.245118318811812E+00 ,    -0.496212049202212E+00 , 
  23.97036 ,    -0.178877170636947E+00 ,     0.300499857063039E+00 ,    -0.513994109195072E+00 , 
  23.99036 ,    -0.252876367351542E+00 ,     0.343003371572518E+00 ,    -0.520794832093381E+00 , 
  24.01036 ,    -0.317176091298029E+00 ,     0.372051365963292E+00 ,    -0.516308776270513E+00 , 
  24.03036 ,    -0.371292597905629E+00 ,     0.387400231157892E+00 ,    -0.500516287258190E+00 , 
  24.05036 ,    -0.415038207372883E+00 ,     0.389139077555819E+00 ,    -0.473683283246389E+00 , 
  24.07036 ,    -0.448510779434663E+00 ,     0.377680406537495E+00 ,    -0.436353459010300E+00 , 
  24.09036 ,    -0.472075357372403E+00 ,     0.353742983364187E+00 ,    -0.389333161578473E+00 , 
  24.11036 ,    -0.486338686050429E+00 ,     0.318327469229985E+00 ,    -0.333669387711984E+00 , 
  24.13036 ,    -0.492117501071766E+00 ,     0.272685548850700E+00 ,    -0.270621536499115E+00 , 
  24.15036 ,    -0.490401651052219E+00 ,     0.218283446967990E+00 ,    -0.201627715151312E+00 , 
  24.17036 ,    -0.482313248089644E+00 ,     0.156760858555079E+00 ,    -0.128266538018159E+00 , 
  24.19036 ,    -0.469063139254665E+00 ,     0.898864201184946E-01 ,    -0.522154741852962E-01 , 
  24.21037 ,    -0.451896706346537E+00 ,     0.194751716330179E-01 ,     0.248315676955125E-01 , 
  24.23037 ,    -0.432085421796647E+00 ,    -0.525165945491267E-01 ,     0.101054683106703E+00 , 
  24.25037 ,    -0.410831012468464E+00 ,    -0.124251485617200E+00 ,     0.174785298015417E+00 , 
  24.27037 ,    -0.389257853345310E+00 ,    -0.193917067987305E+00 ,     0.244395282555026E+00 , 
  24.29037 ,    -0.368368456501253E+00 ,    -0.259803900605547E+00 ,     0.308376566858916E+00 , 
  24.31037 ,    -0.349011643433254E+00 ,    -0.320345441787110E+00 ,     0.365378798478038E+00 , 
  24.33037 ,    -0.331856608660937E+00 ,    -0.374153349513286E+00 ,     0.414242474222170E+00 , 
  24.35037 ,    -0.317373606106101E+00 ,    -0.420047365618792E+00 ,     0.454026699660740E+00 , 
  24.37037 ,    -0.305821785789272E+00 ,    -0.457079133497730E+00 ,     0.484030882483504E+00 , 
  24.39037 ,    -0.297244490296469E+00 ,    -0.484549472831243E+00 ,     0.503809836514728E+00 , 
  24.41037 ,    -0.291472094569006E+00 ,    -0.502018818426509E+00 ,     0.513181956562480E+00 , 
