 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   5.79161 ,    -0.132231064296194E+00 ,    -0.223557344897593E+00 ,    -0.943730753113840E-01 , 
   5.81989 ,    -0.953188536331720E-01 ,    -0.229348437613864E+00 ,    -0.973000391560084E-01 , 
   5.84816 ,    -0.584262661841345E-01 ,    -0.234582083847507E+00 ,    -0.998189215108182E-01 , 
   5.87641 ,    -0.218867250502892E-01 ,    -0.239403333916088E+00 ,    -0.101881358582979E+00 , 
   5.90465 ,     0.139787278452040E-01 ,    -0.243944740425951E+00 ,    -0.103434622694875E+00 , 
   5.93286 ,     0.488645981232540E-01 ,    -0.248323537999474E+00 ,    -0.104423480722393E+00 , 
   5.96106 ,     0.824838353574684E-01 ,    -0.252639279127110E+00 ,    -0.104792242154040E+00 , 
   5.98924 ,     0.114570422895968E+00 ,    -0.256971967620954E+00 ,    -0.104486923154006E+00 , 
   6.01740 ,     0.144881630107371E+00 ,    -0.261380718856151E+00 ,    -0.103457449869395E+00 , 
   6.04554 ,     0.173199902285364E+00 ,    -0.265902963325182E+00 ,    -0.101659823637146E+00 , 
   6.07367 ,     0.199334370108012E+00 ,    -0.270554197302601E+00 ,    -0.990581726866170E-01 , 
   6.10177 ,     0.223121967492923E+00 ,    -0.275328271922206E+00 ,    -0.956266192867581E-01 , 
   6.12986 ,     0.244428153754886E+00 ,    -0.280198199988769E+00 ,    -0.913508978660834E-01 , 
   6.15793 ,     0.263147242995104E+00 ,    -0.285117448646314E+00 ,    -0.862296681865518E-01 , 
   6.18598 ,     0.279202350468531E+00 ,    -0.290021675842116E+00 ,    -0.802754778699534E-01 , 
   6.21401 ,     0.292544972134263E+00 ,    -0.294830859567060E+00 ,    -0.735153401026767E-01 , 
   6.24202 ,     0.303154219550192E+00 ,    -0.299451761290861E+00 ,    -0.659909047937437E-01 , 
   6.27001 ,     0.311035737599563E+00 ,    -0.303780658979160E+00 ,    -0.577582144233091E-01 , 
   6.29799 ,     0.316220337124470E+00 ,    -0.307706280673253E+00 ,    -0.488870488788152E-01 , 
   6.32594 ,     0.318762378301856E+00 ,    -0.311112866886063E+00 ,    -0.394598763240184E-01 , 
   6.35388 ,     0.318737943466519E+00 ,    -0.313883289033305E+00 ,    -0.295704391912094E-01 , 
   6.38179 ,     0.316242840023205E+00 ,    -0.315902151750472E+00 ,    -0.193220153681858E-01 , 
   6.40969 ,     0.311390475081173E+00 ,    -0.317058809180523E+00 ,    -0.882540424914982E-02 , 
   6.43757 ,     0.304309643500073E+00 ,    -0.317250229055718E+00 ,     0.180330473810260E-02 , 
   6.46542 ,     0.295142270189815E+00 ,    -0.316383643510058E+00 ,     0.124451174407203E-01 , 
   6.49326 ,     0.284041145816299E+00 ,    -0.314378931889649E+00 ,     0.229806063810549E-01 , 
   6.52108 ,     0.271167692606404E+00 ,    -0.311170688197568E+00 ,     0.332923985543523E-01 , 
   6.54888 ,     0.256689793814183E+00 ,    -0.306709934020607E+00 ,     0.432676101053884E-01 , 
   6.57666 ,     0.240779716714544E+00 ,    -0.300965446628219E+00 ,     0.528001606223599E-01 , 
   6.60441 ,     0.223612154850446E+00 ,    -0.293924681192541E+00 ,     0.617929040167481E-01 , 
   6.63215 ,     0.205362410801352E+00 ,    -0.285594275533963E+00 ,     0.701595189970823E-01 , 
   6.65987 ,     0.186204736094054E+00 ,    -0.276000135233783E+00 ,     0.778261097765838E-01 , 
   6.68757 ,     0.166310840171026E+00 ,    -0.265187106166357E+00 ,     0.847324766203217E-01 , 
   6.71525 ,     0.145848575690854E+00 ,    -0.253218250292198E+00 ,     0.908330258432207E-01 , 
   6.74290 ,     0.124980802976923E+00 ,    -0.240173748741304E+00 ,     0.960972995977611E-01 , 
   6.77054 ,     0.103864432260502E+00 ,    -0.226149463642603E+00 ,     0.100510116906836E+00 , 
   6.79815 ,     0.826496385751642E-01 ,    -0.211255196683171E+00 ,     0.104071328566274E+00 , 
   6.82575 ,     0.614792408283462E-01 ,    -0.195612687896824E+00 ,     0.106795199432328E+00 , 
   6.85332 ,     0.404882337622204E-01 ,    -0.179353402598497E+00 ,     0.108709441907398E+00 , 
   6.88088 ,     0.198034592619997E-01 ,    -0.162616157638774E+00 ,     0.109853933852416E+00 , 
   6.90841 ,    -0.456598201967832E-03 ,    -0.145544640218986E+00 ,     0.110279162429977E+00 , 
   6.93592 ,    -0.201819082966461E-01 ,    -0.128284873375586E+00 ,     0.110044442301100E+00 , 
   6.96341 ,    -0.392709005222721E-01 ,    -0.110982681933269E+00 ,     0.109215961988545E+00 , 
   6.99088 ,    -0.576303956570305E-01 ,    -0.937812112839192E-01 ,     0.107864715957833E+00 , 
   7.01833 ,    -0.751754791913840E-01 ,    -0.768185488404400E-01 ,     0.106064381982062E+00 , 
   7.04575 ,    -0.918293320154259E-01 ,    -0.602254945282112E-01 ,     0.103889203628876E+00 , 
   7.07316 ,    -0.107523032268472E+00 ,    -0.441235223176093E-01 ,     0.101411936269586E+00 , 
   7.10054 ,    -0.122195340604219E+00 ,    -0.286229696886569E-01 ,     0.987019119425603E-01 , 
   7.12790 ,    -0.135792479246632E+00 ,    -0.138214861848584E-01 ,     0.958232738319921E-01 , 
   7.15524 ,    -0.148267913192822E+00 ,     0.197234002318026E-03 ,     0.928334252160131E-01 , 
   7.18256 ,    -0.159582139840440E+00 ,     0.133644170290404E-01 ,     0.897817306960389E-01 , 
   7.20985 ,    -0.169702491256233E+00 ,     0.256268603273577E-01 ,     0.867084995712682E-01 , 
   7.23713 ,    -0.178602951331271E+00 ,     0.369472646041746E-01 ,     0.836442726175039E-01 , 
   7.26438 ,    -0.186263988251339E+00 ,     0.473042487368447E-01 ,     0.806094245294068E-01 , 
   7.29161 ,    -0.192672401102778E+00 ,     0.566920558464623E-01 ,     0.776140851559052E-01 , 
   7.31882 ,    -0.197821178078679E+00 ,     0.651199649272234E-01 ,     0.746583736622775E-01 , 
   7.34600 ,    -0.201709362679906E+00 ,     0.726114280359992E-01 ,     0.717329311410045E-01 , 
   7.37317 ,    -0.204341923539848E+00 ,     0.792029581000522E-01 ,     0.688197292006563E-01 , 
   7.40031 ,    -0.205729623048587E+00 ,     0.849427967975196E-01 ,     0.658931248974414E-01 , 
   7.42743 ,    -0.205888879806746E+00 ,     0.898893956355925E-01 ,     0.629211262178852E-01 , 
   7.45452 ,    -0.204841620085907E+00 ,     0.941097462430539E-01 ,     0.598668273198970E-01 , 
   7.48159 ,    -0.202615113885047E+00 ,     0.976775979720996E-01 ,     0.566899690027235E-01 , 
   7.50864 ,    -0.199241791816111E+00 ,     0.100671602151598E+00 ,     0.533485774746016E-01 , 
   7.53567 ,    -0.194759039884609E+00 ,     0.103173422749888E+00 ,     0.498006334509067E-01 , 
   7.56268 ,    -0.189208970205513E+00 ,     0.105265852805933E+00 ,     0.460057239365159E-01 , 
   7.58966 ,    -0.182638166760094E+00 ,     0.107030974805037E+00 ,     0.419266306770664E-01 , 
   7.61661 ,    -0.175097406403231E+00 ,     0.108548401255637E+00 ,     0.375308121223417E-01 , 
   7.64355 ,    -0.166641356421751E+00 ,     0.109893629126346E+00 ,     0.327917397166977E-01 , 
   7.67046 ,    -0.157328250972985E+00 ,     0.111136538598293E+00 ,     0.276900542737647E-01 , 
   7.69735 ,    -0.147219549654206E+00 ,     0.112340062857607E+00 ,     0.222145139404125E-01 , 
   7.72421 ,    -0.136379582228373E+00 ,     0.113559051485151E+00 ,     0.163627116251996E-01 , 
   7.75105 ,    -0.124875184127448E+00 ,     0.114839345489864E+00 ,     0.101415465646360E-01 , 
   7.77787 ,    -0.112775327747205E+00 ,     0.116217077276771E+00 ,     0.356744172600501E-02 , 
   7.80467 ,    -0.100150754721254E+00 ,     0.117718203941342E+00 ,    -0.333369420245973E-02 , 
   7.83144 ,    -0.870736143106078E-01 ,     0.119358277338819E+00 ,    -0.105267545995828E-01 , 
   7.85818 ,    -0.736171127711343E-01 ,     0.121142449488905E+00 ,    -0.179679603118416E-01 , 
   7.88490 ,    -0.598551780763102E-01 ,     0.123065707137647E+00 ,    -0.256056044908409E-01 , 
   7.91160 ,    -0.458621436966949E-01 ,     0.125113324798827E+00 ,    -0.333809933512762E-01 , 
   7.93828 ,    -0.317124542977709E-01 ,     0.127261521419073E+00 ,    -0.412295547869603E-01 , 
   7.96493 ,    -0.174803952480439E-01 ,     0.129478302028546E+00 ,    -0.490820831299260E-01 , 
   7.99155 ,    -0.323984676819861E-02 ,     0.131724462416826E+00 ,    -0.568660856495744E-01 , 
   8.01815 ,     0.109359375578836E-01 ,     0.133954732065994E+00 ,    -0.645071947070990E-01 , 
