 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   5.81989 ,    -0.124525996263693E+00 ,    -0.311742207235679E+00 ,    -0.254707005224939E+00 , 
   5.84816 ,    -0.106397741629959E+00 ,    -0.300718304123773E+00 ,    -0.263968690902674E+00 , 
   5.87641 ,    -0.871362314430398E-01 ,    -0.289138831457856E+00 ,    -0.273509648506085E+00 , 
   5.90465 ,    -0.665977219664647E-01 ,    -0.277456048066072E+00 ,    -0.283337464412904E+00 , 
   5.93286 ,    -0.446695619209700E-01 ,    -0.266109632014233E+00 ,    -0.293399981594320E+00 , 
   5.96106 ,    -0.212790125099853E-01 ,    -0.255517030294909E+00 ,    -0.303587657816503E+00 , 
   5.98924 ,     0.359909980833110E-02 ,    -0.246064246937741E+00 ,    -0.313737791296726E+00 , 
   6.01740 ,     0.299361742701741E-01 ,    -0.238097301376166E+00 ,    -0.323640436283161E+00 , 
   6.04554 ,     0.576453024308642E-01 ,    -0.231914573030929E+00 ,    -0.333045787172036E+00 , 
   6.07367 ,     0.865785904482458E-01 ,    -0.227760226111319E+00 ,    -0.341672773731536E+00 , 
   6.10177 ,     0.116526459252130E+00 ,    -0.225818881251326E+00 ,    -0.349218582520983E+00 , 
   6.12986 ,     0.147218983133325E+00 ,    -0.226211668606424E+00 ,    -0.355368801155079E+00 , 
   6.15793 ,     0.178329263611432E+00 ,    -0.228993761382625E+00 ,    -0.359807872868354E+00 , 
   6.18598 ,     0.209478771790410E+00 ,    -0.234153450496262E+00 ,    -0.362229548815061E+00 , 
   6.21401 ,     0.240244530774423E+00 ,    -0.241612781278937E+00 ,    -0.362347034367053E+00 , 
   6.24202 ,     0.270167952004270E+00 ,    -0.251229732986149E+00 ,    -0.359902542780200E+00 , 
   6.27001 ,     0.298765087359399E+00 ,    -0.262801882474859E+00 ,    -0.354675994209685E+00 , 
   6.29799 ,     0.325538014133241E+00 ,    -0.276071455881629E+00 ,    -0.346492629205172E+00 , 
   6.32594 ,     0.349987033872422E+00 ,    -0.290731637485689E+00 ,    -0.335229342400144E+00 , 
   6.35388 ,     0.371623339637100E+00 ,    -0.306433974108438E+00 ,    -0.320819582908127E+00 , 
   6.38179 ,     0.389981790246757E+00 ,    -0.322796687185946E+00 ,    -0.303256711663409E+00 , 
   6.40969 ,     0.404633424951352E+00 ,    -0.339413683711819E+00 ,    -0.282595751275696E+00 , 
   6.43757 ,     0.415197357804482E+00 ,    -0.355864042080815E+00 ,    -0.258953509593723E+00 , 
   6.46542 ,     0.421351707568679E+00 ,    -0.371721739791500E+00 ,    -0.232507102823754E+00 , 
