 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  33.18100 ,     0.149891487309714E+00 ,    -0.542442565605330E-01 ,    -0.554646203989887E-03 ,     0.222913050028671E-01 ,     0.177752479852438E-01 ,    -0.900295904654404E-02 , 
  33.20100 ,     0.177049342307563E+00 ,    -0.462061014274971E-01 ,    -0.355915506784438E-02 ,     0.299940936541707E-01 ,     0.174093007402384E-01 ,    -0.109823908894075E-01 , 
  33.22100 ,     0.192946018369463E+00 ,    -0.377976446140349E-01 ,    -0.542357811685937E-02 ,     0.358055387146005E-01 ,     0.167827327399427E-01 ,    -0.119217962235847E-01 , 
  33.24100 ,     0.196553150093652E+00 ,    -0.292104662812466E-01 ,    -0.613776140085667E-02 ,     0.394311704799171E-01 ,     0.161541381313219E-01 ,    -0.117925565581564E-01 , 
  33.26100 ,     0.187718956258151E+00 ,    -0.205998576886952E-01 ,    -0.581179802226119E-02 ,     0.407148977178359E-01 ,     0.157775678793360E-01 ,    -0.106724887759351E-01 , 
  33.28100 ,     0.167178195822029E+00 ,    -0.120763631097574E-01 ,    -0.466090269705260E-02 ,     0.396462032689653E-01 ,     0.158734143828952E-01 ,    -0.873661715114078E-02 , 
  33.30100 ,     0.136494784461144E+00 ,    -0.370482717722626E-02 ,    -0.297997895945723E-02 ,     0.363576348030672E-01 ,     0.166024857026526E-01 ,    -0.623857031980242E-02 , 
  33.32100 ,     0.979414910570244E-01 ,     0.448904435182517E-02 ,    -0.111051619865302E-02 ,     0.311128529667731E-01 ,     0.180459031741942E-01 ,    -0.348450626348853E-02 , 
  33.34100 ,     0.543260597570742E-01 ,     0.125054994852513E-01 ,     0.596807104262518E-03 ,     0.242861453540373E-01 ,     0.201929144011387E-01 ,    -0.802177905568150E-03 , 
  33.36100 ,     0.877729410966409E-02 ,     0.203526339668121E-01 ,     0.182003294715173E-02 ,     0.163348972214647E-01 ,     0.229379639935708E-01 ,     0.149179796710706E-02 , 
  33.38100 ,    -0.354922381857872E-01 ,     0.280257124433212E-01 ,     0.230053359430243E-02 ,     0.776698834624203E-02 ,     0.260874773478470E-01 ,     0.312325689819837E-02 , 
  33.40100 ,    -0.754284163756105E-01 ,     0.354866683140307E-01 ,     0.187085244760640E-02 ,    -0.894573550642268E-03 ,     0.293758723349218E-01 ,     0.388734124099091E-02 , 
  33.42100 ,    -0.108363885017895E+00 ,     0.426466468236849E-01 ,     0.472990850141569E-03 ,    -0.914729302774873E-02 ,     0.324894097533509E-01 ,     0.366830615601732E-02 , 
  33.44100 ,    -0.132214812141609E+00 ,     0.493542577445942E-01 ,    -0.183468751638062E-02 ,    -0.165426064970228E-01 ,     0.350957127283223E-01 ,     0.245039893501734E-02 , 
  33.46100 ,    -0.145630954383325E+00 ,     0.553917042327882E-01 ,    -0.488262754796960E-02 ,    -0.227147583267458E-01 ,     0.368762036410690E-01 ,     0.318819858250287E-03 , 
  33.48100 ,    -0.148087620677525E+00 ,     0.604801935006524E-01 ,    -0.840681934081181E-02 ,    -0.274031468933591E-01 ,     0.375583819296964E-01 ,    -0.254925051586427E-02 , 
  33.50100 ,    -0.139912741603766E+00 ,     0.642950807219044E-01 ,    -0.120754392869858E-01 ,    -0.304666320340151E-01 ,     0.369448304704494E-01 ,    -0.590260151135300E-02 , 
  33.52100 ,    -0.122247388894655E+00 ,     0.664901397254303E-01 ,    -0.155227465922096E-01 ,    -0.318888818614379E-01 ,     0.349360981738294E-01 ,    -0.944109272037190E-02 , 
  33.54100 ,    -0.969433386861488E-01 ,     0.667292958848054E-01 ,    -0.183868590120235E-01 ,    -0.317744904112837E-01 ,     0.315451398506855E-01 ,    -0.128453906966911E-01 , 
  33.56100 ,    -0.664062147193676E-01 ,     0.647232056350794E-01 ,    -0.203476364857390E-01 ,    -0.303362712809814E-01 ,     0.269017532029544E-01 ,    -0.158083915913081E-01 , 
  33.58100 ,    -0.333969913837751E-01 ,     0.602673245382975E-01 ,    -0.211608771913417E-01 ,    -0.278747773976900E-01 ,     0.212463672434069E-01 ,    -0.180652342032331E-01 , 
  33.60100 ,    -0.807845790403421E-03 ,     0.532776568857367E-01 ,    -0.206853800412449E-01 ,    -0.247516658757072E-01 ,     0.149135217143529E-01 ,    -0.194189664454157E-01 , 
  33.62100 ,     0.285697286215538E-01 ,     0.438202845956019E-01 ,    -0.189001169732728E-01 ,    -0.213589770925602E-01 ,     0.830634116646054E-02 ,    -0.197593731452564E-01 , 
  33.64100 ,     0.522661449426242E-01 ,     0.321310600544521E-01 ,    -0.159097205322334E-01 ,    -0.180866943104465E-01 ,     0.186415979423221E-02 ,    -0.190731592663464E-01 , 
  33.66100 ,     0.683268569451377E-01 ,     0.186225093084071E-01 ,    -0.119376334468492E-01 ,    -0.152910709786209E-01 ,    -0.397388654532165E-02 ,    -0.174445416033201E-01 , 
  33.68100 ,     0.754623375035021E-01 ,     0.387598499959958E-02 ,    -0.730747586634707E-02 ,    -0.132661467293731E-01 ,    -0.880607928082303E-02 ,    -0.150462488092492E-01 , 
  33.70100 ,     0.731433784152782E-01 ,    -0.113816446793638E-01 ,    -0.241434455802739E-02 ,    -0.122206234157646E-01 ,    -0.123028138842185E-01 ,    -0.121218711696547E-01 , 
  33.72100 ,     0.616346294523959E-01 ,    -0.263160890788921E-01 ,     0.231124664007044E-02 ,    -0.122618566859825E-01 ,    -0.142356359589129E-01 ,    -0.896134573182033E-02 , 
  33.74100 ,     0.419642716918004E-01 ,    -0.400364079510533E-01 ,     0.644334200338315E-02 ,    -0.133881668254025E-01 ,    -0.144979622112454E-01 ,    -0.587202709505344E-02 , 
  33.76100 ,     0.158328325953497E-01 ,    -0.516550489773476E-01 ,     0.960059122215393E-02 ,    -0.154900260601034E-01 ,    -0.131155616201516E-01 ,    -0.314821517288842E-02 , 
  33.78100 ,    -0.145310122602280E-01 ,    -0.603526579180063E-01 ,     0.114824981444868E-01 ,    -0.183599872485160E-01 ,    -0.102457810487180E-01 ,    -0.104214848696146E-02 , 
  33.80100 ,    -0.465556294778417E-01 ,    -0.654424405496597E-01 ,     0.118983499445441E-01 ,    -0.217105341797739E-01 ,    -0.616550434451923E-02 ,     0.260687086345727E-03 , 
  33.82100 ,    -0.775374043230991E-01 ,    -0.664285601470967E-01 ,     0.107859990391555E-01 ,    -0.251984100103073E-01 ,    -0.124884240452003E-02 ,     0.659521851981288E-03 , 
  33.84100 ,    -0.104860354381849E+00 ,    -0.630532413317424E-01 ,     0.821864044148475E-02 ,    -0.284534671346762E-01 ,     0.406352885461079E-02 ,     0.147798427017632E-03 , 
  33.86100 ,    -0.126206677782010E+00 ,    -0.553279276531688E-01 ,     0.439888088811722E-02 ,    -0.311097204278645E-01 ,     0.930071947838261E-02 ,    -0.118669863331617E-02 , 
  33.88100 ,    -0.139741404999890E+00 ,    -0.435449688181328E-01 ,    -0.359378753879303E-03 ,    -0.328361062898542E-01 ,     0.140004974948845E-01 ,    -0.317105330231466E-02 , 
  33.90100 ,    -0.144256540867556E+00 ,    -0.282678137165911E-01 ,    -0.565954853268237E-02 ,    -0.333644681972890E-01 ,     0.177472964344999E-01 ,    -0.556482287965970E-02 , 
  33.92100 ,    -0.139263459786569E+00 ,    -0.102994397609593E-01 ,    -0.110587268507812E-01 ,    -0.325125058683828E-01 ,     0.202060614038314E-01 ,    -0.808426832110797E-02 , 
  33.94100 ,    -0.125026572906440E+00 ,     0.936938803274099E-02 ,    -0.161083804500774E-01 ,    -0.301998241379703E-01 ,     0.211490223161763E-01 ,    -0.104307949749259E-01 , 
  33.96100 ,    -0.102536072505514E+00 ,     0.296286248498160E-01 ,    -0.203954371754013E-01 ,    -0.264557687761415E-01 ,     0.204731287541303E-01 ,    -0.123207818118613E-01 , 
  33.98100 ,    -0.734224866773356E-01 ,     0.493292238821354E-01 ,    -0.235798581575547E-01 ,    -0.214183966333624E-01 ,     0.182067266653996E-01 ,    -0.135138491460594E-01 , 
  34.00100 ,    -0.398204482971795E-01 ,     0.673689608954470E-01 ,    -0.254250937690957E-01 ,    -0.153246441377822E-01 ,     0.145050241049709E-01 ,    -0.138367771977362E-01 , 
  34.02100 ,    -0.419312092508463E-02 ,     0.827768470928772E-01 ,    -0.258185146495997E-01 ,    -0.849247354275834E-02 ,     0.963489227672071E-02 ,    -0.132007239018892E-01 , 
  34.04100 ,     0.308681910307341E-01 ,     0.947890127649696E-01 ,    -0.247798792008506E-01 ,    -0.129643207288071E-02 ,     0.395048762171697E-02 ,    -0.116100566124190E-01 , 
  34.06100 ,     0.628528326597051E-01 ,     0.102909398463512E+00 ,    -0.224570584907373E-01 ,     0.586139889846574E-02 ,    -0.213802470486193E-02 ,    -0.916194283971328E-02 , 
  34.08100 ,     0.895310275146266E-01 ,     0.106949642059132E+00 ,    -0.191094761469574E-01 ,     0.125827046869409E-01 ,    -0.819978715831496E-02 ,    -0.603675801313500E-02 , 
  34.10100 ,     0.109129413008287E+00 ,     0.107044129628478E+00 ,    -0.150809144989904E-01 ,     0.185039373069704E-01 ,    -0.138194353546134E-01 ,    -0.248027371379619E-02 , 
  34.12100 ,     0.120467879632649E+00 ,     0.103638167035414E+00 ,    -0.107643727788354E-01 ,     0.233244820777006E-01 ,    -0.186309625826750E-01 ,     0.122060097489708E-02 , 
  34.14100 ,     0.123046959628651E+00 ,     0.974494683068418E-01 ,    -0.656243765208160E-02 ,     0.268296857159201E-01 ,    -0.223463434419690E-01 ,     0.476611865567862E-02 , 
  34.16100 ,     0.117079106942405E+00 ,     0.894054597669689E-01 ,    -0.284706479347785E-02 ,     0.289068600945902E-01 ,    -0.247765284399626E-01 ,     0.787323073880078E-02 , 
  34.18100 ,     0.103461816787450E+00 ,     0.805610666185157E-01 ,     0.772708146145121E-04 ,     0.295529533878216E-01 ,    -0.258431614935063E-01 ,     0.103034396389669E-01 , 
  34.20100 ,     0.836952729507361E-01 ,     0.720034875598882E-01 ,     0.200342538163680E-02 ,     0.288732689849230E-01 ,    -0.255802492712502E-01 ,     0.118862104489514E-01 , 
  34.22100 ,     0.597516987288934E-01 ,     0.647518017601960E-01 ,     0.284148965990868E-02 ,     0.270713554417061E-01 ,    -0.241259418012790E-01 ,     0.125356246020843E-01 , 
  34.24100 ,     0.339074604992832E-01 ,     0.596599578756502E-01 ,     0.262676960752749E-02 ,     0.244309258799134E-01 ,    -0.217054804847402E-01 ,     0.122586238524019E-01 , 
  34.26100 ,     0.855192097978291E-02 ,     0.573316846390530E-01 ,     0.151503727122361E-02 ,     0.212913308013823E-01 ,    -0.186071497185778E-01 ,     0.111540210430379E-01 , 
  34.28100 ,    -0.140111712234060E-01 ,     0.580551145891649E-01 ,    -0.234503899281435E-03 ,     0.180186477764119E-01 ,    -0.151536609874961E-01 ,     0.940236339743461E-02 , 
  34.30100 ,    -0.317534760657999E-01 ,     0.617634680481216E-01 ,    -0.228688255111176E-02 ,     0.149748186523163E-01 ,    -0.116717514541302E-01 ,     0.724763537792207E-02 , 
  34.32100 ,    -0.430875959000314E-01 ,     0.680261066982455E-01 ,    -0.426693948465698E-02 ,     0.124874278392532E-01 ,    -0.846286402979392E-02 ,     0.497259326489844E-02 , 
  34.34100 ,    -0.469949910767040E-01 ,     0.760717929165712E-01 ,    -0.579931700702802E-02 ,     0.108226590450024E-01 ,    -0.577758970602971E-02 ,     0.287015370873504E-02 , 
  34.36100 ,    -0.431060809680500E-01 ,     0.848432826807392E-01 ,    -0.654889438554295E-02 ,     0.101636963046277E-01 ,    -0.379611836325390E-02 ,     0.121365190631534E-02 , 
  34.38100 ,    -0.317263057669544E-01 ,     0.930796627926761E-01 ,    -0.625763529846669E-02 ,     0.105963704651560E-01 ,    -0.261630737455891E-02 ,     0.228903183802991E-03 , 
  34.40100 ,    -0.138063783376382E-01 ,     0.994203509308640E-01 ,    -0.477413610365506E-02 ,     0.121032333012282E-01 ,    -0.225020266413091E-02 ,     0.708329184417622E-04 , 
  34.42100 ,     0.914047391531063E-02 ,     0.102522630185782E+00 ,    -0.207285113876167E-02 ,     0.145665204958727E-01 ,    -0.262901116949114E-02 ,     0.807000180490431E-03 , 
  34.44100 ,     0.351671625444389E-01 ,     0.101183176281053E+00 ,     0.173904169317464E-02 ,     0.177797032368563E-01 ,    -0.361570823920532E-02 ,     0.240967287928608E-02 , 
  34.46100 ,     0.620564635026071E-01 ,     0.944533939906792E-01 ,     0.642797926424290E-02 ,     0.214665914157410E-01 ,    -0.502374648987359E-02 ,     0.475728142685956E-02 , 
  34.48100 ,     0.875061866288415E-01 ,     0.817385847727922E-01 ,     0.116531161635538E-01 ,     0.253063028695651E-01 ,    -0.663978146939207E-02 ,     0.764516474941118E-02 , 
  34.50100 ,     0.109320484284993E+00 ,     0.628720248242129E-01 ,     0.169965022372180E-01 ,     0.289619089880557E-01 ,    -0.824799449538348E-02 ,     0.108046156712299E-01 , 
  34.52100 ,     0.125591574906116E+00 ,     0.381568730573277E-01 ,     0.220015481933389E-01 ,     0.321102513399961E-01 ,    -0.965350292422094E-02 ,     0.139284204477502E-01 , 
  34.54100 ,     0.134857022584242E+00 ,     0.837131456075960E-02 ,     0.262161573754497E-01 ,     0.344703246607481E-01 ,    -0.107025073148671E-01 ,     0.167004485426038E-01 , 
  34.56100 ,     0.136219786233040E+00 ,    -0.252647188727222E-01 ,     0.292364099595758E-01 ,     0.358277478733101E-01 ,    -0.112972135945704E-01 ,     0.188264457915070E-01 , 
  34.58100 ,     0.129421355958967E+00 ,    -0.611597622180058E-01 ,     0.307465871485281E-01 ,     0.360531865202656E-01 ,    -0.114041443905936E-01 ,     0.200630561745269E-01 , 
  34.60100 ,     0.114862171625759E+00 ,    -0.974533788641940E-01 ,     0.305516294428724E-01 ,     0.351131180340113E-01 ,    -0.110551573574330E-01 ,     0.202422571612746E-01 , 
  34.62100 ,     0.935678494163489E-01 ,    -0.132143701038650E+00 ,     0.285988078447802E-01 ,     0.330720003035829E-01 ,    -0.103412480351083E-01 ,     0.192888257643171E-01 , 
  34.64100 ,     0.671041715622864E-01 ,    -0.163230350701474E+00 ,     0.249863864660509E-01 ,     0.300856561879767E-01 ,    -0.939995430737661E-02 ,     0.172291154219266E-01 , 
  34.66100 ,     0.374479614103899E-01 ,    -0.188861667019531E+00 ,     0.199582754630712E-01 ,     0.263864566950127E-01 ,    -0.839782553463300E-02 ,     0.141902536964747E-01 , 
  34.68100 ,     0.682453310599351E-02 ,    -0.207474582416291E+00 ,     0.138849988426790E-01 ,     0.222616064208160E-01 ,    -0.750990857923899E-02 ,     0.103897874709212E-01 , 
  34.70100 ,    -0.224749144260876E-01 ,    -0.217915861272686E+00 ,     0.723260615724566E-02 ,     0.180264435321651E-01 ,    -0.689848803160257E-02 ,     0.611671745438702E-02 , 
  34.72100 ,    -0.482810089038312E-01 ,    -0.219534728146266E+00 ,     0.522315543820550E-03 ,     0.139951096853012E-01 ,    -0.669337243942768E-02 ,     0.170568918185033E-02 , 
  34.74100 ,    -0.687237128333566E-01 ,    -0.212239070272402E+00 ,    -0.571542352742325E-02 ,     0.104511837435178E-01 ,    -0.697583879121773E-02 ,    -0.249323613617833E-02 , 
  34.76100 ,    -0.823852059628394E-01 ,    -0.196510233367749E+00 ,    -0.109882033987713E-01 ,     0.762088570839288E-02 ,    -0.776795372542734E-02 ,    -0.614638363160140E-02 , 
  34.78100 ,    -0.884157717104496E-01 ,    -0.173374711919974E+00 ,    -0.148858664823281E-01 ,     0.565124235239346E-02 ,    -0.902842290358202E-02 ,    -0.896684126616320E-02 , 
  34.80100 ,    -0.866033620857217E-01 ,    -0.144334495834682E+00 ,    -0.171175079305094E-01 ,     0.459518196383921E-02 ,    -0.106554376606591E-01 ,    -0.107405482954512E-01 , 
  34.82100 ,    -0.773913006687345E-01 ,    -0.111261186783289E+00 ,    -0.175377857153338E-01 ,     0.440492905143603E-02 ,    -0.124962595662360E-01 ,    -0.113456426694678E-01 , 
  34.84100 ,    -0.618427973739867E-01 ,    -0.762619581959644E-01 ,    -0.161600379300617E-01 ,     0.493435259971834E-02 ,    -0.143625823256013E-01 ,    -0.107632575316607E-01 , 
  34.86100 ,    -0.415552481044691E-01 ,    -0.415277512185891E-01 ,    -0.131549346124219E-01 ,     0.595014592385029E-02 ,    -0.160501069776235E-01 ,    -0.907877170034210E-02 , 
  34.88100 ,    -0.185313284487425E-01 ,    -0.917557590651595E-02 ,    -0.883474384722097E-02 ,     0.715094986983632E-02 ,    -0.173603211393109E-01 ,    -0.647342666002451E-02 , 
  34.90100 ,     0.498266154965982E-02 ,     0.189027069758638E-01 ,    -0.362464138126803E-02 ,     0.819284076327845E-02 ,    -0.181222307711756E-01 ,    -0.320713581357670E-02 , 
  34.92100 ,     0.266781597089555E-01 ,     0.411732609149437E-01 ,     0.197628857123803E-02 ,     0.871905015948666E-02 ,    -0.182117780211157E-01 ,     0.405857081491943E-03 , 
  34.94100 ,     0.443708504902845E-01 ,     0.565644360023060E-01 ,     0.744074216356136E-02 ,     0.839141316080470E-02 ,    -0.175668929693079E-01 ,     0.402614370874594E-02 , 
  34.96100 ,     0.561774219511800E-01 ,     0.645342012417227E-01 ,     0.122613234067591E-01 ,     0.692088772510838E-02 ,    -0.161965496159575E-01 ,     0.732037013056016E-02 , 
  34.98100 ,     0.606685345190584E-01 ,     0.650958443728404E-01 ,     0.159966278197131E-01 ,     0.409456190566641E-02 ,    -0.141827856390390E-01 ,     0.999156015669409E-02 , 
  35.00100 ,     0.569859479535526E-01 ,     0.588003620109187E-01 ,     0.183109912287148E-01 ,    -0.203137820197219E-03 ,    -0.116753431655196E-01 ,     0.118056995561753E-01 , 
  35.02100 ,     0.449146873964970E-01 ,     0.466775097052046E-01 ,     0.190042097065838E-01 ,    -0.597683260001112E-02 ,    -0.887932509248768E-02 ,     0.126121139400576E-01 , 
  35.04100 ,     0.249047711088322E-01 ,     0.301408501425355E-01 ,     0.180284830903695E-01 ,    -0.131153240831463E-01 ,    -0.603696537462315E-02 ,     0.123557832874052E-01 , 
  35.06100 ,    -0.195892841041759E-02 ,     0.108650431790847E-01 ,     0.154910410414578E-01 ,    -0.213958885122933E-01 ,    -0.340521230856302E-02 ,     0.110805200200820E-01 , 
  35.08100 ,    -0.340359917874714E-01 ,    -0.935418187913176E-02 ,     0.116422629855911E-01 ,    -0.304973779020589E-01 ,    -0.123126133899203E-02 ,     0.892281881421905E-02 , 
  35.10100 ,    -0.692523599100967E-01 ,    -0.287456280477566E-01 ,     0.685047325654637E-02 ,    -0.400210420675060E-01 ,     0.271595691047594E-03 ,     0.609707949280526E-02 , 
  35.12100 ,    -0.105254966643510E+00 ,    -0.457017607505222E-01 ,     0.156585030570239E-02 ,    -0.495173527297196E-01 ,     0.945438392140752E-03 ,     0.287372317228067E-02 , 
  35.14100 ,    -0.139586742838885E+00 ,    -0.589000410185692E-01 ,    -0.372308556605829E-02 ,    -0.585166318793756E-01 ,     0.704368875934602E-03 ,    -0.447612239553538E-03 , 
  35.16100 ,    -0.169868173287315E+00 ,    -0.673968126361613E-01 ,    -0.853624540089477E-02 ,    -0.665610009493060E-01 ,    -0.455344782594859E-03 ,    -0.356716144725436E-02 , 
  35.18100 ,    -0.193971246410420E+00 ,    -0.706865759022745E-01 ,    -0.124475448330393E-01 ,    -0.732350976399139E-01 ,    -0.245271189041628E-02 ,    -0.621357903385698E-02 , 
  35.20100 ,    -0.210172430706209E+00 ,    -0.687225490395285E-01 ,    -0.151249406787411E-01 ,    -0.781931566676948E-01 ,    -0.512740723653203E-02 ,    -0.816920142352806E-02 , 
  35.22100 ,    -0.217273163747719E+00 ,    -0.618978034960606E-01 ,    -0.163611310765287E-01 ,    -0.811804030717070E-01 ,    -0.825270049618943E-02 ,    -0.928962942218370E-02 , 
  35.24100 ,    -0.214679085314011E+00 ,    -0.509896650489140E-01 ,    -0.160920180926733E-01 ,    -0.820472280376344E-01 ,    -0.115547956839041E-01 ,    -0.951581573845058E-02 , 
  35.26100 ,    -0.202432651763082E+00 ,    -0.370732016299449E-01 ,    -0.144012067157957E-01 ,    -0.807552589414790E-01 ,    -0.147368258667462E-01 ,    -0.887759205480473E-02 , 
  35.28100 ,    -0.181197549038281E+00 ,    -0.214121995200064E-01 ,    -0.115101536252514E-01 ,    -0.773751388728398E-01 ,    -0.175052898594889E-01 ,    -0.748841780286755E-02 , 
  35.30100 ,    -0.152197164919294E+00 ,    -0.533783972587424E-02 ,    -0.775495542537714E-02 ,    -0.720765329919942E-01 ,    -0.195964691277995E-01 ,    -0.553199446380369E-02 , 
  35.32100 ,    -0.117112974523946E+00 ,     0.987382735442731E-02 ,    -0.355204797007507E-02 ,    -0.651115175052292E-01 ,    -0.208003493742821E-01 ,    -0.324218068762211E-02 , 
  35.34100 ,    -0.779517486043518E-01 ,     0.231146193727598E-01 ,     0.643846393421351E-03 ,    -0.567930263004146E-01 ,    -0.209797943959957E-01 ,    -0.878287806840209E-03 , 
  35.36100 ,    -0.368927719126095E-01 ,     0.335372676132361E-01 ,     0.438544018315521E-02 ,    -0.474703865037963E-01 ,    -0.200831590378129E-01 ,     0.130172981783913E-02 , 
  35.38100 ,     0.387241389051954E-02 ,     0.406208250381658E-01 ,     0.727783076506447E-02 ,    -0.375041390223626E-01 ,    -0.181491417935441E-01 ,     0.306749117955032E-02 , 
  35.40100 ,     0.422949437741886E-01 ,     0.442031401813111E-01 ,     0.901830714510164E-02 ,    -0.272423030290287E-01 ,    -0.153034073094425E-01 ,     0.423919682586475E-02 , 
  35.42100 ,     0.766062034096577E-01 ,     0.444781972231320E-01 ,     0.942712870641064E-02 ,    -0.170000124527269E-01 ,    -0.117472849514993E-01 ,     0.470515540241955E-02 , 
  35.44100 ,     0.105427737119790E+00 ,     0.419593853524203E-01 ,     0.846625100099605E-02 ,    -0.704405360608641E-02 ,    -0.773959741000622E-02 ,     0.443211948924889E-02 , 
  35.46100 ,     0.127845718431139E+00 ,     0.374128931931609E-01 ,     0.624412537651150E-02 ,     0.241669308704773E-02 ,    -0.357332136592041E-02 ,     0.346745240979334E-02 , 
  35.48100 ,     0.143445329161929E+00 ,     0.317681434784466E-01 ,     0.300603338012032E-02 ,     0.112345058475182E-01 ,     0.450731587932153E-03 ,     0.193297188242316E-02 , 
  35.50100 ,     0.152303822917256E+00 ,     0.260142443084276E-01 ,    -0.889193203045498E-03 ,     0.193199862829732E-01 ,     0.405074788056967E-02 ,     0.111522190721740E-04 , 
  35.52100 ,     0.154944500628170E+00 ,     0.210926514826693E-01 ,    -0.500390239889286E-02 ,     0.266339312558200E-01 ,     0.698875019919746E-02 ,    -0.207486847828794E-02 , 
  35.54100 ,     0.152257011165570E+00 ,     0.177965036496214E-01 ,    -0.886452619062818E-02 ,     0.331751895309286E-01 ,     0.909112883070172E-02 ,    -0.408541154227197E-02 , 
  35.56100 ,     0.145392047622499E+00 ,     0.166863870288702E-01 ,    -0.120085790567153E-01 ,     0.389661242151467E-01 ,     0.102629702999930E-01 ,    -0.579003620668985E-02 , 
  35.58100 ,     0.135640426372000E+00 ,     0.180306763753647E-01 ,    -0.140312527381334E-01 ,     0.440374759975528E-01 ,     0.104948838080244E-01 ,    -0.699233541173158E-02 , 
  35.60100 ,     0.124307563735174E+00 ,     0.217762332127966E-01 ,    -0.146271167577902E-01 ,     0.484144131588905E-01 ,     0.986174483212520E-02 ,    -0.755121202485988E-02 , 
  35.62100 ,     0.112594433331656E+00 ,     0.275523395929672E-01 ,    -0.136228686304168E-01 ,     0.521053662177301E-01 ,     0.851354755770488E-02 ,    -0.739645302551615E-02 , 
  35.64100 ,     0.101495207232302E+00 ,     0.347075732760333E-01 ,    -0.109978990505962E-01 ,     0.550948990162927E-01 ,     0.665930938918284E-02 ,    -0.653699193012640E-02 , 
  35.66100 ,     0.917200472100952E-01 ,     0.423761806824468E-01 ,    -0.689056916450033E-02 ,     0.573414000811034E-01 ,     0.454562954017239E-02 ,    -0.506098394065087E-02 , 
  35.68100 ,     0.836490813540616E-01 ,     0.495676679756674E-01 ,    -0.158943338352974E-02 ,     0.587798357127659E-01 ,     0.243200653859496E-02 ,    -0.312764124806214E-02 , 
  35.70100 ,     0.773206954681443E-01 ,     0.552710708335515E-01 ,     0.448994333879899E-02 ,     0.593292437746581E-01 ,     0.565318392667265E-03 ,    -0.951606068584018E-03 , 
  35.72100 ,     0.724541449260142E-01 ,     0.585638904398598E-01 ,     0.108405633682172E-01 ,     0.589041204724191E-01 ,    -0.844064175977530E-03 ,     0.121860600198953E-02 , 
  35.74100 ,     0.685034231952002E-01 ,     0.587151362263439E-01 ,     0.169087797177915E-01 ,     0.574284137071882E-01 ,    -0.164223254124491E-02 ,     0.312595489522141E-02 , 
  35.76100 ,     0.647365722996868E-01 ,     0.552723499789371E-01 ,     0.221442093679368E-01 ,     0.548505292825806E-01 ,    -0.174585680681488E-02 ,     0.453148550228771E-02 , 
  35.78100 ,     0.603324219220573E-01 ,     0.481238666764341E-01 ,     0.260501925998401E-01 ,     0.511576109397208E-01 ,    -0.114913358009171E-02 ,     0.523952181236984E-02 , 
  35.80100 ,     0.544852815537630E-01 ,     0.375297738091436E-01 ,     0.282301316724483E-01 ,     0.463873867256730E-01 ,     0.770632859519369E-04 ,     0.511889122978331E-02 , 
  35.82100 ,     0.465075028389292E-01 ,     0.241178659292351E-01 ,     0.284253939298121E-01 ,     0.406360802665917E-01 ,     0.179369570391013E-02 ,     0.411800025104722E-02 , 
  35.84100 ,     0.359201210975090E-01 ,     0.884409946355536E-02 ,     0.265412185966166E-01 ,     0.340612468991914E-01 ,     0.380885809887220E-02 ,     0.227217677283673E-02 , 
  35.86100 ,     0.225229422490611E-01 ,    -0.707965638501537E-02 ,     0.226581534244323E-01 ,     0.268788770176631E-01 ,     0.589831799879868E-02 ,    -0.297550863578125E-03 , 
  35.88100 ,     0.643735602140980E-02 ,    -0.222847034517688E-01 ,     0.170278662278672E-01 ,     0.193546663049036E-01 ,     0.782925126233601E-02 ,    -0.339422604386716E-02 , 
  35.90100 ,    -0.118823439918811E-01 ,    -0.353629899843365E-01 ,     0.100536048229277E-01 ,     0.117899311905173E-01 ,     0.938481309856416E-02 ,    -0.676242863758997E-02 , 
  35.92100 ,    -0.316704898001792E-01 ,    -0.449926982854578E-01 ,     0.225698444419249E-02 ,     0.450319201552532E-02 ,     0.103871058743440E-01 ,    -0.101118057297933E-01 , 
  35.94100 ,    -0.519027994921276E-01 ,    -0.500607401007478E-01 ,    -0.576596585732725E-02 ,    -0.219109694862081E-02 ,     0.107162616632424E-01 ,    -0.131444282157224E-01 , 
  35.96100 ,    -0.713759232243164E-01 ,    -0.497710327128478E-01 ,    -0.133955828376549E-01 ,    -0.800486722183148E-02 ,     0.103237363138466E-01 ,    -0.155833351928564E-01 , 
  35.98100 ,    -0.888068958270496E-01 ,    -0.437285107903280E-01 ,    -0.200416357119335E-01 ,    -0.126978429816343E-01 ,     0.923847584283675E-02 ,    -0.171994859156549E-01 , 
  36.00100 ,    -0.102943787936867E+00 ,    -0.319908271141616E-01 ,    -0.251939333226308E-01 ,    -0.160960955915028E-01 ,     0.756531066390835E-02 ,    -0.178344681082516E-01 , 
  36.02100 ,    -0.112677780326383E+00 ,    -0.150824378257059E-01 ,    -0.284659524317257E-01 ,    -0.181060118634660E-01 ,     0.547569141588563E-02 ,    -0.174167006541777E-01 , 
  36.04100 ,    -0.117146672444668E+00 ,     0.603098458974585E-02 ,    -0.296276073040593E-01 ,    -0.187223130700248E-01 ,     0.319162868733434E-02 ,    -0.159694816562378E-01 , 
  36.06100 ,    -0.115820494060647E+00 ,     0.300064007926277E-01 ,    -0.286242724086782E-01 ,    -0.180292653430180E-01 ,     0.964365408198900E-03 ,    -0.136100111598061E-01 , 
