 Q (1/Ang),S-S  ,S-F  ,F-F  
  21.93031 ,    -0.306354396223365E-01 ,     0.255345151409982E-01 ,    -0.288830905639926E-01 , 
  21.95031 ,    -0.297230167812590E-01 ,     0.222403986097009E-01 ,    -0.291638006977277E-01 , 
  21.97031 ,    -0.287284684512019E-01 ,     0.190469705112453E-01 ,    -0.293718135365015E-01 , 
  21.99031 ,    -0.276710902640717E-01 ,     0.159760563848789E-01 ,    -0.295050640584212E-01 , 
  22.01031 ,    -0.265635555765751E-01 ,     0.130445183255941E-01 ,    -0.295618570260934E-01 , 
  22.03032 ,    -0.254114516992940E-01 ,     0.102625272243666E-01 ,    -0.295409426467093E-01 , 
  22.05032 ,    -0.242160025122668E-01 ,     0.763882711937313E-02 ,    -0.294416851909014E-01 , 
  22.07032 ,    -0.229712682298582E-01 ,     0.517233133017175E-02 ,    -0.292640671929205E-01 , 
  22.09032 ,    -0.216673069656944E-01 ,     0.285787075735272E-02 ,    -0.290087341328137E-01 , 
  22.11032 ,    -0.202906749578553E-01 ,     0.685032031137056E-03 ,    -0.286770200137298E-01 , 
  22.13032 ,    -0.188256351909556E-01 ,    -0.136142275490702E-02 ,    -0.282709375263228E-01 , 
  22.15032 ,    -0.172554615886567E-01 ,    -0.330099558417301E-02 ,    -0.277931423233826E-01 , 
  22.17032 ,    -0.155637881394949E-01 ,    -0.515676741580414E-02 ,    -0.272468729392950E-01 , 
  22.19032 ,    -0.137359511559624E-01 ,    -0.695460804904574E-02 ,    -0.266358688861666E-01 , 
  22.21032 ,    -0.117602733984658E-01 ,    -0.872230352375318E-02 ,    -0.259642703576254E-01 , 
  22.23032 ,    -0.962924099693990E-02 ,    -0.104886259484454E-01 ,    -0.252365037389638E-01 , 
  22.25032 ,    -0.734052789684287E-02 ,    -0.122823722603404E-01 ,    -0.244571577296707E-01 , 
  22.27032 ,    -0.489782781771463E-02 ,    -0.141313992825371E-01 ,    -0.236308553084268E-01 , 
  22.29032 ,    -0.231146027083458E-02 ,    -0.160616825291907E-01 ,    -0.227621269946809E-01 , 
  22.31032 ,     0.401275171875181E-03 ,    -0.180964255196420E-01 ,    -0.218552908754406E-01 , 
  22.33032 ,     0.321601367596675E-02 ,    -0.202552449187581E-01 ,    -0.209143446687936E-01 , 
  22.35032 ,     0.610151726281468E-02 ,    -0.225534546665993E-01 ,    -0.199428746922462E-01 , 
  22.37032 ,     0.902014314693744E-02 ,    -0.250014694593744E-01 ,    -0.189439860070226E-01 , 
  22.39032 ,     0.119285778418574E-01 ,    -0.276043445773637E-01 ,    -0.179202572386563E-01 , 
  22.41032 ,     0.147788175344153E-01 ,    -0.303614652216502E-01 ,    -0.168737226555437E-01 , 
  22.43032 ,     0.175193667623572E-01 ,    -0.332663943306801E-01 ,    -0.158058830521010E-01 , 
  22.45033 ,     0.200978585440732E-01 ,    -0.363084348163260E-01 ,    -0.147171968348218E-01 , 
  22.47033 ,     0.224574992968686E-01 ,    -0.394666513087210E-01 ,    -0.136093350110372E-01 , 
  22.49033 ,     0.245464570754496E-01 ,    -0.427193376872408E-01 ,    -0.124820116245365E-01 , 
  22.51033 ,     0.263142514837356E-01 ,    -0.460384773188781E-01 ,    -0.113352692580975E-01 , 
  22.53033 ,     0.277147341502412E-01 ,    -0.493918494033696E-01 ,    -0.101690784584754E-01 , 
  22.55033 ,     0.287076704792196E-01 ,    -0.527437676016664E-01 ,    -0.898349086798994E-02 , 
  22.57033 ,     0.292602040774504E-01 ,    -0.560559186285667E-01 ,    -0.777880129532177E-02 , 
  22.59033 ,     0.293481541576963E-01 ,    -0.592882781964195E-01 ,    -0.655571244662462E-02 , 
  22.61033 ,     0.289571006498994E-01 ,    -0.624000796784664E-01 ,    -0.531549567442332E-02 , 
  22.63033 ,     0.280832176341964E-01 ,    -0.653508095382635E-01 ,    -0.406014096509500E-02 , 
  22.65033 ,     0.267338228739574E-01 ,    -0.681012029772443E-01 ,    -0.279248948605536E-02 , 
  22.67033 ,     0.249276194604077E-01 ,    -0.706142133966170E-01 ,    -0.151634235329160E-02 , 
  22.69033 ,     0.226946146382538E-01 ,    -0.728559301417816E-01 ,    -0.236539852812455E-03 , 
  22.71033 ,     0.200757104934214E-01 ,    -0.747964205661621E-01 ,     0.104099385784269E-02 , 
  22.73033 ,     0.171219710610481E-01 ,    -0.764104746659856E-01 ,     0.230924455098060E-02 , 
  22.75033 ,     0.138935802568444E-01 ,    -0.776782333293616E-01 ,     0.356014305504236E-02 , 
  22.77033 ,     0.104585145500388E-01 ,    -0.785856845275839E-01 ,     0.478464323136400E-02 , 
  22.79033 ,     0.689096319256356E-02 ,    -0.791250154562497E-01 ,     0.597284293459757E-02 , 
  22.81033 ,     0.326953682529801E-02 ,    -0.792948126007003E-01 ,     0.711414664518449E-02 , 
  22.83033 ,    -0.324687847790301E-03 ,    -0.791001058397553E-01 ,     0.819746701117661E-02 , 
  22.85033 ,    -0.381023410575884E-02 ,    -0.785522568952473E-01 ,     0.921146112648576E-02 , 
  22.87033 ,    -0.710734476692863E-02 ,    -0.776686965642187E-01 ,     0.101447960500998E-01 , 
  22.89034 ,    -0.101415339734790E-01 ,    -0.764718473473835E-01 ,     0.109868329932590E-01 , 
  22.91034 ,    -0.128396978843211E-01 ,    -0.749911397996874E-01 ,     0.117262922643656E-01 , 
  22.93034 ,    -0.151411879901570E-01 ,    -0.732587504897001E-01 ,     0.123540953428723E-01 , 
  22.95034 ,    -0.169933110911363E-01 ,    -0.713111038100815E-01 ,     0.128619360313533E-01 , 
  22.97034 ,    -0.183544253916692E-01 ,    -0.691875237199508E-01 ,     0.132430195498844E-01 , 
  22.99034 ,    -0.191951695393638E-01 ,    -0.669293527302257E-01 ,     0.134923355248639E-01 , 
  23.01034 ,    -0.194993751133316E-01 ,    -0.645790390861735E-01 ,     0.136069003956528E-01 , 
  23.03034 ,    -0.192646331400722E-01 ,    -0.621792155963411E-01 ,     0.135859606909698E-01 , 
  23.05034 ,    -0.185024947512244E-01 ,    -0.597717932791886E-01 ,     0.134311494646897E-01 , 
  23.07034 ,    -0.172382962763437E-01 ,    -0.573970920900740E-01 ,     0.131465892761950E-01 , 
  23.09034 ,    -0.155106095934575E-01 ,    -0.550930294900216E-01 ,     0.127389364262173E-01 , 
  23.11034 ,    -0.133703291369725E-01 ,    -0.528943855786603E-01 ,     0.122173626801091E-01 , 
  23.13034 ,    -0.108794172811626E-01 ,    -0.508321610062678E-01 ,     0.115934723850316E-01 , 
  23.15034 ,    -0.810933957911615E-02 ,    -0.489330409856843E-01 ,     0.108811546685487E-01 , 
  23.17034 ,    -0.513923025840790E-02 ,    -0.472189755354771E-01 ,     0.100963722424603E-01 , 
  23.19034 ,    -0.205383619634368E-02 ,    -0.457068826994100E-01 ,     0.925689017375035E-02 , 
  23.21034 ,     0.105870590874703E-02 ,    -0.444084780060719E-01 ,     0.838194976964088E-02 , 
  23.23034 ,     0.410919947818023E-02 ,    -0.433302299592485E-01 ,     0.749189440210008E-02 , 
  23.25034 ,     0.700976210279360E-02 ,    -0.424734379846244E-01 ,     0.660775561717146E-02 , 
  23.27034 ,     0.967617915197754E-02 ,    -0.418344260966441E-01 ,     0.575080918863570E-02 , 
  23.29034 ,     0.120301726561062E-01 ,    -0.414048426777511E-01 ,     0.494211184157695E-02 , 
  23.31034 ,     0.140015232485499E-01 ,    -0.411720542569241E-01 ,     0.420203015403297E-02 , 
  23.33035 ,     0.155306316023484E-01 ,    -0.411196348264673E-01 ,     0.354947246920638E-02 , 
  23.35035 ,     0.165673416988487E-01 ,    -0.412279154643757E-01 ,     0.300269961805506E-02 , 
  23.37035 ,     0.170769169167272E-01 ,    -0.414744269524161E-01 ,     0.257693240866980E-02 , 
  23.39035 ,     0.170377415454402E-01 ,    -0.418346987829299E-01 ,     0.228532801698627E-02 , 
  23.41035 ,     0.164428419889608E-01 ,    -0.422828161884071E-01 ,     0.213829765807543E-02 , 
  23.43035 ,     0.153001399437578E-01 ,    -0.427920422624555E-01 ,     0.214323335373122E-02 , 
  23.45035 ,     0.136323093860800E-01 ,    -0.433354194240618E-01 ,     0.230430208924059E-02 , 
  23.47035 ,     0.114762405921143E-01 ,    -0.438863356576403E-01 ,     0.262231357876191E-02 , 
  23.49035 ,     0.888212516973601E-02 ,    -0.444190427551604E-01 ,     0.309466597608801E-02 , 
  23.51035 ,     0.591218644095912E-02 ,    -0.449091158929697E-01 ,     0.371537184188717E-02 , 
  23.53035 ,     0.263908918898190E-02 ,    -0.453338462185578E-01 ,     0.447516456596616E-02 , 
  23.55035 ,    -0.855928497529487E-03 ,    -0.456725606197402E-01 ,     0.536168330286951E-02 , 
  23.57035 ,    -0.448515103030120E-02 ,    -0.459068654159938E-01 ,     0.635973237177139E-02 , 
  23.59035 ,    -0.815665241154443E-02 ,    -0.460208132643492E-01 ,     0.745160905722188E-02 , 
  23.61035 ,    -0.117766737029662E-01 ,    -0.460009950283222E-01 ,     0.861749188379698E-02 , 
  23.63035 ,    -0.152520471251010E-01 ,    -0.458365606410424E-01 ,     0.983587977905907E-02 , 
  23.65035 ,    -0.184926019645270E-01 ,    -0.455191750337753E-01 ,     0.110840711339547E-01 , 
  23.67035 ,    -0.214134881854242E-01 ,    -0.450429169389111E-01 ,     0.123386706593518E-01 , 
  23.69035 ,    -0.239373561254769E-01 ,    -0.444041297639906E-01 ,     0.135761111551429E-01 , 
  23.71035 ,    -0.259963348268768E-01 ,    -0.436012347351736E-01 ,     0.147731768782421E-01 , 
  23.73035 ,    -0.275337572859337E-01 ,    -0.426345171030200E-01 ,     0.159075151319008E-01 , 
  23.75035 ,    -0.285055880310704E-01 ,    -0.415058963831027E-01 ,     0.169581230046189E-01 , 
  23.77036 ,    -0.288815524072344E-01 ,    -0.402180088125361E-01 ,     0.179062420092061E-01 , 
  23.79036 ,    -0.286454192376703E-01 ,    -0.387766317703846E-01 ,     0.187339144997779E-01 , 
  23.81036 ,    -0.277964947024363E-01 ,    -0.371866025904150E-01 ,     0.194271816204071E-01 , 
  23.83036 ,    -0.263485283520704E-01 ,    -0.354541219564729E-01 ,     0.199744008098723E-01 , 
  23.85036 ,    -0.243296404937503E-01 ,    -0.335859838310027E-01 ,     0.203669480839255E-01 , 
  23.87036 ,    -0.217815437065160E-01 ,    -0.315894425918848E-01 ,     0.205993409311876E-01 , 
  23.89036 ,    -0.187584210641802E-01 ,    -0.294721158364298E-01 ,     0.206692804875954E-01 , 
  23.91036 ,    -0.153254939022843E-01 ,    -0.272419237132735E-01 ,     0.205776128051505E-01 , 
  23.93036 ,    -0.115573200346630E-01 ,    -0.249070637595614E-01 ,     0.203282112558064E-01 , 
  23.95036 ,    -0.753587019113942E-02 ,    -0.224760184281533E-01 ,     0.199277842748333E-01 , 
  23.97036 ,    -0.334843593006008E-02 ,    -0.199575908543216E-01 ,     0.193856146881270E-01 , 
  23.99036 ,     0.914573762378782E-03 ,    -0.173609629940060E-01 ,     0.187132387262763E-01 , 
  24.01036 ,     0.516188763522233E-02 ,    -0.146957691181673E-01 ,     0.179240744516152E-01 , 
  24.03036 ,     0.930361887661587E-02 ,    -0.119721768122385E-01 ,     0.170330106664329E-01 , 
  24.05036 ,     0.132534441350352E-01 ,    -0.920096713672860E-02 ,     0.160559683926052E-01 , 
  24.07036 ,     0.169306582552361E-01 ,    -0.639360547288351E-02 ,     0.150094476859470E-01 , 
  24.09036 ,     0.202620522775391E-01 ,    -0.356229481116824E-02 ,     0.139100728534505E-01 , 
  24.11036 ,     0.231835677964286E-01 ,    -0.720003832215339E-03 ,     0.127741490698163E-01 , 
  24.13036 ,     0.256416875450654E-01 ,     0.211953694101353E-02 ,     0.116172429437421E-01 , 
  24.15036 ,     0.275945298607378E-01 ,     0.494187640773040E-02 ,     0.104537987776583E-01 , 
  24.17036 ,     0.290126232603002E-01 ,     0.773192556469621E-02 ,     0.929680112075140E-02 , 
  24.19036 ,     0.298793464625300E-01 ,     0.104740838861871E-01 ,     0.815749276783177E-02 , 
  24.21037 ,     0.301910465733884E-01 ,     0.131537303721425E-01 ,     0.704460751247170E-02 , 
  24.23037 ,     0.299564628425532E-01 ,     0.157521107302916E-01 ,     0.596643049485319E-02 , 
  24.25037 ,     0.291970961191466E-01 ,     0.182546369308231E-01 ,     0.492737699383714E-02 , 
  24.27037 ,     0.279454503593827E-01 ,     0.206457757841084E-01 ,     0.393022982718098E-02 , 
  24.29037 ,     0.262441969048471E-01 ,     0.229107188174493E-01 ,     0.297564234416393E-02 , 
  24.31037 ,     0.241448099379906E-01 ,     0.250357140975629E-01 ,     0.206227416426699E-02 , 
  24.33037 ,     0.217060096864055E-01 ,     0.270084066068598E-01 ,     0.118699091724041E-02 , 
  24.35037 ,     0.189920600901823E-01 ,     0.288181763596180E-01 ,     0.345120925451958E-03 , 
  24.37037 ,     0.160709706943420E-01 ,     0.304564628253308E-01 ,    -0.469239926692910E-03 , 
  24.39037 ,     0.130126541153640E-01 ,     0.319170639905605E-01 ,    -0.126288532412851E-02 , 
  24.41037 ,     0.988709053626671E-02 ,     0.331963985556151E-01 ,    -0.204312896831143E-02 , 
