 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
   3.72600 ,     0.111270662098891E+01 ,    -0.716907224120075E+01 ,    -0.651835885905657E+00 ,     0.115742865534604E+01 ,     0.214615184869855E+01 ,    -0.125651410396746E+00 , 
   3.74600 ,     0.364248198617848E-01 ,    -0.401008020420598E+01 ,    -0.701140322293845E+00 ,     0.559476939337113E-01 ,     0.118523864538160E+01 ,    -0.477196757131044E+00 , 
   3.76600 ,    -0.720733394248052E+00 ,    -0.710688912463162E+00 ,    -0.934666511898920E+00 ,    -0.719283748634810E+00 ,     0.188666240500844E+00 ,    -0.839371128847905E+00 , 
   3.78600 ,    -0.110025538403438E+01 ,     0.256724801304718E+01 ,    -0.132278673896325E+01 ,    -0.110825922875831E+01 ,    -0.799172382980851E+00 ,    -0.117487122831980E+01 , 
   3.80600 ,    -0.107863762813584E+01 ,     0.566401526306572E+01 ,    -0.182284772429037E+01 ,    -0.108676824269346E+01 ,    -0.173495648142621E+01 ,    -0.144971630861240E+01 , 
   3.82600 ,    -0.669153123453796E+00 ,     0.843254120270226E+01 ,    -0.238327880272180E+01 ,    -0.668234319574952E+00 ,    -0.257885958204539E+01 ,    -0.163644653116180E+01 , 
   3.84600 ,     0.795534391669499E-01 ,     0.107479248920043E+02 ,    -0.294834736208190E+01 ,     0.976914855570538E-01 ,    -0.329671828324693E+01 ,    -0.171667734946715E+01 , 
   3.86600 ,     0.108789541338685E+01 ,     0.125152500809441E+02 ,    -0.346314240278281E+01 ,     0.112963512616870E+01 ,    -0.386182082305901E+01 ,    -0.168278929821119E+01 , 
   3.88600 ,     0.225239273741092E+01 ,     0.136750956076699E+02 ,    -0.387835493572326E+01 ,     0.232169051964611E+01 ,    -0.425621380523830E+01 ,    -0.153861152441477E+01 , 
   3.90600 ,     0.345471220581047E+01 ,     0.142063454531161E+02 ,    -0.415444874758009E+01 ,     0.355265853275305E+01 ,    -0.447145678061020E+01 ,    -0.129904762700582E+01 , 
   3.92600 ,     0.457190798909004E+01 ,     0.141261281791020E+02 ,    -0.426487430387915E+01 ,     0.469652627657377E+01 ,    -0.450878958876242E+01 ,    -0.988685948903816E+00 , 
   3.94600 ,     0.548697660427121E+01 ,     0.134869546430151E+02 ,    -0.419806678183042E+01 ,     0.563328110529404E+01 ,    -0.437871424342394E+01 ,    -0.639525285785140E+00 , 
   3.96600 ,     0.609882362883363E+01 ,     0.123713536850708E+02 ,    -0.395807853909410E+01 ,     0.625913489171318E+01 ,    -0.410002939183494E+01 ,    -0.288023445924067E+00 , 
   3.98600 ,     0.633080042797219E+01 ,     0.108845076732693E+02 ,    -0.356381710076576E+01 ,     0.649529505944685E+01 ,    -0.369838875939438E+01 ,     0.282662218364863E-01 , 
   4.00600 ,     0.613710175202895E+01 ,     0.914554575091135E+01 ,    -0.304698145293955E+01 ,     0.629455322887128E+01 ,    -0.320448347192080E+01 ,     0.274171068788556E+00 , 
   4.02600 ,     0.550650684948887E+01 ,     0.727824897385211E+01 ,    -0.244890154836193E+01 ,     0.564515763373306E+01 ,    -0.265197001591715E+01 ,     0.420180959400103E+00 , 
   4.04600 ,     0.446318035916041E+01 ,     0.540195029691319E+01 ,    -0.181657886010611E+01 ,     0.457167402703541E+01 ,    -0.207527956006197E+01 ,     0.445247141831053E+00 , 
   4.06600 ,     0.306450393820511E+01 ,     0.362337176568116E+01 ,    -0.119829170892185E+01 ,     0.313280044891855E+01 ,    -0.150744962195397E+01 ,     0.338853077622422E+00 , 
   4.08600 ,     0.139616306692975E+01 ,     0.203003578275235E+01 ,    -0.639162495652659E+00 ,     0.141636118724998E+01 ,    -0.978115366850469E+00 ,     0.102176311101280E+00 , 
   4.10600 ,    -0.435056104617426E+00 ,     0.685727307334173E+00 ,    -0.177082312994188E+00 ,    -0.468057879995081E+00 ,    -0.511785468140938E+00 ,    -0.251760302291624E+00 , 
   4.12600 ,    -0.231011716375140E+01 ,    -0.371715421600758E+00 ,     0.160647821152488E+00 ,    -0.239817668926027E+01 ,    -0.126507276685649E+00 ,    -0.698962316934010E+00 , 
   4.14600 ,    -0.410745867118290E+01 ,    -0.113022382451312E+01 ,     0.359667183801347E+00 ,    -0.424900080388806E+01 ,     0.167000642430004E+00 ,    -0.120628871397779E+01 , 
   4.16600 ,    -0.571276045477699E+01 ,    -0.160109755216080E+01 ,     0.419697332638615E+00 ,    -0.590285870921669E+01 ,     0.365702015732986E+00 ,    -0.173407352575749E+01 , 
   4.18600 ,    -0.702792838284167E+01 ,    -0.181474009816831E+01 ,     0.354385041365641E+00 ,    -0.725865140941045E+01 ,     0.474070040046067E+00 ,    -0.223932211527060E+01 , 
   4.20600 ,    -0.797855658263073E+01 ,    -0.181505364695595E+01 ,     0.189871207819019E+00 ,    -0.823955116263004E+01 ,     0.503410629085587E+00 ,    -0.267921226732522E+01 , 
   4.22600 ,    -0.851926971538868E+01 ,    -0.165312289556344E+01 ,    -0.377766316365771E-01 ,    -0.879853219810637E+01 ,     0.470737182540962E+00 ,    -0.301460562450456E+01 , 
   4.24600 ,    -0.863654017500160E+01 ,    -0.138086239701777E+01 ,    -0.286030998553573E+00 ,    -0.892131256608039E+01 ,     0.397281534811866E+00 ,    -0.321327552163224E+01 , 
   4.26600 ,    -0.834879847101930E+01 ,    -0.104528051371687E+01 ,    -0.509955320013475E+00 ,    -0.862651506351291E+01 ,     0.306749170730948E+00 ,    -0.325258265802306E+01 , 
   4.28600 ,    -0.770388972465654E+01 ,    -0.683928099015055E+00 ,    -0.666474311433257E+00 ,    -0.796309613022590E+01 ,     0.223442899665269E+00 ,    -0.312137791090217E+01 , 
   4.30600 ,    -0.677415466354102E+01 ,    -0.321960329116144E+00 ,    -0.718482159901804E+00 ,    -0.700532369842594E+01 ,     0.170386871599085E+00 ,    -0.282097766772057E+01 , 
   4.32600 ,    -0.564961043635558E+01 ,     0.289403271399288E-01 ,    -0.638423337010055E+00 ,    -0.584578832271727E+01 ,     0.167581559825790E+00 ,    -0.236513557283354E+01 , 
   4.34600 ,    -0.442985850575195E+01 ,     0.369735312547131E+00 ,    -0.411029400476835E+00 ,    -0.458708949000016E+01 ,     0.230510176994794E+00 ,    -0.177901878548617E+01 , 
   4.36600 ,    -0.321544155951266E+01 ,     0.711456762260026E+00 ,    -0.349711370518627E-01 ,    -0.333293806628896E+01 ,     0.368998585872238E+00 ,    -0.109727956306727E+01 , 
   4.38600 ,    -0.209940175805805E+01 ,     0.107123976943635E+01 ,     0.476718021610464E+00 ,    -0.217944895561589E+01 ,     0.586505331676782E+00 ,    -0.361387251611116E+00 , 
   4.40600 ,    -0.115975739029051E+01 ,     0.146746222684356E+01 ,     0.109748284227160E+01 ,    -0.120736366826678E+01 ,     0.879887673375870E+00 ,     0.383554588351585E+00 , 
   4.42600 ,    -0.453518552891088E+00 ,     0.191459488648652E+01 ,     0.178927604293336E+01 ,    -0.475844961156060E+00 ,     0.123965552959382E+01 ,     0.109224103540069E+01 , 
   4.44600 ,    -0.127144536029268E-01 ,     0.241840280498814E+01 ,     0.250559812010840E+01 ,    -0.183347698308357E-01 ,     0.165069043494301E+01 ,     0.172256625080259E+01 , 
   4.46600 ,     0.157280684578625E+00 ,     0.297211139466193E+01 ,     0.319528134308824E+01 ,     0.159223496929350E+00 ,     0.209337337139029E+01 ,     0.223871548283833E+01 , 
   4.48600 ,     0.770424319226409E-01 ,     0.355405785560702E+01 ,     0.380668885219656E+01 ,     0.777092471935883E-01 ,     0.254503606585228E+01 ,     0.261370200690700E+01 , 
   4.50600 ,    -0.209860451696070E+00 ,     0.412720010191378E+01 ,     0.429196590222946E+01 ,    -0.218178477649389E+00 ,     0.298162715124566E+01 ,     0.283115206454303E+01 , 
   4.52600 ,    -0.641753537549271E+00 ,     0.464066427918174E+01 ,     0.461097838482817E+01 ,    -0.664926518718742E+00 ,     0.337946919063709E+01 ,     0.288620639306535E+01 , 
   4.54600 ,    -0.114519443202567E+01 ,     0.503329679799566E+01 ,     0.473460373862903E+01 ,    -0.118672391211754E+01 ,     0.371697614247002E+01 ,     0.278548257590528E+01 , 
   4.56600 ,    -0.164216533630565E+01 ,     0.523896833418387E+01 ,     0.464709830496526E+01 ,    -0.170287767066988E+01 ,     0.397620394382655E+01 ,     0.254612167432441E+01 , 
   4.58600 ,    -0.205746517762547E+01 ,     0.519317703981106E+01 ,     0.434734767634437E+01 ,    -0.213545295970100E+01 ,     0.414411936476775E+01 ,     0.219401868176588E+01 , 
   4.60600 ,    -0.232564472859933E+01 ,     0.484033651144236E+01 ,     0.384890515602810E+01 ,    -0.241645923419048E+01 ,     0.421349330417562E+01 ,     0.176140287929195E+01 , 
   4.62600 ,    -0.239688428822493E+01 ,     0.414102784834643E+01 ,     0.317882928960290E+01 ,    -0.249395991178360E+01 ,     0.418335277576831E+01 ,     0.128398565872777E+01 , 
   4.64600 ,    -0.224132090517185E+01 ,     0.307845644344631E+01 ,     0.237543517050306E+01 ,    -0.233659232934647E+01 ,     0.405895894447598E+01 ,     0.797925657825016E+00 , 
   4.66600 ,    -0.185148021803872E+01 ,     0.166338886131746E+01 ,     0.148516675780758E+01 ,    -0.193613634830801E+01 ,     0.385131428486880E+01 ,     0.336871639410064E+00 , 
   4.68600 ,    -0.124264286958954E+01 ,    -0.630476895238651E-01 ,     0.558870745153122E+00 ,    -0.130794982497796E+01 ,     0.357623758196533E+01 ,    -0.706681625644124E-01 , 
   4.70600 ,    -0.451161179615432E+00 ,    -0.202914903428117E+01 ,    -0.352199673297243E+00 ,    -0.489280865733763E+00 ,     0.325307838622854E+01 ,    -0.403414216751551E+00 , 
   4.72600 ,     0.469078207943531E+00 ,    -0.413522440157415E+01 ,    -0.120030442514312E+01 ,     0.464346723369977E+00 ,     0.290317014858572E+01 ,    -0.648696017854687E+00 , 
   4.74600 ,     0.145169132722551E+01 ,    -0.625896362621039E+01 ,    -0.194472522747165E+01 ,     0.148431334687716E+01 ,     0.254814144838409E+01 ,    -0.803023209872214E+00 , 
   4.76600 ,     0.242385532042861E+01 ,    -0.826328941707152E+01 ,    -0.255457063603507E+01 ,     0.249515786441232E+01 ,     0.220821588102601E+01 ,    -0.871817914243849E+00 , 
   4.78600 ,     0.331283112680217E+01 ,    -0.100061566092789E+02 ,    -0.301065177853995E+01 ,     0.342133160225532E+01 ,     0.190063236320558E+01 ,    -0.868351922756650E+00 , 
   4.80600 ,     0.405236511868139E+01 ,    -0.113515529305075E+02 ,    -0.330628910317793E+01 ,     0.419384636664996E+01 ,     0.163830867294694E+01 ,    -0.812000878778617E+00 , 
   4.82600 ,     0.458840833476541E+01 ,    -0.121808077379595E+02 ,    -0.344700770310662E+01 ,     0.475623340274220E+01 ,     0.142885258484417E+01 ,    -0.725985432925273E+00 , 
   4.84600 ,     0.488366471320647E+01 ,    -0.124032419521208E+02 ,    -0.344917842581139E+01 ,     0.506930364876741E+01 ,     0.127399835204261E+01 ,    -0.634811780926064E+00 , 
   4.86600 ,     0.492059373353577E+01 ,    -0.119652031650871E+02 ,    -0.333775512866361E+01 ,     0.511431613785829E+01 ,     0.116951354063604E+01 ,    -0.561647505030549E+00 , 
   4.88600 ,     0.470263713985759E+01 ,    -0.108566264153743E+02 ,    -0.314333684752338E+01 ,     0.489430977762477E+01 ,     0.110558485446562E+01 ,    -0.525871432157945E+00 , 
   4.90600 ,     0.425360052894705E+01 ,    -0.911443749693564E+01 ,    -0.289884044683433E+01 ,     0.443352021508339E+01 ,     0.106765442053114E+01 ,    -0.541018269629330E+00 , 
   4.92600 ,     0.361528396380740E+01 ,    -0.682235869043711E+01 ,    -0.263609965492157E+01 ,     0.377497301446618E+01 ,     0.103764294433848E+01 ,    -0.613301834991601E+00 , 
   4.94600 ,     0.284360697605598E+01 ,    -0.410696696557988E+01 ,    -0.238270780777748E+01 ,     0.297650195632430E+01 ,     0.995465951228377E+00 ,    -0.740848119987984E+00 , 
   4.96600 ,     0.200359932475830E+01 ,    -0.113016782493825E+01 ,    -0.215939429209998E+01 ,     0.210557332306983E+01 ,     0.920726395663206E+00 ,    -0.913705885206538E+00 , 
   4.98600 ,     0.116371919499587E+01 ,     0.192144275468105E+01 ,    -0.197817133533647E+01 ,     0.123339254855910E+01 ,     0.794453072337076E+00 ,    -0.111463353114077E+01 , 
   5.00600 ,     0.390008060010690E+00 ,     0.484957746648991E+01 ,    -0.184141349147356E+01 ,     0.428821038046674E+00 ,     0.600750610720560E+00 ,    -0.132059260523444E+01 , 
   5.02600 ,    -0.259406939284542E+00 ,     0.745864463950210E+01 ,    -0.174194381358279E+01 ,    -0.247365161796813E+00 ,     0.328233676306392E+00 ,    -0.150481635394180E+01 , 
   5.04600 ,    -0.738995524411116E+00 ,     0.957040387418400E+01 ,    -0.166410639603506E+01 ,    -0.747386035270681E+00 ,    -0.288652056932901E-01 ,    -0.163927148445342E+01 , 
   5.06600 ,    -0.101930738914281E+01 ,     0.110377162763156E+02 ,    -0.158571329438438E+01 ,    -0.104013350194680E+01 ,    -0.469999389598491E+00 ,    -0.169729698891512E+01 , 
   5.08600 ,    -0.108898640121069E+01 ,     0.117562580616025E+02 ,    -0.148067307444459E+01 ,    -0.111332646445649E+01 ,    -0.988076631184689E+00 ,    -0.165618833632288E+01 , 
   5.10600 ,    -0.955181895214246E+00 ,     0.116732053731108E+02 ,    -0.132204564923655E+01 ,    -0.973999016489998E+00 ,    -0.156970964936217E+01 ,    -0.149949976194479E+01 , 
   5.12600 ,    -0.642366679721223E+00 ,     0.107921235719267E+02 ,    -0.108522919461716E+01 ,    -0.647325093893728E+00 ,    -0.219592891538146E+01 ,    -0.121886127730681E+01 , 
   5.14600 ,    -0.189710228329809E+00 ,     0.917358854240549E+01 ,    -0.750973180176515E+00 ,    -0.173927863511834E+00 ,    -0.284330265419900E+01 ,    -0.815148227715697E+00 , 
   5.16600 ,     0.352722564925882E+00 ,     0.693140700429200E+01 ,    -0.307927836315389E+00 ,     0.394049803227207E+00 ,    -0.348537851524864E+01 ,    -0.298896125323916E+00 , 
   5.18600 ,     0.928582052013731E+00 ,     0.422465950793562E+01 ,     0.245516905965233E+00 ,     0.997737213905507E+00 ,    -0.409433793137373E+01 ,     0.310082665672109E+00 , 
   5.20600 ,     0.148022919501607E+01 ,     0.124613388015011E+01 ,     0.900284799529867E+00 ,     0.157674930209996E+01 ,    -0.464273965144914E+01 ,     0.983856490807594E+00 , 
   5.22600 ,     0.195367045205917E+01 ,    -0.179198078068758E+01 ,     0.163665915209721E+01 ,     0.207435731158277E+01 ,    -0.510522437345528E+01 ,     0.168821723622035E+01 , 
   5.24600 ,     0.230300653685235E+01 ,    -0.467403488347573E+01 ,     0.242533067983836E+01 ,     0.244217054542267E+01 ,    -0.546005805534656E+01 ,     0.238506210728469E+01 , 
   5.26600 ,     0.249402604245938E+01 ,    -0.719724294433366E+01 ,     0.322936535723304E+01 ,     0.264394008896984E+01 ,    -0.569040672541142E+01 ,     0.303512320984467E+01 , 
   5.28600 ,     0.250666255990267E+01 ,    -0.918709636844876E+01 ,     0.400692623040759E+01 ,     0.265818526190548E+01 ,    -0.578525904250459E+01 ,     0.360082517127719E+01 , 
   5.30600 ,     0.233614384068765E+01 ,    -0.105106304949750E+02 ,     0.471451409936792E+01 ,     0.247945723405750E+01 ,    -0.573994239086010E+01 ,     0.404904091215646E+01 , 
   5.32600 ,     0.199278326284167E+01 ,    -0.110864759723111E+02 ,     0.531044406878570E+01 ,     0.211818092003891E+01 ,    -0.555621136839278E+01 ,     0.435352474707280E+01 , 
   5.34600 ,     0.150048609916694E+01 ,    -0.108908779639679E+02 ,     0.575825246513440E+01 ,     0.159914423400701E+01 ,    -0.524192131243693E+01 ,     0.449682933235901E+01 , 
   5.36600 ,     0.894154847059026E+00 ,    -0.995918909597084E+01 ,     0.602973347316339E+01 ,     0.958821514703480E+00 ,    -0.481033115659993E+01 ,     0.447155613481705E+01 , 
   5.38600 ,     0.216269396375494E+00 ,    -0.838270701902771E+01 ,     0.610733655191002E+01 ,     0.241815122927286E+00 ,    -0.427910681031637E+01 ,     0.428084430681723E+01 , 
   5.40600 ,    -0.487018587288951E+00 ,    -0.630110480226840E+01 ,     0.598571134391816E+01 ,    -0.503232308718216E+00 ,    -0.366911623763586E+01 ,     0.393806538152972E+01 , 
   5.42600 ,    -0.116990694096013E+01 ,    -0.389106073198257E+01 ,     0.567226135671422E+01 ,    -0.122786809942689E+01 ,    -0.300311896267155E+01 ,     0.346575574575521E+01 , 
   5.44600 ,    -0.179071375683175E+01 ,    -0.135200355232520E+01 ,     0.518665447101158E+01 ,    -0.188781717398408E+01 ,    -0.230445509215306E+01 ,     0.289387999623585E+01 , 
   5.46600 ,    -0.231506866198050E+01 ,     0.110987614334398E+01 ,     0.455932955392063E+01 ,    -0.244637896004338E+01 ,    -0.159583219250526E+01 ,     0.225757097841357E+01 , 
   5.48600 ,    -0.271826184833149E+01 ,     0.329805746273305E+01 ,     0.382912600524216E+01 ,    -0.287695286804065E+01 ,    -0.898293371688291E+00 ,     0.159453225935858E+01 , 
   5.50600 ,    -0.298657627190551E+01 ,     0.504123885038727E+01 ,     0.304023918489262E+01 ,    -0.316450284639789E+01 ,    -0.230428298267150E+00 ,     0.942312842709184E+00 , 
   5.52600 ,    -0.311752991892727E+01 ,     0.620675611801581E+01 ,     0.223876266065356E+01 ,    -0.330587726031377E+01 ,     0.392137185860045E+00 ,     0.335670318850793E+00 , 
   5.54600 ,    -0.311906005586249E+01 ,     0.671079715245731E+01 ,     0.146911302723722E+01 ,    -0.330901055811121E+01 ,     0.956965199831135E+00 ,    -0.195772900926120E+00 , 
   5.56600 ,    -0.300778011406218E+01 ,     0.652460742550448E+01 ,     0.770641718842518E+00 ,    -0.319113755597661E+01 ,     0.145476329866252E+01 ,    -0.629403834040572E+00 , 
   5.58600 ,    -0.280652329666818E+01 ,     0.567621182762334E+01 ,     0.174720147189649E+00 ,    -0.297624015963562E+01 ,     0.187911884283248E+01 ,    -0.950889468804037E+00 , 
   5.60600 ,    -0.254144774871366E+01 ,     0.424754751978002E+01 ,    -0.297458594120939E+00 ,    -0.269201205313379E+01 ,     0.222607229275591E+01 ,    -0.115476188098151E+01 , 
   5.62600 ,    -0.223901108021887E+01 ,     0.236727855235451E+01 ,    -0.636182341010402E+00 ,    -0.236666374594188E+01 ,     0.249360281178777E+01 ,    -0.124429431308667E+01 , 
   5.64600 ,    -0.192312474479226E+01 ,     0.199914560550519E+00 ,    -0.843527013446015E+00 ,    -0.202589559189413E+01 ,     0.268110286089183E+01 ,    -0.123070334438670E+01 , 
   5.66600 ,    -0.161277167859283E+01 ,    -0.206784628969004E+01 ,    -0.932655988752663E+00 ,    -0.169034017608065E+01 ,     0.278891357175782E+01 ,    -0.113176668285128E+01 , 
   5.68600 ,    -0.132031688398476E+01 ,    -0.424241032038526E+01 ,    -0.926187135121193E+00 ,    -0.137372091988175E+01 ,     0.281798025067811E+01 ,    -0.969991663409950E+00 , 
   5.70600 ,    -0.105066590154912E+01 ,    -0.613895403286242E+01 ,    -0.853783276616303E+00 ,    -0.108189656355661E+01 ,     0.276966878497243E+01 ,    -0.770502561628495E+00 , 
   5.72600 ,    -0.801337810449961E+00 ,    -0.759618143450068E+01 ,    -0.749187724487085E+00 ,    -0.812869038307251E+00 ,     0.264576098884787E+01 ,    -0.558832788378930E+00 , 
   5.74600 ,    -0.563426121789630E+00 ,    -0.848898066746097E+01 ,    -0.646972219619427E+00 ,    -0.557734086891119E+00 ,     0.244862243570101E+01 ,    -0.358809718353570E+00 , 
   5.76600 ,    -0.323331596766815E+00 ,    -0.873797446682124E+01 ,    -0.579286339766659E+00 ,    -0.302459204275633E+00 ,     0.218151265470554E+01 ,    -0.190705543788718E+00 , 
