 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  32.99100 ,    -0.137127691034556E+00 ,    -0.446872596309934E-01 ,     0.563944866874017E-01 ,    -0.168050315344558E-01 ,    -0.220815060705799E-02 ,     0.139801129689945E-01 , 
  33.01100 ,    -0.139429828190984E+00 ,    -0.495041222626222E-01 ,     0.560479641097168E-01 ,    -0.179983553177998E-01 ,    -0.380269997721706E-03 ,     0.136541618733376E-01 , 
  33.03100 ,    -0.132354064828782E+00 ,    -0.554130674452682E-01 ,     0.526215161702100E-01 ,    -0.180316184851210E-01 ,     0.217948130549332E-02 ,     0.123338742191011E-01 , 
  33.05100 ,    -0.116052914736000E+00 ,    -0.619016680836144E-01 ,     0.464130738567764E-01 ,    -0.169403093457373E-01 ,     0.526611439945208E-02 ,     0.100935534883233E-01 , 
  33.07100 ,    -0.913745641455080E-01 ,    -0.684059400015714E-01 ,     0.379210526115258E-01 ,    -0.148355787090140E-01 ,     0.863729699277867E-02 ,     0.709363948732348E-02 , 
  33.09100 ,    -0.598109910488907E-01 ,    -0.743529720886207E-01 ,     0.277994463953023E-01 ,    -0.118963456898342E-01 ,     0.120368404424248E-01 ,     0.356580984986785E-02 , 
  33.11100 ,    -0.233953443949335E-01 ,    -0.792023260710427E-01 ,     0.168007615044929E-01 ,    -0.835671152823006E-02 ,     0.152187673363974E-01 ,    -0.208697407581088E-03 , 
  33.13100 ,     0.154438669217527E-01 ,    -0.824830799688108E-01 ,     0.571193681881385E-02 ,    -0.448948677567705E-02 ,     0.179696150069557E-01 ,    -0.392546030566314E-02 , 
  33.15100 ,     0.540607530798792E-01 ,    -0.838239022370618E-01 ,    -0.471105569507358E-02 ,    -0.586911905119395E-03 ,     0.201268579784078E-01 ,    -0.728542264603933E-02 , 
  33.17100 ,     0.897885503643810E-01 ,    -0.829742567798650E-01 ,    -0.138042052097865E-01 ,     0.306013591809240E-02 ,     0.215917630111251E-01 ,    -0.100228889754456E-01 , 
  33.19100 ,     0.120139466342728E+00 ,    -0.798156816680207E-01 ,    -0.210468087188464E-01 ,     0.618302299925416E-02 ,     0.223355782273304E-01 ,    -0.119302962674107E-01 , 
  33.21100 ,     0.142992320060638E+00 ,    -0.743629758319103E-01 ,    -0.260988756797222E-01 ,     0.855485629899682E-02 ,     0.223986421738761E-01 ,    -0.128774090795170E-01 , 
  33.23100 ,     0.156753310838550E+00 ,    -0.667559853766010E-01 ,    -0.288216179824980E-01 ,     0.100071834510744E-01 ,     0.218827103597496E-01 ,    -0.128231249223700E-01 , 
  33.25100 ,     0.160477290906390E+00 ,    -0.572434272299891E-01 ,    -0.292796241670007E-01 ,     0.104426373450226E-01 ,     0.209374648755726E-01 ,    -0.118187888265181E-01 , 
  33.27100 ,     0.153939965312184E+00 ,    -0.461607581190972E-01 ,    -0.277249919698056E-01 ,     0.984251776472920E-02 ,     0.197427315423980E-01 ,    -0.100027317636926E-01 , 
  33.29100 ,     0.137655257938987E+00 ,    -0.339044456001890E-01 ,    -0.245653178461104E-01 ,     0.826863571035365E-02 ,     0.184883247556028E-01 ,    -0.758658807494623E-02 , 
  33.31100 ,     0.112836363823767E+00 ,    -0.209051019921240E-01 ,    -0.203188680823215E-01 ,     0.585914222606484E-02 ,     0.173536358083479E-01 ,    -0.483473162724382E-02 , 
  33.33100 ,     0.813034161809147E-01 ,    -0.760180307295445E-02 ,    -0.155613553084816E-01 ,     0.281849746073951E-02 ,     0.164890594091004E-01 ,    -0.203882391824337E-02 , 
  33.35100 ,     0.453448817320385E-01 ,     0.558044326302038E-02 ,    -0.108694199415239E-01 ,    -0.597822667337650E-03 ,     0.160011205778906E-01 ,     0.510072550521901E-03 , 
  33.37100 ,     0.754342754050110E-02 ,     0.182486410657882E-01 ,    -0.676611180866030E-02 ,    -0.410286809737555E-02 ,     0.159427464240070E-01 ,     0.254913916296202E-02 , 
  33.39100 ,    -0.294202121277622E-01 ,     0.300543623794026E-01 ,    -0.367337140557700E-02 ,    -0.740063158805267E-02 ,     0.163095690384890E-01 ,     0.386856232491265E-02 , 
  33.41100 ,    -0.629701209538050E-01 ,     0.407007878804145E-01 ,    -0.187575708985608E-02 ,    -0.102096977672911E-01 ,     0.170425050955626E-01 ,     0.433105671759182E-02 , 
  33.43100 ,    -0.908290729660201E-01 ,     0.499447407590661E-01 ,    -0.149853018737519E-02 ,    -0.122863250193274E-01 ,     0.180362006912453E-01 ,     0.388430933880432E-02 , 
  33.45100 ,    -0.111188354253048E+00 ,     0.575947528855148E-01 ,    -0.250180521406994E-02 ,    -0.134451375521494E-01 ,     0.191523234714492E-01 ,     0.256519067366799E-02 , 
  33.47100 ,    -0.122840408372812E+00 ,     0.635065713079346E-01 ,    -0.469093175862281E-02 ,    -0.135757230165387E-01 ,     0.202361895915202E-01 ,     0.495375182311161E-03 , 
  33.49100 ,    -0.125264125148988E+00 ,     0.675776834687499E-01 ,    -0.774174365303925E-02 ,    -0.126536884897862E-01 ,     0.211348801218954E-01 ,    -0.213115956863922E-02 , 
  33.51100 ,    -0.118656336153537E+00 ,     0.697423962345620E-01 ,    -0.112379328229211E-01 ,    -0.107451110364260E-01 ,     0.217148631206551E-01 ,    -0.506750700979224E-02 , 
  33.53100 ,    -0.103907324052890E+00 ,     0.699687558565203E-01 ,    -0.147167065854757E-01 ,    -0.800380389930152E-02 ,     0.218772067868767E-01 ,    -0.803817506775388E-02 , 
  33.55100 ,    -0.825225596556000E-01 ,     0.682581752747629E-01 ,    -0.177181673365469E-01 ,    -0.466137144171140E-02 ,     0.215687378170604E-01 ,    -0.107660252198509E-01 , 
  33.57100 ,    -0.564971000057801E-01 ,     0.646480934474754E-01 ,    -0.198335749858079E-01 ,    -0.101060362396510E-02 ,     0.207879389968265E-01 ,    -0.129991935617036E-01 , 
  33.59100 ,    -0.281527788227813E-01 ,     0.592173946446652E-01 ,    -0.207478353982795E-01 ,     0.261668190198401E-02 ,     0.195849455153392E-01 ,    -0.145353932059360E-01 , 
  33.61100 ,     0.487951713587595E-04 ,     0.520937372737730E-01 ,    -0.202721790705913E-01 ,     0.587575169511948E-02 ,     0.180556321209459E-01 ,    -0.152412606524041E-01 , 
  33.63100 ,     0.257025726398346E-01 ,     0.434614546460577E-01 ,    -0.183639889325519E-01 ,     0.843704411958271E-02 ,     0.163304178482428E-01 ,    -0.150648963521724E-01 , 
  33.65100 ,     0.466502110636226E-01 ,     0.335683585047253E-01 ,    -0.151320056895469E-01 ,     0.100140210334590E-01 ,     0.145589861873035E-01 ,    -0.140404138295390E-01 , 
  33.67100 ,     0.611490873368034E-01 ,     0.227296487204540E-01 ,    -0.108265599300132E-01 ,     0.103885109614267E-01 ,     0.128925671162068E-01 ,    -0.122840878883340E-01 , 
  33.69100 ,     0.680069816130409E-01 ,     0.113272364094461E-01 ,    -0.581591592742547E-02 ,     0.943139471812981E-02 ,     0.114657065536167E-01 ,    -0.998250549369657E-02 , 
  33.71100 ,     0.666720306645325E-01 ,    -0.196875246369136E-03 ,    -0.551126504939013E-03 ,     0.711678989451853E-02 ,     0.103795287213438E-01 ,    -0.737389445778106E-02 , 
  33.73100 ,     0.572711530866120E-01 ,    -0.113539623644764E-01 ,     0.447713156007694E-02 ,     0.352835969443627E-02 ,     0.968836793117724E-02 ,    -0.472446088052151E-02 , 
  33.75100 ,     0.405942743754553E-01 ,    -0.216288082038345E-01 ,     0.878554478810833E-02 ,    -0.114302857378665E-02 ,     0.939131985850654E-02 ,    -0.230204359001136E-02 , 
  33.77100 ,     0.180259963934912E-01 ,    -0.305060958691647E-01 ,     0.119444563522327E-01 ,    -0.661038483368594E-02 ,     0.942976995262816E-02 ,    -0.349647155777657E-03 , 
  33.79100 ,    -0.856948176343205E-02 ,    -0.375014713753688E-01 ,     0.136190621636327E-01 ,    -0.125097907055773E-01 ,     0.969134681063919E-02 ,     0.938579321953402E-03 , 
  33.81100 ,    -0.370007070667329E-01 ,    -0.421950616690195E-01 ,     0.136016363926733E-01 ,    -0.184263924207650E-01 ,     0.100200819260649E-01 ,     0.143659233340472E-02 , 
  33.83100 ,    -0.649261942159438E-01 ,    -0.442646787623791E-01 ,     0.118318046514051E-01 ,    -0.239252767170987E-01 ,     0.102319013068059E-01 ,     0.109907308095756E-02 , 
  33.85100 ,    -0.900422421926720E-01 ,    -0.435156279886254E-01 ,     0.840304688674283E-02 ,    -0.285848543380861E-01 ,     0.101339957462745E-01 ,    -0.338008341630555E-04 , 
  33.87100 ,    -0.110266314704256E+00 ,    -0.399040175122507E-01 ,     0.355493418669786E-02 ,    -0.320301002561353E-01 ,     0.954617470321305E-02 ,    -0.183988849500642E-02 , 
  33.89100 ,    -0.123901409837157E+00 ,    -0.335507623056097E-01 ,    -0.234804348183278E-02 ,    -0.339629378715297E-01 ,     0.832205044877310E-02 ,    -0.412657951180850E-02 , 
  33.91100 ,    -0.129768461555240E+00 ,    -0.247440822836538E-01 ,    -0.884894714261245E-02 ,    -0.341872180733008E-01 ,     0.636785325596054E-02 ,    -0.664913825182362E-02 , 
  33.93100 ,    -0.127296458358460E+00 ,    -0.139291724458424E-01 ,    -0.154390068403225E-01 ,    -0.326261260789149E-01 ,     0.365685303011424E-02 ,    -0.913413033089177E-02 , 
  33.95100 ,    -0.116563415350447E+00 ,    -0.168480405772745E-02 ,    -0.216025128384058E-01 ,    -0.293304232975342E-01 ,     0.237744220360754E-03 ,    -0.113056770588138E-01 , 
  33.97100 ,    -0.982853143186535E-01 ,     0.113121931107957E-01 ,    -0.268617568518651E-01 ,    -0.244766546529908E-01 ,    -0.376409521664560E-02 ,    -0.129120151849920E-01 , 
  33.99100 ,    -0.737543104828012E-01 ,     0.243324264468876E-01 ,    -0.308178575512143E-01 ,    -0.183552663338824E-01 ,    -0.815288540244933E-02 ,    -0.137498139623589E-01 , 
  34.01100 ,    -0.447315577064673E-01 ,     0.366461981987060E-01 ,    -0.331837564286365E-01 ,    -0.113494177790244E-01 ,    -0.126759502986186E-01 ,    -0.136839209747478E-01 , 
  34.03100 ,    -0.133036017993264E-01 ,     0.475784623857509E-01 ,    -0.338064678311044E-01 ,    -0.390606388638099E-02 ,    -0.170434146766367E-01 ,    -0.126606505624024E-01 , 
  34.05100 ,     0.182858521040923E-01 ,     0.565618947542638E-01 ,    -0.326767294145133E-01 ,     0.349843988010115E-02 ,    -0.209524273772324E-01 ,    -0.107133508802341E-01 , 
  34.07100 ,     0.478151023407433E-01 ,     0.631833598298069E-01 ,    -0.299254210156183E-01 ,     0.103954562474619E-01 ,    -0.241137615819480E-01 ,    -0.795972734349196E-02 , 
  34.09100 ,     0.732600710335080E-01 ,     0.672193587805551E-01 ,    -0.258073816403233E-01 ,     0.163608779882118E-01 ,    -0.262783554918018E-01 ,    -0.459118988180316E-02 , 
  34.11100 ,     0.929523012122736E-01 ,     0.686567677199938E-01 ,    -0.206744343483845E-01 ,     0.210485763604865E-01 ,    -0.272612975111728E-01 ,    -0.855253095833503E-03 , 
  34.13100 ,     0.105706772496578E+00 ,     0.676962843823952E-01 ,    -0.149404151956517E-01 ,     0.242176632732944E-01 ,    -0.269609381503007E-01 ,     0.296732089700107E-02 , 
  34.15100 ,     0.110909500943804E+00 ,     0.647374095207046E-01 ,    -0.904170318648661E-02 ,     0.257512226705301E-01 ,    -0.253712130338530E-01 ,     0.658845046368711E-02 , 
  34.17100 ,     0.108558204794990E+00 ,     0.603453832330850E-01 ,    -0.339710032676990E-02 ,     0.256648534470208E-01 ,    -0.225858526189588E-01 ,     0.973926123124039E-02 , 
  34.19100 ,     0.992531544081063E-01 ,     0.552021380163740E-01 ,     0.162911413935730E-02 ,     0.241042063960410E-01 ,    -0.187938809681925E-01 ,     0.121946916384551E-01 , 
  34.21100 ,     0.841393692777718E-01 ,     0.500448708525248E-01 ,     0.575752495332410E-02 ,     0.213316216930325E-01 ,    -0.142666011418402E-01 ,     0.137938507109622E-01 , 
  34.23100 ,     0.648052501659973E-01 ,     0.455971295834662E-01 ,     0.881460554022824E-02 ,     0.177029030325701E-01 ,    -0.933705418470609E-02 ,     0.144542168219355E-01 , 
  34.25100 ,     0.431462238100380E-01 ,     0.424982238686584E-01 ,     0.107426821811693E-01 ,     0.136361195525402E-01 ,    -0.437364779639517E-02 ,     0.141783626556484E-01 , 
  34.27100 ,     0.212047520248318E-01 ,     0.412372067224620E-01 ,     0.115982129578944E-01 ,     0.957503190342238E-02 ,     0.249788006360775E-03 ,     0.130526112274322E-01 , 
  34.29100 ,     0.999896034388012E-03 ,     0.420975671063270E-01 ,     0.115389156436769E-01 ,     0.595023073977376E-02 ,     0.418490182933818E-02 ,     0.112378010823521E-01 , 
  34.31100 ,    -0.156396130188700E-01 ,     0.451181122701309E-01 ,     0.108013630622047E-01 ,     0.314130850117600E-02 ,     0.713794067681359E-02 ,     0.895309129131172E-02 , 
  34.33100 ,    -0.272252208969340E-01 ,     0.500743355825454E-01 ,     0.967156895904536E-02 ,     0.144333441322248E-02 ,     0.889448068757190E-02 ,     0.645439649696952E-02 , 
  34.35100 ,    -0.327292106443132E-01 ,     0.564829453911213E-01 ,     0.845172584685719E-02 ,     0.104056831935084E-02 ,     0.933753208610774E-02 ,     0.400954618091292E-02 , 
  34.37100 ,    -0.316665187638558E-01 ,     0.636302999799399E-01 ,     0.742656957772085E-02 ,     0.198975613020047E-02 ,     0.845736127008201E-02 ,     0.187256291616150E-02 , 
  34.39100 ,    -0.241312657010610E-01 ,     0.706234129740525E-01 ,     0.683280731451560E-02 ,     0.421454617858161E-02 ,     0.635210872168487E-02 ,     0.259523778853060E-03 , 
  34.41100 ,    -0.107852812618788E-01 ,     0.764601423149878E-01 ,     0.683466487084507E-02 ,     0.751161854325989E-02 ,     0.321910598713379E-02 ,    -0.671698189717954E-03 , 
  34.43100 ,     0.720017052620395E-02 ,     0.801133380446799E-01 ,     0.750792860573063E-02 ,     0.115681089236499E-01 ,    -0.662367590603164E-03 ,    -0.835902285544948E-03 , 
  34.45100 ,     0.282444559247670E-01 ,     0.806222710468980E-01 ,     0.883394799366220E-02 ,     0.159889220361211E-01 ,    -0.495537477285259E-02 ,    -0.227895868097649E-03 , 
  34.47100 ,     0.504910327248349E-01 ,     0.771837397877124E-01 ,     0.107040213274819E-01 ,     0.203316529801853E-01 ,    -0.929450655060602E-02 ,     0.107795136767320E-02 , 
  34.49100 ,     0.719632315036141E-01 ,     0.692349560470126E-01 ,     0.129335148618916E-01 ,     0.241461463138348E-01 ,    -0.133173725262462E-01 ,     0.293583170568650E-02 , 
  34.51100 ,     0.907295079568099E-01 ,     0.565206921920972E-01 ,     0.152840729795933E-01 ,     0.270152839702290E-01 ,    -0.166955982903366E-01 ,     0.514346202326583E-02 , 
  34.53100 ,     0.105064596638310E+00 ,     0.391382217287924E-01 ,     0.174914626599582E-01 ,     0.285934458273658E-01 ,    -0.191625825838647E-01 ,     0.746239220166555E-02 , 
  34.55100 ,     0.113593381084039E+00 ,     0.175552322879029E-01 ,     0.192960399722658E-01 ,     0.286392469098043E-01 ,    -0.205355677622066E-01 ,     0.964166212464544E-02 , 
  34.57100 ,     0.115405749433705E+00 ,    -0.740198849990577E-02 ,     0.204725832970695E-01 ,     0.270396123649866E-01 ,    -0.207301004906283E-01 ,     0.114425006621188E-01 , 
  34.59100 ,     0.110133105949581E+00 ,    -0.345903684565221E-01 ,     0.208563295932584E-01 ,     0.238229689469635E-01 ,    -0.197656570268987E-01 ,     0.126616746857150E-01 , 
  34.61100 ,     0.979803587540958E-01 ,    -0.626196139625835E-01 ,     0.203624646638084E-01 ,     0.191602500491010E-01 ,    -0.177620140973352E-01 ,     0.131512418567348E-01 , 
  34.63100 ,     0.797108443913643E-01 ,    -0.899448526987379E-01 ,     0.189970120651932E-01 ,     0.133534525097682E-01 ,    -0.149267874355619E-01 ,     0.128328223541005E-01 , 
  34.65100 ,     0.565854835955939E-01 ,    -0.114975599172359E+00 ,     0.168579662907900E-01 ,     0.681255815014337E-02 ,    -0.115353577124118E-01 ,     0.117050458332722E-01 , 
  34.67100 ,     0.302611786695663E-01 ,    -0.136192711872831E+00 ,     0.141265318711562E-01 ,     0.226482281728167E-04 ,    -0.790508431584663E-02 ,     0.984349753763668E-02 , 
  34.69100 ,     0.265676075936027E-02 ,    -0.152264099932176E+00 ,     0.110493576081461E-01 ,    -0.649609396603909E-02 ,    -0.436620887940209E-02 ,     0.739321649342523E-02 , 
  34.71100 ,    -0.242025901849402E-01 ,    -0.162149784137322E+00 ,     0.791359001362512E-02 ,    -0.122321547575701E-01 ,    -0.123212721601271E-02 ,     0.455451838405851E-02 , 
  34.73100 ,    -0.483498076472713E-01 ,    -0.165187552900045E+00 ,     0.501731748954655E-02 ,    -0.167265380846507E-01 ,     0.122826383953342E-02 ,     0.156355655406644E-02 , 
  34.75100 ,    -0.680359434400902E-01 ,    -0.161151841387941E+00 ,     0.263846125894623E-02 ,    -0.196129470831758E-01 ,     0.281366012176055E-02 ,    -0.133046486900371E-02 , 
  34.77100 ,    -0.818727611876731E-01 ,    -0.150280498587109E+00 ,     0.100534151821351E-02 ,    -0.206508330644855E-01 ,     0.340684909490559E-02 ,    -0.388919916523822E-02 , 
  34.79100 ,    -0.889463941869111E-01 ,    -0.133266631550272E+00 ,     0.271990166922138E-03 ,    -0.197484218092523E-01 ,     0.298321190382437E-02 ,    -0.590786457097168E-02 , 
  34.81100 ,    -0.888928979324748E-01 ,    -0.111215522298175E+00 ,     0.500810398967232E-03 ,    -0.169736546932192E-01 ,     0.161058275218268E-02 ,    -0.723455913775905E-02 , 
  34.83100 ,    -0.819296128769272E-01 ,    -0.855694667223312E-01 ,     0.165444562969508E-02 ,    -0.125519910805580E-01 ,    -0.559372008203467E-03 ,    -0.778433231999095E-02 , 
  34.85100 ,    -0.688398171559319E-01 ,    -0.580060444427243E-01 ,     0.359778978367809E-02 ,    -0.685112248601864E-02 ,    -0.330730874786226E-02 ,    -0.754668160235572E-02 , 
  34.87100 ,    -0.509119027536164E-01 ,    -0.303175651117517E-01 ,     0.611004145328675E-02 ,    -0.353753492429646E-03 ,    -0.636826241283505E-02 ,    -0.658578765707650E-02 , 
  34.89100 ,    -0.298379488416067E-01 ,    -0.428105464122289E-02 ,     0.890567956658548E-02 ,     0.637938568733178E-02 ,    -0.945744442196518E-02 ,    -0.503350986306745E-02 , 
  34.91100 ,    -0.757980052028355E-02 ,     0.184710003947779E-01 ,     0.116623214621478E-01 ,     0.127533017654484E-01 ,    -0.122973061634861E-01 ,    -0.307586657876368E-02 , 
  34.93100 ,     0.137866679855730E-01 ,     0.365689209305754E-01 ,     0.140527085761565E-01 ,     0.181857073303796E-01 ,    -0.146433103417985E-01 ,    -0.934353269249356E-03 , 
  34.95100 ,     0.322367223716519E-01 ,     0.490037283891003E-01 ,     0.157776233478760E-01 ,     0.221533542665809E-01 ,    -0.163060125650659E-01 ,     0.115605416063007E-02 , 
  34.97100 ,     0.459582803701085E-01 ,     0.551969039894301E-01 ,     0.165964192624705E-01 ,     0.242339419591884E-01 ,    -0.171674395509190E-01 ,     0.297005098894478E-02 , 
  34.99100 ,     0.534970208306648E-01 ,     0.550365398218418E-01 ,     0.163520581194450E-01 ,     0.241401832269585E-01 ,    -0.171903195563545E-01 ,     0.431404917860424E-02 , 
  35.01100 ,     0.538737013538726E-01 ,     0.488771550825451E-01 ,     0.149880752078313E-01 ,     0.217432711028543E-01 ,    -0.164194193113474E-01 ,     0.504497456797869E-02 , 
  35.03100 ,     0.466645526072132E-01 ,     0.375034309657904E-01 ,     0.125556830972049E-01 ,     0.170838796386288E-01 ,    -0.149750022828733E-01 ,     0.508400006522092E-02 , 
  35.05100 ,     0.320385855233700E-01 ,     0.220610767902734E-01 ,     0.921020062361405E-02 ,     0.103698744639052E-01 ,    -0.130391726802552E-01 ,     0.442390069683176E-02 , 
  35.07100 ,     0.107490839775063E-01 ,     0.396072551446926E-02 ,     0.519705878410306E-02 ,     0.196101362894839E-02 ,    -0.108365370924942E-01 ,     0.312934349198854E-02 , 
  35.09100 ,    -0.159198187066318E-01 ,    -0.152370607999243E-01 ,     0.828683614191922E-03 ,    -0.765800885099549E-02 ,    -0.861113833320473E-02 ,     0.133011648711337E-02 , 
  35.11100 ,    -0.462470578553477E-01 ,    -0.339461024217656E-01 ,    -0.354551728363825E-02 ,    -0.179138770359518E-01 ,    -0.660194562564976E-02 ,    -0.792010800522647E-03 , 
  35.13100 ,    -0.782014889873119E-01 ,    -0.506779814049234E-01 ,    -0.757312656965452E-02 ,    -0.281872824515687E-01 ,    -0.501929220833247E-02 ,    -0.302148509507031E-02 , 
  35.15100 ,    -0.109591603269399E+00 ,    -0.641544374704745E-01 ,    -0.109332859728513E-01 ,    -0.378583505528372E-01 ,    -0.402452782103246E-02 ,    -0.513042682574293E-02 , 
  35.17100 ,    -0.138226354578292E+00 ,    -0.733997791020481E-01 ,    -0.133684097147120E-01 ,    -0.463511743488479E-01 ,    -0.371481349899739E-02 ,    -0.690123758929507E-02 , 
  35.19100 ,    -0.162074614521489E+00 ,    -0.778061177539621E-01 ,    -0.147098433536659E-01 ,    -0.531739090361820E-01 ,    -0.411446440897910E-02 ,    -0.814814304311222E-02 , 
  35.21100 ,    -0.179411039644397E+00 ,    -0.771666403506644E-01 ,    -0.148948437491601E-01 ,    -0.579513239519755E-01 ,    -0.517359496860775E-02 ,    -0.873556777917175E-02 , 
  35.23100 ,    -0.188937368708243E+00 ,    -0.716749280322737E-01 ,    -0.139730979453132E-01 ,    -0.604474066717193E-01 ,    -0.677410308006718E-02 ,    -0.859155427366245E-02 , 
  35.25100 ,    -0.189870256264261E+00 ,    -0.618912614429158E-01 ,    -0.121020266089599E-01 ,    -0.605765040491246E-01 ,    -0.874231666482804E-02 ,    -0.771492664534301E-02 , 
  35.27100 ,    -0.181989512835049E+00 ,    -0.486796673523105E-01 ,    -0.953123068653882E-02 ,    -0.584024858443620E-01 ,    -0.108669845701214E-01 ,    -0.617551364521731E-02 , 
  35.29100 ,    -0.165643830338636E+00 ,    -0.331219120456506E-01 ,    -0.657752836915488E-02 ,    -0.541264390631625E-01 ,    -0.129207865715217E-01 ,    -0.410742400162473E-02 , 
  35.31100 ,    -0.141714459327008E+00 ,    -0.164165209860881E-01 ,    -0.359298499040633E-02 ,    -0.480643553595225E-01 ,    -0.146832115109444E-01 ,    -0.169604478399491E-02 , 
  35.33100 ,    -0.111540596346321E+00 ,     0.227958783787226E-03 ,    -0.929065064702755E-03 ,    -0.406170773538477E-01 ,    -0.159625386123036E-01 ,     0.839956044244815E-03 , 
  35.35100 ,    -0.768131709291497E-01 ,     0.156959312697511E-01 ,     0.109954097365882E-02 ,    -0.322353546775729E-01 ,    -0.166147641015517E-01 ,     0.326985741469892E-02 , 
  35.37100 ,    -0.394460610190432E-01 ,     0.290549817533781E-01 ,     0.224778764087140E-02 ,    -0.233831797234330E-01 ,    -0.165576314160278E-01 ,     0.537326648593584E-02 , 
  35.39100 ,    -0.143533313783464E-02 ,     0.396257256526325E-01 ,     0.236649933196268E-02 ,    -0.145026037456662E-01 ,    -0.157784164040634E-01 ,     0.696146819949528E-02 , 
  35.41100 ,     0.352822148930849E-01 ,     0.470256413024228E-01 ,     0.141922488609776E-02 ,    -0.598297966002774E-02 ,    -0.143347399872111E-01 ,     0.789566210603670E-02 , 
  35.43100 ,     0.689601753839602E-01 ,     0.511837348739401E-01 ,    -0.512106016786059E-03 ,     0.186293223027163E-02 ,    -0.123483687232194E-01 ,     0.810031213841492E-02 , 
  35.45100 ,     0.981534170319873E-01 ,     0.523256179755748E-01 ,    -0.323346371236847E-02 ,     0.881427358035883E-02 ,    -0.999265140994680E-02 ,     0.757031367727068E-02 , 
  35.47100 ,     0.121800750902014E+00 ,     0.509313096104352E-01 ,    -0.645650003802269E-02 ,     0.147479394117605E-01 ,    -0.747486056897016E-02 ,     0.637128610427900E-02 , 
  35.49100 ,     0.139273913680692E+00 ,     0.476705550229478E-01 ,    -0.982624586450329E-02 ,     0.196350019536694E-01 ,    -0.501520146271135E-02 ,     0.463296916752562E-02 , 
  35.51100 ,     0.150390317313731E+00 ,     0.433224596051135E-01 ,    -0.129561330743636E-01 ,     0.235286111022050E-01 ,    -0.282457095305126E-02 ,     0.253637268789281E-02 , 
  35.53100 ,     0.155390066267380E+00 ,     0.386875860809045E-01 ,    -0.154669839004911E-01 ,     0.265450401275165E-01 ,    -0.108326382915522E-02 ,     0.295936242076045E-03 , 
  35.55100 ,     0.154880680163785E+00 ,     0.345012382019606E-01 ,    -0.170261645914311E-01 ,     0.288401319411849E-01 ,     0.772750253096935E-04 ,    -0.186156035432283E-02 , 
  35.57100 ,     0.149755537809081E+00 ,     0.313564064391205E-01 ,    -0.173830215876644E-01 ,     0.305837592998412E-01 ,     0.587857512109875E-03 ,    -0.371928045572162E-02 , 
  35.59100 ,     0.141094069687516E+00 ,     0.296438088566017E-01 ,    -0.163970190734875E-01 ,     0.319350128990236E-01 ,     0.448800109865108E-03 ,    -0.509163803778880E-02 , 
  35.61100 ,     0.130053011541170E+00 ,     0.295147249443560E-01 ,    -0.140556523491571E-01 ,     0.330206699066844E-01 ,    -0.269701818787278E-03 ,    -0.584255554129337E-02 , 
  35.63100 ,     0.117758496711739E+00 ,     0.308700568858721E-01 ,    -0.104801625582784E-01 ,     0.339190920806557E-01 ,    -0.143411612552461E-02 ,    -0.589889575669236E-02 , 
  35.65100 ,     0.105208385015206E+00 ,     0.333764752963789E-01 ,    -0.591823611796575E-02 ,     0.346510995162505E-01 ,    -0.286040142966671E-02 ,    -0.525776068077224E-02 , 
  35.67100 ,     0.931930483054049E-01 ,     0.365078573962049E-01 ,    -0.724126879272128E-03 ,     0.351786237236117E-01 ,    -0.433187821575621E-02 ,    -0.398694582484657E-02 , 
  35.69100 ,     0.822409717149399E-01 ,     0.396077537946843E-01 ,     0.467212988940831E-02 ,     0.354111348862115E-01 ,    -0.562041248256550E-02 ,    -0.221850240030170E-02 , 
  35.71100 ,     0.725931555084740E-01 ,     0.419665578524769E-01 ,     0.980365470667683E-02 ,     0.352190409439536E-01 ,    -0.650886070335028E-02 ,    -0.136027762288256E-03 , 
  35.73100 ,     0.642076276632643E-01 ,     0.429055931822294E-01 ,     0.142102176095544E-01 ,     0.344525467624267E-01 ,    -0.681260390081490E-02 ,     0.204308820837087E-02 , 
  35.75100 ,     0.567926368674797E-01 ,     0.418596183667885E-01 ,     0.174821904100102E-01 ,     0.329639072273989E-01 ,    -0.639808805566793E-02 ,     0.408874514553223E-02 , 
  35.77100 ,     0.498645276102694E-01 ,     0.384493425999483E-01 ,     0.193007432831386E-01 ,     0.306306605261093E-01 ,    -0.519657856382027E-02 ,     0.578050543837216E-02 , 
  35.79100 ,     0.428241240342832E-01 ,     0.325364453977582E-01 ,     0.194703586001010E-01 ,     0.273773190588408E-01 ,    -0.321179935032791E-02 ,     0.692909711013038E-02 , 
  35.81100 ,     0.350438518094606E-01 ,     0.242552164372043E-01 ,     0.179404028950052E-01 ,     0.231931344822239E-01 ,    -0.520717300260998E-03 ,     0.739496941512541E-02 , 
  35.83100 ,     0.259569405978162E-01 ,     0.140171289004801E-01 ,     0.148134874870662E-01 ,     0.181439259554121E-01 ,     0.273260747568629E-02 ,     0.710210937937911E-02 , 
  35.85100 ,     0.151399444582391E-01 ,     0.248722825662081E-02 ,     0.103395688986323E-01 ,     0.123765304081915E-01 ,     0.634951925585584E-02 ,     0.604578531789388E-02 , 
  35.87100 ,     0.238049657047525E-02 ,    -0.946608045496338E-02 ,     0.489607809352287E-02 ,     0.611514581308400E-02 ,     0.100944184745359E-01 ,     0.429346936334383E-02 , 
