Flight time (us) , Calculated , Experiment
   3157.7660000000001       ,   0.38186121276858787       ,   0.42074000000000000     
   3160.2970000000000       ,   0.32859798946211438       ,   0.36330000000000001     
   3162.8280000000000       ,   0.28399956140633414       ,   0.30336999999999997     
   3165.3589999999999       ,   0.25445870569963824       ,   0.26658999999999999     
   3167.8910000000001       ,   0.24552509435169556       ,   0.24501999999999999     
   3170.4220000000000       ,   0.26269567147425726       ,   0.25646999999999998     
   3172.9530000000000       ,   0.31159683512949904       ,   0.29685000000000000     
   3175.4839999999999       ,   0.39706933604091910       ,   0.39261000000000001     
   3178.0160000000001       ,   0.52106498828956616       ,   0.53037000000000001     
   3180.5619999999999       ,   0.68057553477012800       ,   0.70789999999999997     
   3183.1089999999999       ,   0.86278559077838424       ,   0.92925999999999997     
   3185.6559999999999       ,    1.0459081366102452       ,    1.1131000000000000     
   3188.2030000000000       ,    1.2022946223789102       ,    1.2945000000000000     
   3190.7500000000000       ,    1.3043075316602166       ,    1.3936999999999999     
   3193.3120000000004       ,    1.3334970569211326       ,    1.4423999999999999     
   3195.8750000000000       ,    1.2854968499178108       ,    1.4201999999999999     
   3198.4220000000000       ,    1.1729655151984573       ,    1.3414999999999999     
   3200.9690000000001       ,    1.0175445990214202       ,    1.1775000000000000     
   3203.5309999999999       ,   0.84317177005908994       ,   0.98431000000000002     
   3206.0940000000001       ,   0.67306626073302811       ,   0.79571000000000003     
   3208.6559999999999       ,   0.52314691563287252       ,   0.62368999999999997     
   3211.2339999999999       ,   0.40066106798997064       ,   0.46870000000000001     
   3213.8130000000001       ,   0.30795577637580140       ,   0.36137000000000002     
   3216.3750000000000       ,   0.24230034733935923       ,   0.28284999999999999     
   3218.9530000000000       ,   0.19759224523160546       ,   0.22373000000000001     
   3221.5309999999999       ,   0.16872157194201595       ,   0.20035000000000000     
   3224.1089999999999       ,   0.15078918737690788       ,   0.17612000000000000     
   3226.6869999999999       ,   0.13999375723779567       ,   0.16506999999999999     
   3229.2660000000001       ,   0.13360251487901659       ,   0.15395000000000000     
   3231.8440000000001       ,   0.12975634825372920       ,   0.14185000000000000     
   3234.4220000000000       ,   0.12722771999807492       ,   0.13092999999999999     
   3237.0160000000001       ,   0.12522158424028546       ,   0.13081000000000001     
   3239.6090000000004       ,   0.12329364666227133       ,   0.12429999999999999     
   3242.2030000000000       ,   0.12123971552981552       ,   0.12206000000000000     
   3244.7970000000000       ,   0.11904119928720959       ,   0.12125000000000000     
   3247.3910000000001       ,   0.11679377438383749       ,   0.11655000000000000     
   3249.9839999999999       ,   0.11463887061211597       ,   0.11940000000000001     
   3252.5780000000000       ,   0.11272099679405545       ,   0.12164000000000000     
   3255.1880000000001       ,   0.11116312941826949       ,   0.12084000000000000     
   3257.7970000000000       ,   0.11010629338057172       ,   0.11289000000000000     
   3260.4059999999999       ,   0.10970429260516257       ,   0.11047999999999999     
   3263.0160000000001       ,   0.11017721204767973       ,   0.11323000000000000     
   3265.6250000000000       ,   0.11182699569496229       ,   0.11070000000000001     
   3268.2339999999999       ,   0.11501344516042560       ,   0.11512000000000000     
   3270.8440000000001       ,   0.12006847345014604       ,   0.11771000000000000     
   3273.4690000000001       ,   0.12719287822574360       ,   0.13214999999999999     
   3276.0940000000001       ,   0.13617399755925372       ,   0.13783000000000001     
   3278.7030000000000       ,   0.14627860269785636       ,   0.14488999999999999     
   3281.3119999999999       ,   0.15640455412987991       ,   0.16103000000000001     
   3283.9369999999999       ,   0.16513987473515168       ,   0.17222999999999999     
   3286.5780000000000       ,   0.17099667737929780       ,   0.17671999999999999     
   3289.2190000000001       ,   0.17296415633084664       ,   0.18880000000000000     
   3291.8440000000001       ,   0.17090673802308856       ,   0.18579000000000001     
   3294.4690000000001       ,   0.16543586190422024       ,   0.18975000000000000     
   3297.1089999999999       ,   0.15758010066568237       ,   0.17815000000000000     
   3299.7500000000000       ,   0.14863373109704470       ,   0.17227000000000001     
   3302.3910000000001       ,   0.13980666572283490       ,   0.16059999999999999     
   3305.0309999999999       ,   0.13210345982976174       ,   0.15443999999999999     
   3307.6720000000000       ,   0.12630712296850660       ,   0.14046000000000000     
   3310.3280000000000       ,   0.12307806267724121       ,   0.13560000000000000     
   3312.9690000000001       ,   0.12314261935734616       ,   0.12625000000000000     
   3315.6089999999999       ,   0.12724290441707120       ,   0.13041000000000000     
   3318.2660000000001       ,   0.13631597105571408       ,   0.12947000000000000     
   3320.9220000000000       ,   0.15110387426088792       ,   0.14566000000000001     
   3323.5780000000000       ,   0.17190451320326106       ,   0.16531000000000001     
   3326.2339999999999       ,   0.19807049932006976       ,   0.19287000000000001     
   3328.8910000000001       ,   0.22766367348730826       ,   0.21929000000000001     
   3331.5630000000001       ,   0.25743351979467316       ,   0.24873999999999999     
   3334.2339999999999       ,   0.28272560773802696       ,   0.27592000000000000     
   3336.8910000000001       ,   0.29900115205299022       ,   0.29288999999999998     
   3339.5619999999999       ,   0.30339271048177291       ,   0.30456000000000000     
   3342.2339999999999       ,   0.29514432539797625       ,   0.30192999999999998     
   3344.9059999999999       ,   0.27613920948345083       ,   0.28264000000000000     
   3347.5940000000001       ,   0.24980881380379283       ,   0.26177000000000000     
   3350.2660000000001       ,   0.22065663493648163       ,   0.23927999999999999     
   3352.9369999999999       ,   0.19226322060516904       ,   0.19828999999999999     
   3355.6250000000000       ,   0.16707146340815385       ,   0.16886000000000001     
   3358.3130000000001       ,   0.14662072546384347       ,   0.14765000000000000     
   3361.0000000000000       ,   0.13113690086397889       ,   0.13086999999999999     
   3363.6879999999996       ,   0.12006885790037780       ,   0.11870000000000000     
   3366.3750000000000       ,   0.11253650946998360       ,   0.11021000000000000     
   3369.0619999999999       ,   0.10759469225868754       ,   0.10363000000000000     
   3371.7660000000001       ,   0.10441120763221629       ,    9.5227599999999996E-002
   3374.4690000000001       ,   0.10238868582961855       ,    9.7600000000000006E-002
   3377.1559999999999       ,   0.10109379719066809       ,    9.7488400000000003E-002
   3379.8590000000004       ,   0.10023645772707238       ,    9.8685099999999998E-002
   3382.5780000000000       ,    9.9669412032715884E-002  ,    9.5264399999999999E-002
   3385.2809999999999       ,    9.9326446272767779E-002  ,    9.6037200000000003E-002
