 Q (1/Ang),S-S  ,S-F  ,F-F  
  16.61019 ,    -0.191745464062752E-02 ,     0.115545752112251E+00 ,    -0.379517227201245E-01 , 
  16.63019 ,     0.519854486021517E-02 ,     0.120051782047509E+00 ,    -0.361801730178535E-01 , 
  16.65019 ,     0.122332665710832E-01 ,     0.124300309329183E+00 ,    -0.343971053189746E-01 , 
  16.67019 ,     0.190905262141662E-01 ,     0.128262939589448E+00 ,    -0.326206476926305E-01 , 
  16.69019 ,     0.256757187103456E-01 ,     0.131914274911791E+00 ,    -0.308671801340138E-01 , 
  16.71019 ,     0.318974572204615E-01 ,     0.135232608144157E+00 ,    -0.291509422684939E-01 , 
  16.73019 ,     0.376692153851218E-01 ,     0.138200517785744E+00 ,    -0.274837088707115E-01 , 
  16.75019 ,     0.429109353094691E-01 ,     0.140805343838528E+00 ,    -0.258745423667218E-01 , 
  16.77020 ,     0.475527207925879E-01 ,     0.143040552713809E+00 ,    -0.243288734843935E-01 , 
  16.79020 ,     0.515272803121797E-01 ,     0.144901651061753E+00 ,    -0.228514828488827E-01 , 
  16.81020 ,     0.547851649807485E-01 ,     0.146392932240834E+00 ,    -0.214418786004834E-01 , 
  16.83020 ,     0.572862340082931E-01 ,     0.147522707969365E+00 ,    -0.200975251119583E-01 , 
  16.85020 ,     0.590029961073876E-01 ,     0.148304255847805E+00 ,    -0.188132436434452E-01 , 
  16.87020 ,     0.599212265998702E-01 ,     0.148755414084279E+00 ,    -0.175814814562336E-01 , 
  16.89020 ,     0.600403128930278E-01 ,     0.148898046249474E+00 ,    -0.163926520260356E-01 , 
  16.91020 ,     0.593733114271245E-01 ,     0.148757392879571E+00 ,    -0.152355357764958E-01 , 
  16.93020 ,     0.579467062883268E-01 ,     0.148361330297468E+00 ,    -0.140977289386967E-01 , 
  16.95020 ,     0.557998673465755E-01 ,     0.147739559905957E+00 ,    -0.129661266915832E-01 , 
  16.97020 ,     0.529842138024381E-01 ,     0.146922753334161E+00 ,    -0.118274256954371E-01 , 
  16.99020 ,     0.495620971771788E-01 ,     0.145941680127299E+00 ,    -0.106686305277972E-01 , 
  17.01020 ,     0.456054258112473E-01 ,     0.144826345123071E+00 ,    -0.947754838772727E-02 , 
  17.03020 ,     0.411940605986726E-01 ,     0.143605162246552E+00 ,    -0.824325675586161E-02 , 
  17.05020 ,     0.364140187328433E-01 ,     0.142304190197431E+00 ,    -0.695652947631079E-02 , 
  17.07020 ,     0.313555284387568E-01 ,     0.140946453443723E+00 ,    -0.561020794094487E-02 , 
  17.09020 ,     0.261109828033849E-01 ,     0.139551369144425E+00 ,    -0.419950567253359E-02 , 
  17.11020 ,     0.207728447015431E-01 ,     0.138134297192495E+00 ,    -0.272223657456463E-02 , 
  17.13020 ,     0.154315572951906E-01 ,     0.136706226610930E+00 ,    -0.117895938545544E-02 , 
  17.15020 ,     0.101735155444030E-01 ,     0.135273607176466E+00 ,     0.426966622432938E-03 , 
  17.17020 ,     0.507915353718677E-02 ,     0.133838330527160E+00 ,     0.208941699599105E-02 , 
  17.19020 ,     0.221200198935445E-03 ,     0.132397860278605E+00 ,     0.379962805918706E-02 , 
  17.21021 ,    -0.433904260009882E-02 ,     0.130944775231859E+00 ,     0.554729067881101E-02 , 
  17.23021 ,    -0.854400010151547E-02 ,     0.129470086138320E+00 ,     0.731733157926031E-02 , 
  17.25021 ,    -0.123545082032487E-01 ,     0.127959415084778E+00 ,     0.909553196616300E-02 , 
  17.27021 ,    -0.157411566887673E-01 ,     0.126396520507375E+00 ,     0.108654758064376E-01 , 
  17.29021 ,    -0.186869462491965E-01 ,     0.124763287745342E+00 ,     0.126098956976835E-01 , 
  17.31021 ,    -0.211872312554634E-01 ,     0.123040500724671E+00 ,     0.143111891472008E-01 , 
  17.33021 ,    -0.232493074019303E-01 ,     0.121208647261945E+00 ,     0.159519551102005E-01 , 
  17.35021 ,    -0.248916549282597E-01 ,     0.119248731997677E+00 ,     0.175155346035294E-01 , 
  17.37021 ,    -0.261428584281981E-01 ,     0.117143070819443E+00 ,     0.189865389303591E-01 , 
  17.39021 ,    -0.270402341241447E-01 ,     0.114876041304414E+00 ,     0.203513492540447E-01 , 
  17.41021 ,    -0.276282046178612E-01 ,     0.112434765174052E+00 ,     0.215985719426257E-01 , 
  17.43021 ,    -0.279564692297625E-01 ,     0.109809700961217E+00 ,     0.227194352521408E-01 , 
  17.45021 ,    -0.280780248460183E-01 ,     0.106995127969785E+00 ,     0.237081144963803E-01 , 
  17.47021 ,    -0.280470974724943E-01 ,     0.103989506066181E+00 ,     0.245619748194922E-01 , 
  17.49021 ,    -0.279170482569169E-01 ,     0.100795699771152E+00 ,     0.252817229911143E-01 , 
  17.51021 ,    -0.277383194437632E-01 ,     0.974210593943688E-01 ,     0.258714622165363E-01 , 
  17.53021 ,    -0.275564854818407E-01 ,     0.938773564400770E-01 ,     0.263386467238481E-01 , 
  17.55021 ,    -0.274104722812607E-01 ,     0.901805750691383E-01 ,     0.266939357770975E-01 , 
  17.57021 ,    -0.273310034430338E-01 ,     0.863505658900418E-01 ,     0.269509496864264E-01 , 
  17.59021 ,    -0.273393262487700E-01 ,     0.824105726304826E-01 ,     0.271259332588450E-01 , 
  17.61021 ,    -0.274462624463309E-01 ,     0.783866461806626E-01 ,     0.272373348736694E-01 , 
  17.63021 ,    -0.276516196005811E-01 ,     0.743069639795780E-01 ,     0.273053118950800E-01 , 
  17.65022 ,    -0.279441529022123E-01 ,     0.701990211522206E-01 ,     0.273511964167329E-01 , 
  17.67022 ,    -0.283011281512396E-01 ,     0.660970528992223E-01 ,     0.273968153027523E-01 , 
  17.69022 ,    -0.286898139074840E-01 ,     0.620288629788058E-01 ,     0.274639804309216E-01 , 
  17.71022 ,    -0.290679190813137E-01 ,     0.580232084859776E-01 ,     0.275737556893398E-01 , 
  17.73022 ,    -0.293850742073191E-01 ,     0.541069446239866E-01 ,     0.277458465014827E-01 , 
  17.75022 ,    -0.295845188734133E-01 ,     0.503042681034956E-01 ,     0.279979863940204E-01 , 
  17.77022 ,    -0.296050750128914E-01 ,     0.466360334318510E-01 ,     0.283453647418073E-01 , 
  17.79022 ,    -0.293833500127591E-01 ,     0.431191630136325E-01 ,     0.288001122176183E-01 , 
  17.81022 ,    -0.288561051901533E-01 ,     0.397661691159796E-01 ,     0.293708590444024E-01 , 
  17.83022 ,    -0.279627185625286E-01 ,     0.365848023441404E-01 ,     0.300623792851456E-01 , 
  17.85022 ,    -0.266476662199979E-01 ,     0.335778374307019E-01 ,     0.308753321604808E-01 , 
  17.87022 ,    -0.248629441775787E-01 ,     0.307430029849162E-01 ,     0.318061088185338E-01 , 
  17.89022 ,    -0.225703524564709E-01 ,     0.280730575044977E-01 ,     0.328467901659457E-01 , 
  17.91022 ,    -0.197435653658986E-01 ,     0.255560095539288E-01 ,     0.339852183815877E-01 , 
  17.93022 ,    -0.163699165097162E-01 ,     0.231754756945307E-01 ,     0.352051816582481E-01 , 
  17.95022 ,    -0.124518338350025E-01 ,     0.209111656426759E-01 ,     0.364867086381893E-01 , 
  17.97022 ,    -0.800786891438002E-02 ,     0.187394803569895E-01 ,     0.378064660118736E-01 , 
  17.99022 ,    -0.307327538676133E-02 ,     0.166342054255265E-01 ,     0.391382499190223E-01 , 
  18.01022 ,     0.229989620971888E-02 ,     0.145672793380278E-01 ,     0.404535592065652E-01 , 
  18.03022 ,     0.804320642761902E-02 ,     0.125096140674703E-01 ,     0.417222363312293E-01 , 
  18.05022 ,     0.140727425211981E-01 ,     0.104319439109737E-01 ,     0.429131598088211E-01 , 
  18.07022 ,     0.202905316028391E-01 ,     0.830567779310436E-02 ,     0.439949706603450E-01 , 
  18.09023 ,     0.265895741816155E-01 ,     0.610260607982578E-02 ,     0.449372452310496E-01 , 
  18.11023 ,     0.328435194496812E-01 ,     0.380012679745560E-02 ,     0.457094180589780E-01 , 
  18.13023 ,     0.389283429248670E-01 ,     0.137537614984484E-02 ,     0.462843456514106E-01 , 
  18.15023 ,     0.447127401001480E-01 ,    -0.118979166038895E-02 ,     0.466370100648638E-01 , 
  18.17023 ,     0.500645160599537E-01 ,    -0.390936154904024E-02 ,     0.467456439920582E-01 , 
  18.19023 ,     0.548539901497911E-01 ,    -0.679275557791715E-02 ,     0.465922732912325E-01 , 
  18.21023 ,     0.589574622334038E-01 ,    -0.984456267384636E-02 ,     0.461631714842990E-01 , 
  18.23023 ,     0.622606450243981E-01 ,    -0.130644069873445E-01 ,     0.454492146379148E-01 , 
  18.25023 ,     0.646619656592963E-01 ,    -0.164469577146385E-01 ,     0.444461276638462E-01 , 
  18.27023 ,     0.660756411083727E-01 ,    -0.199820790262173E-01 ,     0.431546159314598E-01 , 
  18.29023 ,     0.664344362056168E-01 ,    -0.236551146340080E-01 ,     0.415803790966849E-01 , 
  18.31023 ,     0.656920199459486E-01 ,    -0.274472976098779E-01 ,     0.397340071351800E-01 , 
  18.33023 ,     0.638248450938275E-01 ,    -0.313362724559560E-01 ,     0.376307616379357E-01 , 
  18.35023 ,     0.608334878447089E-01 ,    -0.352967132277150E-01 ,     0.352902484010735E-01 , 
  18.37023 ,     0.567433979818488E-01 ,    -0.393010188159323E-01 ,     0.327359901371982E-01 , 
  18.39023 ,     0.516050253156712E-01 ,    -0.433200643799024E-01 ,     0.299949106777656E-01 , 
  18.41023 ,     0.454933047695216E-01 ,    -0.473239864498221E-01 ,     0.270967442564059E-01 , 
  18.43023 ,     0.385064998304854E-01 ,    -0.512829784197264E-01 ,     0.240733853033034E-01 , 
  18.45023 ,     0.307644217354834E-01 ,    -0.551680730517592E-01 ,     0.209581955927429E-01 , 
  18.47023 ,     0.224060592141524E-01 ,    -0.589518892050049E-01 ,     0.177852865343202E-01 , 
  18.49023 ,     0.135866703637316E-01 ,    -0.626093212639102E-01 ,     0.145887948607192E-01 , 
  18.51023 ,     0.447440380320378E-02 ,    -0.661181516292659E-01 ,     0.114021699327326E-01 , 
  18.53024 ,    -0.475808235945328E-02 ,    -0.694611952532617E-01 ,     0.825593362661759E-02 , 
  18.55024 ,    -0.139191562197450E-01 ,    -0.726201106972410E-01 ,     0.518331303545862E-02 , 
  18.57024 ,    -0.228302935681218E-01 ,    -0.755857263015999E-01 ,     0.221020765773726E-02 , 
  18.59024 ,    -0.313119192699255E-01 ,    -0.783514277644913E-01 ,    -0.638983283594135E-03 , 
  18.61024 ,    -0.391923238502153E-01 ,    -0.809149061462687E-01 ,    -0.334336148533401E-02 , 
  18.63024 ,    -0.463118382243996E-01 ,    -0.832780622776527E-01 ,    -0.588584990548911E-02 , 
  18.65024 ,    -0.525267553181317E-01 ,    -0.854467857578637E-01 ,    -0.825341202985885E-02 , 
  18.67024 ,    -0.577128927094252E-01 ,    -0.874306164422739E-01 ,    -0.104371666501114E-01 , 
  18.69024 ,    -0.617686988991645E-01 ,    -0.892422997207761E-01 ,    -0.124323975705213E-01 , 
  18.71024 ,    -0.646178170643871E-01 ,    -0.908972499249279E-01 ,    -0.142384604639251E-01 , 
  18.73024 ,    -0.662110338856526E-01 ,    -0.924129387881698E-01 ,    -0.158585917958798E-01 , 
  18.75024 ,    -0.665275569055592E-01 ,    -0.938082279474154E-01 ,    -0.172996272558194E-01 , 
  18.77024 ,    -0.655755814470281E-01 ,    -0.951026659608579E-01 ,    -0.185716394074196E-01 , 
  18.79024 ,    -0.633921269220263E-01 ,    -0.963157711882944E-01 ,    -0.196875062374718E-01 , 
  18.81024 ,    -0.600421418800079E-01 ,    -0.974663221177049E-01 ,    -0.206624238927573E-01 , 
  18.83024 ,    -0.556168968418594E-01 ,    -0.985716763252119E-01 ,    -0.215133781079939E-01 , 
  18.85024 ,    -0.502317032916644E-01 ,    -0.996471382436302E-01 ,    -0.222585896168967E-01 , 
  18.87024 ,    -0.440230156133619E-01 ,    -0.100705394324170E+00 ,    -0.229169491872821E-01 , 
  18.89024 ,    -0.371449897421878E-01 ,    -0.101756032059755E+00 ,    -0.235074578272117E-01 , 
  18.91024 ,    -0.297655873681724E-01 ,    -0.102805156764852E+00 ,    -0.240486871824065E-01 , 
  18.93024 ,    -0.220623272480155E-01 ,    -0.103855117056303E+00 ,    -0.245582742077745E-01 , 
  18.95024 ,    -0.142177951826134E-01 ,    -0.104904346742993E+00 ,    -0.250524628816087E-01 , 
  18.97025 ,    -0.641117039351573E-02 ,    -0.105947845925884E+00 ,    -0.255459526188892E-01 , 
  18.99025 ,     0.117079071885123E-02 ,    -0.106975180178483E+00 ,    -0.260505797505936E-01 , 
  19.01025 ,     0.836178969197743E-02 ,    -0.107973819412871E+00 ,    -0.265765295695035E-01 , 
  19.03025 ,     0.150045023186215E-01 ,    -0.108927360071362E+00 ,    -0.271311781402503E-01 , 
  19.05025 ,     0.209583990111236E-01 ,    -0.109816467644974E+00 ,    -0.277192403894042E-01 , 
  19.07025 ,     0.261031786192800E-01 ,    -0.110619386757731E+00 ,    -0.283427539370092E-01 , 
  19.09025 ,     0.303416509645457E-01 ,    -0.111312527884760E+00 ,    -0.290011420247620E-01 , 
  19.11025 ,     0.336019912819107E-01 ,    -0.111871114062839E+00 ,    -0.296913509388442E-01 , 
  19.13025 ,     0.358393068290290E-01 ,    -0.112269869416208E+00 ,    -0.304080552904261E-01 , 
  19.15025 ,     0.370364746862233E-01 ,    -0.112483730319119E+00 ,    -0.311439227233280E-01 , 
  19.17025 ,     0.372042297120328E-01 ,    -0.112488559569883E+00 ,    -0.318899281142764E-01 , 
  19.19025 ,     0.363805021833915E-01 ,    -0.112261844062680E+00 ,    -0.326357061553137E-01 , 
  19.21025 ,     0.346290252637238E-01 ,    -0.111783357100444E+00 ,    -0.333699303885903E-01 , 
  19.23025 ,     0.320372525294677E-01 ,    -0.111035767666318E+00 ,    -0.340807063183033E-01 , 
  19.25025 ,     0.287136447819034E-01 ,    -0.110005180619546E+00 ,    -0.347559661588966E-01 , 
  19.27025 ,     0.247844027417898E-01 ,    -0.108681593848540E+00 ,    -0.353838530873118E-01 , 
  19.29025 ,     0.203897374788552E-01 ,    -0.107059260832070E+00 ,    -0.359530835335260E-01 , 
  19.31025 ,     0.156797831343927E-01 ,    -0.105136949753602E+00 ,    -0.364532770408103E-01 , 
  19.33025 ,     0.108102662921503E-01 ,    -0.102918093201315E+00 ,    -0.368752445186177E-01 , 
  19.35025 ,     0.593805296036069E-02 ,    -0.100410825481526E+00 ,    -0.372112272520044E-01 , 
  19.37025 ,     0.121669735605403E-02 ,    -0.976279075886752E-01 ,    -0.374550807704619E-01 , 
  19.39025 ,    -0.320788356343819E-02 ,    -0.945865428251649E-01 ,    -0.376023995593180E-01 , 
  19.41026 ,    -0.720335806208291E-02 ,    -0.913063943834168E-01 ,    -0.376505796446151E-01 , 
  19.43026 ,    -0.106469245559421E-01 ,    -0.878158810464282E-01 ,    -0.375987745874689E-01 , 
  19.45026 ,    -0.134406406617634E-01 ,    -0.841418549839556E-01 ,    -0.374479833045705E-01 , 
  19.47026 ,    -0.155058522912005E-01 ,    -0.803155141212184E-01 ,    -0.372007901705682E-01 , 
  19.49026 ,    -0.167873892838278E-01 ,    -0.763702229185712E-01 ,    -0.368612507457002E-01 , 
  19.51026 ,    -0.172549638037792E-01 ,    -0.723408726334326E-01 ,    -0.364346850449477E-01 , 
  19.53026 ,    -0.169038495868153E-01 ,    -0.682632151058959E-01 ,    -0.359274354543125E-01 , 
  19.55026 ,    -0.157548253775444E-01 ,    -0.641731862705344E-01 ,    -0.353465983477109E-01 , 
  19.57026 ,    -0.138533866947686E-01 ,    -0.601062353876813E-01 ,    -0.346997391040598E-01 , 
  19.59026 ,    -0.112682507263518E-01 ,    -0.560966753569028E-01 ,    -0.339946005496041E-01 , 
  19.61026 ,    -0.808919909854620E-02 ,    -0.521770684557446E-01 ,    -0.332388148506493E-01 , 
  19.63026 ,    -0.442432192316184E-02 ,    -0.483776604808213E-01 ,    -0.324396285619515E-01 , 
  19.65026 ,    -0.396743370749976E-03 ,    -0.447258746075772E-01 ,    -0.316036499113774E-01 , 
  19.67026 ,     0.385907642833046E-02 ,    -0.412458743880670E-01 ,    -0.307366264966297E-01 , 
  19.69026 ,     0.820135650277686E-02 ,    -0.379582032364019E-01 ,    -0.298432604178021E-01 , 
  19.71026 ,     0.124852117151366E-01 ,    -0.348795055754860E-01 ,    -0.289270665105693E-01 , 
  19.73026 ,     0.165669500043101E-01 ,    -0.320223326033271E-01 ,    -0.279902778251264E-01 , 
  19.75026 ,     0.203083271258303E-01 ,    -0.293950334482214E-01 ,    -0.270338008662522E-01 , 
  19.77026 ,     0.235806372379243E-01 ,    -0.270017303816607E-01 ,    -0.260572214235447E-01 , 
  19.79026 ,     0.262685225561487E-01 ,    -0.248423748028482E-01 ,    -0.250588601325496E-01 , 
  19.81026 ,     0.282733934896281E-01 ,    -0.229128789492869E-01 ,    -0.240358752711764E-01 , 
  19.83027 ,     0.295167824091485E-01 ,    -0.212045167190006E-01 ,    -0.229838751530801E-01 , 
  19.85027 ,     0.299406052886951E-01 ,    -0.197074878461385E-01 ,    -0.218992184967662E-01 , 
  19.87027 ,     0.295126592707841E-01 ,    -0.184061189058834E-01 ,    -0.207760786135989E-01 , 
  19.89027 ,     0.282247555393032E-01 ,    -0.172827416572917E-01 ,    -0.196087682924708E-01 , 
  19.91027 ,     0.260938622510489E-01 ,    -0.163171758678570E-01 ,    -0.183914755894328E-01 , 
  19.93027 ,     0.231617066100128E-01 ,    -0.154871440633495E-01 ,    -0.171185245863688E-01 , 
  19.95027 ,     0.194936656951528E-01 ,    -0.147687001776109E-01 ,    -0.157846340517730E-01 , 
  19.97027 ,     0.151769783692845E-01 ,    -0.141366629846515E-01 ,    -0.143851653490179E-01 , 
  19.99027 ,     0.103183299157291E-01 ,    -0.135650459022513E-01 ,    -0.129163513743703E-01 , 
  20.01027 ,     0.504087886687015E-02 ,    -0.130274756456704E-01 ,    -0.113754990084109E-01 , 
  20.03027 ,    -0.519188702225619E-03 ,    -0.124975932388351E-01 ,    -0.976115850520499E-02 , 
  20.05027 ,    -0.621647879025451E-02 ,    -0.119494320127470E-01 ,    -0.807325439092897E-02 , 
  20.07027 ,    -0.119004738549500E-01 ,    -0.113577683902208E-01 ,    -0.631317375863156E-02 , 
  20.09027 ,    -0.174197654412015E-01 ,    -0.106984424267106E-01 ,    -0.448380928436892E-02 , 
  20.11027 ,    -0.226263144792402E-01 ,    -0.994864620563413E-02 ,    -0.258955580433105E-02 , 
  20.13027 ,    -0.273796180815320E-01 ,    -0.908717923394519E-02 ,    -0.636260833005483E-03 , 
  20.15027 ,    -0.315506645281144E-01 ,    -0.809467091570631E-02 ,     0.136886908141079E-02 , 
  20.17027 ,    -0.350255643630908E-01 ,    -0.695377097035892E-02 ,     0.341740282542568E-02 , 
  20.19027 ,    -0.377087549454380E-01 ,    -0.564930928773948E-02 ,     0.549985535083704E-02 , 
  20.21027 ,    -0.395256881299612E-01 ,    -0.416842716085188E-02 ,     0.760588864543543E-02 , 
  20.23027 ,    -0.404249256404615E-01 ,    -0.250068210510417E-02 ,     0.972453626067482E-02 , 
  20.25027 ,    -0.403795837060283E-01 ,    -0.638128562263944E-03 ,     0.118444438816132E-01 , 
  20.27028 ,    -0.393873576862917E-01 ,     0.142570531616083E-02 ,     0.139551683131264E-01 , 
  20.29028 ,    -0.374730324630199E-01 ,     0.369155242055835E-02 ,     0.160432108609964E-01 , 
  20.31028 ,    -0.346848221288604E-01 ,     0.616057234856946E-02 ,     0.180985951276632E-01 , 
  20.33028 ,    -0.310945286849816E-01 ,     0.883032484179937E-02 ,     0.201108598772004E-01 , 
  20.35028 ,    -0.267952746879417E-01 ,     0.116957636454044E-01 ,     0.220703180634274E-01 , 
  20.37028 ,    -0.218989045766314E-01 ,     0.147492656397271E-01 ,     0.239682277548835E-01 , 
  20.39028 ,    -0.165328694565867E-01 ,     0.179806766697375E-01 ,     0.257969279439741E-01 , 
  20.41028 ,    -0.108366848494031E-01 ,     0.213773749871281E-01 ,     0.275499350890740E-01 , 
  20.43028 ,    -0.495806278756662E-02 ,     0.249243536443592E-01 ,     0.292219975875636E-01 , 
  20.45028 ,     0.951171425216895E-03 ,     0.286043234999122E-01 ,     0.308091068188771E-01 , 
  20.47028 ,     0.673926170957624E-02 ,     0.323978386842038E-01 ,     0.323084648825002E-01 , 
  20.49028 ,     0.122586844621051E-01 ,     0.362834464163983E-01 ,     0.337184106378538E-01 , 
  20.51028 ,     0.173701750392450E-01 ,     0.402378629406035E-01 ,     0.350383070826927E-01 , 
  20.53028 ,     0.219465042844747E-01 ,     0.442361770596478E-01 ,     0.362683944372857E-01 , 
  20.55028 ,     0.258758994689500E-01 ,     0.482520822872648E-01 ,     0.374096144896150E-01 , 
  20.57028 ,     0.290650145716016E-01 ,     0.522581380240296E-01 ,     0.384634127631420E-01 , 
  20.59028 ,     0.314413680645235E-01 ,     0.562260594050330E-01 ,     0.394315258600783E-01 , 
  20.61028 ,     0.329551819036483E-01 ,     0.601270345911171E-01 ,     0.403157618832158E-01 , 
  20.63028 ,     0.335805727989141E-01 ,     0.639320673095704E-01 ,     0.411177821295222E-01 , 
  20.65028 ,     0.333160655460906E-01 ,     0.676123414286373E-01 ,     0.418388922685026E-01 , 
  20.67028 ,     0.321844177011834E-01 ,     0.711396033109965E-01 ,     0.424798509659973E-01 , 
  20.69028 ,     0.302317646034973E-01 ,     0.744865566749979E-01 ,     0.430407033965375E-01 , 
  20.71029 ,     0.275245858441375E-01 ,     0.776287783905947E-01 ,     0.435208658034226E-01 , 
  20.73029 ,     0.241533961172756E-01 ,     0.805389393219115E-01 ,     0.439181079552662E-01 , 
  20.75029 ,     0.202219096455518E-01 ,     0.831966363720344E-01 ,     0.442299382766335E-01 , 
  20.77029 ,     0.158490075118087E-01 ,     0.855823682616234E-01 ,     0.444525918191118E-01 , 
  20.79029 ,     0.111640842491308E-01 ,     0.876795089977144E-01 ,     0.445813260854239E-01 , 
  20.81029 ,     0.630329807816047E-02 ,     0.894746232207185E-01 ,     0.446105032654478E-01 , 
  20.83029 ,     0.140566263615924E-02 ,     0.909577389129887E-01 ,     0.445337177633772E-01 , 
  20.85029 ,    -0.339090683676453E-02 ,     0.921225694093707E-01 ,     0.443439660710696E-01 , 
  20.87029 ,    -0.795347924870713E-02 ,     0.929666773552855E-01 ,     0.440338545881389E-01 , 
  20.89029 ,    -0.121578143834537E-01 ,     0.934915742191394E-01 ,     0.435958396573075E-01 , 
  20.91029 ,    -0.158917854828493E-01 ,     0.937027501667817E-01 ,     0.430224929168432E-01 , 
  20.93029 ,    -0.190584214139123E-01 ,     0.936096305212039E-01 ,     0.423067841084912E-01 , 
  20.95029 ,    -0.215784837447022E-01 ,     0.932254566278296E-01 ,     0.414423727509923E-01 , 
  20.97029 ,    -0.233925080418591E-01 ,     0.925670906845752E-01 ,     0.404238996206142E-01 , 
  20.99029 ,    -0.244622546702359E-01 ,     0.916547459305293E-01 ,     0.392472687878205E-01 , 
  21.01029 ,    -0.247715318487270E-01 ,     0.905116454671569E-01 ,     0.379099110514056E-01 , 
  21.03029 ,    -0.243263721820404E-01 ,     0.891636148578728E-01 ,     0.364110199875581E-01 , 
  21.05029 ,    -0.231545628043041E-01 ,     0.876386154607230E-01 ,     0.347517524820384E-01 , 
  21.07029 ,    -0.213045480846205E-01 ,     0.859662271400852E-01 ,     0.329353865210728E-01 , 
  21.09029 ,    -0.188437420093922E-01 ,     0.841770905241267E-01 ,     0.309674301549034E-01 , 
  21.11029 ,    -0.158563043447714E-01 ,     0.823023202762224E-01 ,     0.288556768841139E-01 , 
  21.13029 ,    -0.124404500044903E-01 ,     0.803729018870607E-01 ,     0.266102042136978E-01 , 
  21.15030 ,    -0.870344613366688E-02 ,     0.784181071152029E-01 ,     0.242421022333812E-01 , 
  21.17030 ,    -0.476588789794452E-02 ,     0.764688196352730E-01 ,     0.217681516574033E-01 , 
  21.19030 ,    -0.746848993294197E-03 ,     0.745510797937543E-01 ,     0.192035370811177E-01 , 
  21.21030 ,     0.323237995809697E-02 ,     0.726894631237665E-01 ,     0.165662993609555E-01 , 
  21.23030 ,     0.705370204054868E-02 ,     0.709056230803664E-01 ,     0.138759045341679E-01 , 
  21.25030 ,     0.106056958876329E-01 ,     0.692178691492059E-01 ,     0.111529249663594E-01 , 
  21.27030 ,     0.137868638371459E-01 ,     0.676408174719179E-01 ,     0.841868616774164E-02 , 
  21.29030 ,     0.165085517501826E-01 ,     0.661851227933118E-01 ,     0.569488799264485E-02 , 
  21.31030 ,     0.186974560948881E-01 ,     0.648572986545813E-01 ,     0.300320974307043E-02 , 
  21.33030 ,     0.202976465848232E-01 ,     0.636596306679697E-01 ,     0.364909232479001E-03 , 
  21.35030 ,     0.212720474104124E-01 ,     0.625901854662140E-01 ,    -0.219957388610490E-02 , 
  21.37030 ,     0.216033364688759E-01 ,     0.616429155840223E-01 ,    -0.467100027125090E-02 , 
  21.39030 ,     0.212942394968186E-01 ,     0.608078581617685E-01 ,    -0.703168860961585E-02 , 
  21.41030 ,     0.203672141216276E-01 ,     0.600714230279096E-01 ,    -0.926583961145892E-02 , 
  21.43030 ,     0.188635370381742E-01 ,     0.594167634803923E-01 ,    -0.113598178935021E-01 , 
  21.45030 ,     0.168418252502460E-01 ,     0.588242210103741E-01 ,    -0.133023844929098E-01 , 
  21.47030 ,     0.143760390707367E-01 ,     0.582718333516577E-01 ,    -0.150848740991057E-01 , 
  21.49030 ,     0.115530298602541E-01 ,     0.577358936483496E-01 ,    -0.167013126010148E-01 , 
  21.51030 ,     0.846970885386700E-02 ,     0.571915472559465E-01 ,    -0.181484721816283E-01 , 
  21.53030 ,     0.522992449130968E-02 ,     0.566134117633364E-01 ,    -0.194258629013742E-01 , 
  21.55030 ,     0.194114410647311E-02 ,     0.559762052711612E-01 ,    -0.205356614463430E-01 , 
  21.57030 ,    -0.128895859523215E-02 ,     0.552553678012287E-01 ,    -0.214825794260169E-01 , 
  21.59031 ,    -0.435738226704482E-02 ,     0.544272167091435E-01 ,    -0.222740332583621E-01 , 
  21.61031 ,    -0.716302999433257E-02 ,     0.534712181874147E-01 ,    -0.229184023264751E-01 , 
  21.63031 ,    -0.961906117142115E-02 ,     0.523680345868043E-01 ,    -0.234271120748576E-01 , 
  21.65031 ,    -0.116493866151964E-01 ,     0.511015663761418E-01 ,    -0.238126595223730E-01 , 
  21.67031 ,    -0.131926313033286E-01 ,     0.496589484068859E-01 ,    -0.240887008005763E-01 , 
  21.69031 ,    -0.142040521637748E-01 ,     0.480308515549499E-01 ,    -0.242696872918327E-01 , 
  21.71031 ,    -0.146569355382768E-01 ,     0.462116981804547E-01 ,    -0.243704940587099E-01 , 
  21.73031 ,    -0.145434318767001E-01 ,     0.441997873818362E-01 ,    -0.244060505172358E-01 , 
  21.75031 ,    -0.138748021356013E-01 ,     0.419973283565106E-01 ,    -0.243909830827630E-01 , 
  21.77031 ,    -0.126810680215861E-01 ,     0.396103825333842E-01 ,    -0.243392790137765E-01 , 
  21.79031 ,    -0.110100761165519E-01 ,     0.370487174476636E-01 ,    -0.242639799133832E-01 , 
  21.81031 ,    -0.892600352020163E-02 ,     0.343255775222692E-01 ,    -0.241769123455922E-01 , 
  21.83031 ,    -0.650734942700699E-02 ,     0.314573789430178E-01 ,    -0.240884618160358E-01 , 
  21.85031 ,    -0.384447252632326E-02 ,     0.284633376123445E-01 ,    -0.240073949927006E-01 , 
  21.87031 ,    -0.103674782040660E-02 ,     0.253650406914907E-01 ,    -0.239407335445568E-01 , 
  21.89031 ,     0.181057200724235E-02 ,     0.221859734548545E-01 ,    -0.238936814011752E-01 , 
  21.91031 ,     0.458969651102238E-02 ,     0.189510140532124E-01 ,    -0.238696056330396E-01 , 
