Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
004634.800      240320     3048710  0.163E-01  0.337E+00
004646.794      240833     3057209  0.163E-01  0.337E+00
004658.799      241304     3064788  0.162E-01  0.337E+00
004710.802      241836     3072822  0.161E-01  0.337E+00
004722.798      242323     3080274  0.160E-01  0.337E+00
004734.810      242855     3088031  0.162E-01  0.337E+00
004746.794      243358     3096503  0.159E-01  0.337E+00
004758.803      243774     3103473  0.158E-01  0.337E+00
004810.799      244258     3112065  0.159E-01  0.337E+00
004822.808      244770     3120716  0.160E-01  0.337E+00
004834.803      245316     3129771  0.159E-01  0.337E+00
004846.799      245733     3136900  0.159E-01  0.337E+00
004858.802      246230     3145232  0.157E-01  0.337E+00
004910.804      246765     3153826  0.155E-01  0.337E+00
004922.800      247172     3160968  0.158E-01  0.337E+00
004934.799      247663     3168933  0.158E-01  0.337E+00
004946.795      248117     3176632  0.158E-01  0.337E+00
004958.802      248698     3185506  0.157E-01  0.337E+00
005010.837      249081     3191907  0.156E-01  0.337E+00
005022.816      249567     3200202  0.157E-01  0.337E+00
005034.798      250126     3208568  0.156E-01  0.337E+00
005046.795      250585     3216599  0.156E-01  0.337E+00
005058.807      251065     3224507  0.154E-01  0.337E+00
005110.803      251562     3232554  0.155E-01  0.337E+00
005122.798      252024     3240017  0.156E-01  0.337E+00
005134.800      252494     3247560  0.155E-01  0.337E+00
005146.794      252893     3255477  0.156E-01  0.337E+00
005158.805      254639     3263618  0.149E-01  0.341E+00
005210.801      255239     3271577  0.148E-01  0.340E+00
005222.802      255830     3280562  0.147E-01  0.340E+00
005234.798      256407     3289364  0.147E-01  0.339E+00
005246.859      256872     3296909  0.149E-01  0.339E+00
005258.807      257399     3305350  0.150E-01  0.338E+00
005310.799      257811     3312055  0.150E-01  0.338E+00
005322.799      258319     3320067  0.150E-01  0.338E+00
005334.801      259000     3328300  0.144E-01  0.341E+00
005346.803      260386     3336317  0.146E-01  0.342E+00
005358.801      261150     3346126  0.147E-01  0.340E+00
005410.798      261598     3352914  0.149E-01  0.339E+00
005422.799      262084     3360576  0.149E-01  0.339E+00
005434.801      262596     3368115  0.150E-01  0.338E+00
005446.892      263015     3374960  0.162E-01  0.368E+00
005458.807      263505     3382128  0.152E-01  0.338E+00
005510.869      263996     3389868  0.152E-01  0.338E+00
005522.794      264513     3397866  0.153E-01  0.337E+00
005534.801      264946     3405042  0.154E-01  0.337E+00
005546.803      265456     3413226  0.152E-01  0.337E+00
005558.821      265983     3421279  0.155E-01  0.337E+00
005610.800      266552     3430278  0.154E-01  0.337E+00
005622.803      267067     3438067  0.153E-01  0.337E+00
005634.835      267587     3446115  0.152E-01  0.337E+00
005646.801      268101     3454440  0.153E-01  0.337E+00
005658.795      268665     3463471  0.153E-01  0.337E+00
005710.842      269137     3470509  0.151E-01  0.337E+00
005722.800      269693     3479212  0.151E-01  0.337E+00
005734.794      270158     3487809  0.149E-01  0.337E+00
005746.799      270757     3496991  0.150E-01  0.337E+00
005758.849      271248     3505185  0.149E-01  0.337E+00
005810.799      271786     3513349  0.148E-01  0.337E+00
005822.797      272349     3522262  0.147E-01  0.337E+00
005834.802      272838     3529716  0.148E-01  0.337E+00
005846.801      273297     3537518  0.147E-01  0.337E+00
005858.801      273832     3545467  0.148E-01  0.337E+00
005910.798      274374     3553985  0.147E-01  0.337E+00
005922.796      274858     3562665  0.147E-01  0.337E+00
005934.803      275391     3570511  0.145E-01  0.337E+00
005946.799      275891     3578479  0.144E-01  0.337E+00
005958.803      276371     3586416  0.146E-01  0.337E+00
010010.803      276739     3594760  0.145E-01  0.337E+00
010022.799      277172     3602429  0.146E-01  0.337E+00
010034.805      277791     3611615  0.147E-01  0.337E+00
010046.800      278317     3620078  0.148E-01  0.337E+00
010058.812      278827     3628130  0.148E-01  0.337E+00
010110.800      279334     3636372  0.148E-01  0.337E+00
010122.808      279818     3643915  0.149E-01  0.336E+00
010134.796      280267     3651434  0.148E-01  0.337E+00
010146.796      280722     3658149  0.147E-01  0.337E+00
010158.803      281222     3666674  0.146E-01  0.337E+00
010210.801      281763     3674591  0.146E-01  0.337E+00
010222.801      282317     3683395  0.147E-01  0.336E+00
010234.799      282851     3692034  0.148E-01  0.336E+00
010246.804      283400     3700712  0.148E-01  0.336E+00
010258.794      283836     3707678  0.147E-01  0.336E+00
010310.801      284413     3716718  0.147E-01  0.336E+00
010322.803      284964     3725788  0.147E-01  0.336E+00
010334.797      285469     3733891  0.146E-01  0.336E+00
010346.832      285945     3741173  0.145E-01  0.336E+00
010358.804      286459     3749275  0.143E-01  0.337E+00
010410.799      286919     3756613  0.143E-01  0.337E+00
010422.801      287363     3764235  0.141E-01  0.337E+00
010434.810      287871     3772262  0.142E-01  0.337E+00
010446.800      288419     3780572  0.143E-01  0.337E+00
010458.800      288927     3788924  0.142E-01  0.337E+00
010510.797      289406     3796964  0.141E-01  0.337E+00
010522.801      289962     3805893  0.141E-01  0.337E+00
010534.799      290434     3814068  0.139E-01  0.337E+00
010546.799      290952     3821845  0.142E-01  0.337E+00
010558.795      291438     3829899  0.140E-01  0.337E+00
010610.795      291884     3836728  0.140E-01  0.337E+00
010622.794      292358     3844237  0.139E-01  0.337E+00
010634.801      292831     3852241  0.138E-01  0.337E+00
010646.796      293282     3859830  0.138E-01  0.337E+00
010658.798      293707     3866566  0.137E-01  0.337E+00
010710.799      294239     3874892  0.139E-01  0.337E+00
010722.813      294821     3883809  0.139E-01  0.337E+00
010734.799      295326     3893457  0.138E-01  0.337E+00
010746.797      295910     3902749  0.137E-01  0.337E+00
010758.807      296329     3909540  0.139E-01  0.337E+00
010810.800      296861     3918236  0.138E-01  0.337E+00
010822.794      297279     3924820  0.139E-01  0.337E+00
010834.801      297673     3931521  0.139E-01  0.337E+00
010846.798      298063     3937700  0.140E-01  0.337E+00
010858.801      298677     3947611  0.140E-01  0.337E+00
010910.799      299235     3956235  0.138E-01  0.337E+00
010922.794      299761     3964316  0.138E-01  0.337E+00
010934.882      300242     3972298  0.132E-01  0.318E+00
010946.813      300708     3979602  0.139E-01  0.337E+00
010958.799      301159     3986726  0.140E-01  0.336E+00
011010.797      301669     3995036  0.140E-01  0.336E+00
011022.800      302127     4002302  0.141E-01  0.336E+00
011034.799      302685     4011334  0.141E-01  0.336E+00
011046.806      303239     4020249  0.138E-01  0.337E+00
011058.801      303833     4029223  0.140E-01  0.336E+00
011110.800      304281     4036737  0.142E-01  0.336E+00
011122.862      304815     4044831  0.139E-01  0.336E+00
011134.834      305292     4052618  0.140E-01  0.336E+00
011146.802      305826     4062006  0.138E-01  0.336E+00
011158.809      306321     4069910  0.138E-01  0.336E+00
011210.794      306704     4076813  0.138E-01  0.336E+00
011222.815      307174     4084387  0.137E-01  0.337E+00
011234.802      307712     4092808  0.137E-01  0.337E+00
011246.807      308153     4099971  0.137E-01  0.337E+00
011258.799      308633     4107813  0.135E-01  0.337E+00
011310.799      309051     4114430  0.137E-01  0.337E+00
011322.800      309490     4121436  0.138E-01  0.336E+00
011334.800      309961     4129142  0.137E-01  0.337E+00
011346.797      310456     4137003  0.136E-01  0.337E+00
011358.798      311002     4146075  0.137E-01  0.337E+00
011410.805      311522     4154717  0.138E-01  0.336E+00
011422.807      312037     4162818  0.137E-01  0.337E+00
011434.801      312549     4171003  0.137E-01  0.337E+00
011446.799      313004     4179040  0.135E-01  0.337E+00
011458.800      313441     4186427  0.135E-01  0.337E+00
011510.796      314074     4195674  0.135E-01  0.337E+00
011522.802      314465     4202190  0.134E-01  0.337E+00
011534.803      314957     4210108  0.136E-01  0.337E+00
011546.806      315511     4219071  0.135E-01  0.337E+00
011558.792      315947     4226415  0.134E-01  0.337E+00
011610.799      316456     4234805  0.135E-01  0.336E+00
011622.802      316956     4243150  0.135E-01  0.337E+00
