 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  31.10600 ,     0.184150450696093E+01 ,     0.248532859182728E+01 ,     0.428585120529044E+00 ,     0.184150450696093E+01 ,    -0.904320543822713E+00 ,     0.899558249339674E+00 , 
  31.12600 ,     0.173172501449692E+01 ,     0.263647098824729E+01 ,     0.340366286184725E+00 ,     0.173172501449692E+01 ,    -0.808694494851026E+00 ,     0.804152528955457E+00 , 
  31.14600 ,     0.155532514500364E+01 ,     0.262640351746499E+01 ,     0.211280423324855E+00 ,     0.155532514500364E+01 ,    -0.672299440731625E+00 ,     0.659295330551118E+00 , 
  31.16600 ,     0.132190247378495E+01 ,     0.246011788209660E+01 ,     0.483977528705029E-01 ,     0.132190247378495E+01 ,    -0.500671163803753E+00 ,     0.472899326508652E+00 , 
  31.18600 ,     0.104380986270299E+01 ,     0.215272973812415E+01 ,    -0.138392409892555E+00 ,     0.104380986270299E+01 ,    -0.302337569014498E+00 ,     0.255675014305962E+00 , 
  31.20600 ,     0.735221261773108E+00 ,     0.172824161616455E+01 ,    -0.337039149770999E+00 ,     0.735221261773108E+00 ,    -0.883795646330430E-01 ,     0.203809874103697E-01 , 
  31.22600 ,     0.411131997376125E+00 ,     0.121767649506454E+01 ,    -0.534204649799954E+00 ,     0.411131997376125E+00 ,     0.128240530260473E+00 ,    -0.219092434074595E+00 , 
  31.24600 ,     0.863740057976257E-01 ,     0.656733631581523E+00 ,    -0.716288656381482E+00 ,     0.863740057976257E-01 ,     0.333541592232293E+00 ,    -0.448734435655113E+00 , 
  31.26600 ,    -0.225279524025424E+00 ,     0.831533913759123E-01 ,    -0.870518566022867E+00 ,    -0.225279524025424E+00 ,     0.513517739952418E+00 ,    -0.655438885357052E+00 , 
  31.28600 ,    -0.511857635240293E+00 ,    -0.466002532152303E+00 ,    -0.986011464277146E+00 ,    -0.511857635240293E+00 ,     0.655190337592010E+00 ,    -0.827960187931528E+00 , 
  31.30600 ,    -0.763737468008393E+00 ,    -0.956946365175977E+00 ,    -0.105471323547134E+01 ,    -0.763737468008393E+00 ,     0.747636141066490E+00 ,    -0.957721312983694E+00 , 
  31.32600 ,    -0.973966525783626E+00 ,    -0.136143990348656E+01 ,    -0.107212734065373E+01 ,    -0.973966525783626E+00 ,     0.782907956890685E+00 ,    -0.103940706903036E+01 , 
  31.34600 ,    -0.113835630642078E+01 ,    -0.165858498831440E+01 ,    -0.103776160858004E+01 ,    -0.113835630642078E+01 ,     0.756769287064302E+00 ,    -0.107129317452695E+01 , 
  31.36600 ,    -0.125536245694035E+01 ,    -0.183600542618662E+01 ,    -0.955244198105175E+00 ,    -0.125536245694035E+01 ,     0.669176278217568E+00 ,    -0.105528361771690E+01 , 
  31.38600 ,    -0.132578426926934E+01 ,    -0.189034816928068E+01 ,    -0.832087881742473E+00 ,    -0.132578426926934E+01 ,     0.524458115599094E+00 ,    -0.996653344251428E+00 , 
  31.40600 ,    -0.135232995518617E+01 ,    -0.182708738600895E+01 ,    -0.679112554964266E+00 ,    -0.135232995518617E+01 ,     0.331169503791117E+00 ,    -0.903518355038235E+00 , 
  31.42600 ,    -0.133910263935421E+01 ,    -0.165967079144775E+01 ,    -0.509566664911125E+00 ,    -0.133910263935421E+01 ,     0.101614320766287E+00 ,    -0.786078656392153E+00 , 
  31.44600 ,    -0.129106481377500E+01 ,    -0.140809868557351E+01 ,    -0.338016276270418E+00 ,    -0.129106481377500E+01 ,    -0.148934113958835E+00 ,    -0.655699122105277E+00 , 
  31.46600 ,    -0.121353607692303E+01 ,    -0.109706846206677E+01 ,    -0.179093137158159E+00 ,    -0.121353607692303E+01 ,    -0.403265617870937E+00 ,    -0.523907450413116E+00 , 
  31.48600 ,    -0.111177084582108E+01 ,    -0.753847623304996E+00 ,    -0.462081882141705E-01 ,    -0.111177084582108E+01 ,    -0.643446302751463E+00 ,    -0.401395740749810E+00 , 
  31.50600 ,    -0.990650367941943E+00 ,    -0.406054374505388E+00 ,     0.496570753969010E-01 ,    -0.990650367941943E+00 ,    -0.852123565247958E+00 ,    -0.297112072382714E+00 , 
  31.52600 ,    -0.854508137572788E+00 ,    -0.795257265194140E-01 ,     0.100972885881507E+00 ,    -0.854508137572788E+00 ,    -0.101382442349666E+01 ,    -0.217520788603259E+00 , 
  31.54600 ,    -0.707091345230849E+00 ,     0.203560930973987E+00 ,     0.104402289573571E+00 ,    -0.707091345230849E+00 ,    -0.111614666059806E+01 ,    -0.166095588694568E+00 , 
  31.56600 ,    -0.551644951620952E+00 ,     0.426174017190706E+00 ,     0.611886254263833E-01 ,    -0.551644951620952E+00 ,    -0.115074820712120E+01 ,    -0.143089233589395E+00 , 
  31.58600 ,    -0.391090995989190E+00 ,     0.577420681935790E+00 ,    -0.228536332162280E-01 ,    -0.391090995989190E+00 ,    -0.111405386410349E+01 ,    -0.145599420807215E+00 , 
  31.60600 ,    -0.228265209777679E+00 ,     0.652990224732744E+00 ,    -0.137753820993975E+00 ,    -0.228265209777679E+00 ,    -0.100761886796211E+01 ,    -0.167924283921876E+00 , 
  31.62600 ,    -0.661669381595459E-01 ,     0.655039610379524E+00 ,    -0.270179489346550E+00 ,    -0.661669381595459E-01 ,    -0.838114392110684E+00 ,    -0.202175305617548E+00 , 
  31.64600 ,     0.918226523398896E-01 ,     0.591559409981818E+00 ,    -0.404550023829133E+00 ,     0.918226523398896E-01 ,    -0.616928880664148E+00 ,    -0.239092465106125E+00 , 
  31.66600 ,     0.241795015428149E+00 ,     0.475300184801856E+00 ,    -0.524379827702139E+00 ,     0.241795015428149E+00 ,    -0.359408842394886E+00 ,    -0.268988213325377E+00 , 
  31.68600 ,     0.379273497144686E+00 ,     0.322372589355934E+00 ,    -0.613739282869527E+00 ,     0.379273497144686E+00 ,    -0.837910202679838E-01 ,    -0.282735022864789E+00 , 
  31.70600 ,     0.499297107660142E+00 ,     0.150656740761648E+00 ,    -0.658708878174881E+00 ,     0.499297107660142E+00 ,     0.190097590984867E+00 ,    -0.272706882896540E+00 , 
  31.72600 ,     0.596633478788542E+00 ,    -0.218338474059743E-01 ,    -0.648699699728994E+00 ,     0.596633478788542E+00 ,     0.442276581051143E+00 ,    -0.233588640223149E+00 , 
  31.74600 ,     0.666109779850131E+00 ,    -0.178491632958186E+00 ,    -0.577522293680890E+00 ,     0.666109779850131E+00 ,     0.654078972660216E+00 ,    -0.162978269170549E+00 , 
  31.76600 ,     0.703035167483763E+00 ,    -0.305430919235175E+00 ,    -0.444105162183105E+00 ,     0.703035167483763E+00 ,     0.809537951763709E+00 ,    -0.617250522941493E-01 , 
  31.78600 ,     0.703675458007569E+00 ,    -0.392479168752174E+00 ,    -0.252792337619016E+00 ,     0.703675458007569E+00 ,     0.896588620874896E+00 ,     0.660302609231786E-01 , 
  31.80600 ,     0.665731520581558E+00 ,    -0.433776168569606E+00 ,    -0.131842935894512E-01 ,     0.665731520581558E+00 ,     0.907993370541106E+00 ,     0.213120977800885E+00 , 
  31.82600 ,     0.588768439675963E+00 ,    -0.427951450084464E+00 ,     0.260475023106861E+00 ,     0.588768439675963E+00 ,     0.841920057603218E+00 ,     0.369906161963228E+00 , 
  31.84600 ,     0.474543383104161E+00 ,    -0.377889333545666E+00 ,     0.550323297667634E+00 ,     0.474543383104161E+00 ,     0.702128297803761E+00 ,     0.525063326146477E+00 , 
  31.86600 ,     0.327186423848731E+00 ,    -0.290127405161666E+00 ,     0.836239319630069E+00 ,     0.327186423848731E+00 ,     0.497748767317453E+00 ,     0.666555021036290E+00 , 
  31.88600 ,     0.153199860641832E+00 ,    -0.173964974354888E+00 ,     0.109742910297583E+01 ,     0.153199860641832E+00 ,     0.242671132432883E+00 ,     0.782686022197826E+00 , 
  31.90600 ,    -0.387430687071867E-01 ,    -0.403805461627226E-01 ,     0.131410972496861E+01 ,    -0.387430687071867E-01 ,    -0.454143242555244E-01 ,     0.863158793743345E+00 , 
  31.92600 ,    -0.238201131826857E+00 ,     0.991301495525688E-01 ,     0.146915142075577E+01 ,    -0.238201131826857E+00 ,    -0.346250438582361E+00 ,     0.900033903228226E+00 , 
  31.94600 ,    -0.433551633157691E+00 ,     0.233682274405557E+00 ,     0.154953964874292E+01 ,    -0.433551633157691E+00 ,    -0.638431018442485E+00 ,     0.888509221442717E+00 , 
  31.96600 ,    -0.612724059935283E+00 ,     0.353991608318620E+00 ,     0.154753177036182E+01 ,    -0.612724059935283E+00 ,    -0.900898390106383E+00 ,     0.827446493596115E+00 , 
  31.98600 ,    -0.764028458396040E+00 ,     0.453139448234504E+00 ,     0.146140669678678E+01 ,    -0.764028458396040E+00 ,    -0.111441110295820E+01 ,     0.719594978392505E+00 , 
  32.00600 ,    -0.877014319252672E+00 ,     0.527051665775848E+00 ,     0.129573844118718E+01 ,    -0.877014319252672E+00 ,    -0.126287553612902E+01 ,     0.571487521040563E+00 , 
  32.02600 ,    -0.943289243859605E+00 ,     0.574661047996382E+00 ,     0.106116329958229E+01 ,    -0.943289243859605E+00 ,    -0.133444645534141E+01 ,     0.393012451768327E+00 , 
  32.04600 ,    -0.957226281381493E+00 ,     0.597753918695869E+00 ,     0.773652137732307E+00 ,    -0.957226281381493E+00 ,    -0.132231991119091E+01 ,     0.196692664694373E+00 , 
  32.06600 ,    -0.916494831273083E+00 ,     0.600532598571550E+00 ,     0.453340481366195E+00 ,    -0.916494831273083E+00 ,    -0.122516572086514E+01 ,    -0.327128951356342E-02 , 
  32.08600 ,    -0.822362078328326E+00 ,     0.588951672112020E+00 ,     0.123006311225225E+00 ,    -0.822362078328326E+00 ,    -0.104717419472599E+01 ,    -0.192116485292626E+00 , 
  32.10600 ,    -0.679729194315022E+00 ,     0.569905917203768E+00 ,    -0.193684507140154E+00 ,    -0.679729194315022E+00 ,    -0.797720572526000E+00 ,    -0.355699402865111E+00 , 
  32.12600 ,    -0.496887633026263E+00 ,     0.550359426995365E+00 ,    -0.474024943788406E+00 ,    -0.496887633026263E+00 ,    -0.490678571613344E+00 ,    -0.481645840201025E+00 , 
  32.14600 ,    -0.285004016025572E+00 ,     0.536508039215167E+00 ,    -0.698056672818635E+00 ,    -0.285004016025572E+00 ,    -0.143439388979726E+00 ,    -0.560372453887614E+00 , 
  32.16600 ,    -0.573653733631669E-01 ,     0.533060694876741E+00 ,    -0.850157587419192E+00 ,    -0.573653733631669E-01 ,     0.224287405698141E+00 ,    -0.585893516067183E+00 , 
  32.18600 ,     0.171562175136886E+00 ,     0.542710647090460E+00 ,    -0.920297005811145E+00 ,     0.171562175136886E+00 ,     0.591800816226507E+00 ,    -0.556343945495135E+00 , 
  32.20600 ,     0.387190760095818E+00 ,     0.565846163858479E+00 ,    -0.904854946198311E+00 ,     0.387190760095818E+00 ,     0.938766253161123E+00 ,    -0.474173044100268E+00 , 
  32.22600 ,     0.575901634744981E+00 ,     0.600524740046597E+00 ,    -0.806936806899902E+00 ,     0.575901634744981E+00 ,     0.124650807018743E+01 ,    -0.345990659684942E+00 , 
  32.24600 ,     0.726081828472477E+00 ,     0.642707446120375E+00 ,    -0.636155482459190E+00 ,     0.726081828472477E+00 ,     0.149914854353953E+01 ,    -0.182076378815301E+00 , 
  32.26600 ,     0.829020895229898E+00 ,     0.686723603647756E+00 ,    -0.407896011234026E+00 ,     0.829020895229898E+00 ,     0.168451926658806E+01 ,     0.440962425394789E-02 , 
  32.28600 ,     0.879591471222762E+00 ,     0.725913055172134E+00 ,    -0.142119724426533E+00 ,     0.879591471222762E+00 ,     0.179479015786667E+01 ,     0.198450674123231E+00 , 
  32.30600 ,     0.876653469788094E+00 ,     0.753376068173644E+00 ,     0.138197903035696E+00 ,     0.876653469788094E+00 ,     0.182678384125589E+01 ,     0.384349758619828E+00 , 
  32.32600 ,     0.823143348521677E+00 ,     0.762750971067550E+00 ,     0.408871969999129E+00 ,     0.823143348521677E+00 ,     0.178196719287050E+01 ,     0.546962429506645E+00 , 
  32.34600 ,     0.725835265350198E+00 ,     0.748937824129728E+00 ,     0.646412282306380E+00 ,     0.725835265350198E+00 ,     0.166613545929274E+01 ,     0.672886609987653E+00 , 
  32.36600 ,     0.594788016091059E+00 ,     0.708692837507499E+00 ,     0.829875988091729E+00 ,     0.594788016091059E+00 ,     0.148882574779043E+01 ,     0.751513330758172E+00 , 
  32.38600 ,     0.442518147579408E+00 ,     0.641032121942326E+00 ,     0.942522282741060E+00 ,     0.442518147579408E+00 ,     0.126251433496766E+01 ,     0.775854237687176E+00 , 
  32.40600 ,     0.282963302806055E+00 ,     0.547403238710037E+00 ,     0.973139038191056E+00 ,     0.282963302806055E+00 ,     0.100166496522178E+01 ,     0.743080459729389E+00 , 
  32.42600 ,     0.130318611133096E+00 ,     0.431606878521386E+00 ,     0.916937895476158E+00 ,     0.130318611133096E+00 ,     0.721702387201585E+00 ,     0.654731467361804E+00 , 
  32.44600 ,    -0.215890010931165E-02 ,     0.299476452460751E+00 ,     0.775949186007762E+00 ,    -0.215890010931165E-02 ,     0.437986559306759E+00 ,     0.516579823968736E+00 , 
  32.46600 ,    -0.103278484373570E+00 ,     0.158347896105342E+00 ,     0.558888111209886E+00 ,    -0.103278484373570E+00 ,     0.164858475746084E+00 ,     0.338165912682067E+00 , 
  32.48600 ,    -0.164880916385114E+00 ,     0.163731570842887E-01 ,     0.280505605951726E+00 ,    -0.164880916385114E+00 ,    -0.851809114943737E-01 ,     0.132043431839446E+00 , 
  32.50600 ,    -0.182557225138646E+00 ,    -0.118253413443301E+00 ,    -0.395221886269803E-01 ,    -0.182557225138646E+00 ,    -0.302110649937586E+00 ,    -0.872005341308678E-01 , 
  32.52600 ,    -0.156056548485745E+00 ,    -0.238077742245773E+00 ,    -0.378076175153215E+00 ,    -0.156056548485745E+00 ,    -0.478816747496290E+00 ,    -0.304069632930725E+00 , 
  32.54600 ,    -0.893436883271264E-01 ,    -0.337098753188183E+00 ,    -0.710330449724338E+00 ,    -0.893436883271264E-01 ,    -0.611291699047851E+00 ,    -0.503334862591934E+00 , 
  32.56600 ,     0.970435064411506E-02 ,    -0.411338946842547E+00 ,    -0.101160612584117E+01 ,     0.970435064411506E-02 ,    -0.698609446131112E+00 ,    -0.671169300346073E+00 , 
  32.58600 ,     0.129943444323118E+00 ,    -0.459214702793551E+00 ,    -0.125919929307975E+01 ,     0.129943444323118E+00 ,    -0.742694495351233E+00 ,    -0.796151713945461E+00 , 
  32.60600 ,     0.257900644118874E+00 ,    -0.481668000832209E+00 ,    -0.143404375159348E+01 ,     0.257900644118874E+00 ,    -0.747917224571576E+00 ,    -0.870062286356025E+00 , 
  32.62600 ,     0.378931801566355E+00 ,    -0.482044935668342E+00 ,    -0.152208429922091E+01 ,     0.378931801566355E+00 ,    -0.720557331441560E+00 ,    -0.888412265625158E+00 , 
  32.64600 ,     0.478504904658187E+00 ,    -0.465731599585411E+00 ,    -0.151526101540590E+01 ,     0.478504904658187E+00 ,    -0.668183434552751E+00 ,    -0.850672375384538E+00 , 
  32.66600 ,     0.543503249872435E+00 ,    -0.439582157038279E+00 ,    -0.141203701303488E+01 ,     0.543503249872435E+00 ,    -0.598998879151326E+00 ,    -0.760190258732445E+00 , 
  32.68600 ,     0.563438937116539E+00 ,    -0.411194853364678E+00 ,    -0.121743878952960E+01 ,     0.563438937116539E+00 ,    -0.521202014388095E+00 ,    -0.623812880647552E+00 , 
  32.70600 ,     0.531472599172648E+00 ,    -0.388107225560447E+00 ,    -0.942616559295313E+00 ,     0.531472599172648E+00 ,    -0.442404073823701E+00 ,    -0.451253506472659E+00 , 
  32.72600 ,     0.445149453138013E+00 ,    -0.376990374909644E+00 ,    -0.603968690039778E+00 ,     0.445149453138013E+00 ,    -0.369140005307737E+00 ,    -0.254262642313848E+00 , 
  32.74600 ,     0.306783646050151E+00 ,    -0.382922946505585E+00 ,    -0.221906694040564E+00 ,     0.306783646050151E+00 ,    -0.306498004680536E+00 ,    -0.456765806769923E-01 , 
  32.76600 ,     0.123450762210694E+00 ,    -0.408818321214162E+00 ,     0.180637325397496E+00 ,     0.123450762210694E+00 ,    -0.257883013081370E+00 ,     0.161575137668562E+00 , 
  32.78600 ,    -0.934199545887723E-01 ,    -0.455064111316614E+00 ,     0.579842143494671E+00 ,    -0.934199545887723E-01 ,    -0.224918918796088E+00 ,     0.355421444133524E+00 , 
  32.80600 ,    -0.328829198710708E+00 ,    -0.519412719902913E+00 ,     0.952642242718482E+00 ,    -0.328829198710708E+00 ,    -0.207484443011501E+00 ,     0.525485095575420E+00 , 
  32.82600 ,    -0.565311115639422E+00 ,    -0.597137414267558E+00 ,     0.127826356748265E+01 ,    -0.565311115639422E+00 ,    -0.203869311758899E+00 ,     0.663738673108625E+00 , 
  32.84600 ,    -0.784273470978844E+00 ,    -0.681442409754526E+00 ,     0.153954037308587E+01 ,    -0.784273470978844E+00 ,    -0.211030760025776E+00 ,     0.764935758397630E+00 , 
  32.86600 ,    -0.967470253607562E+00 ,    -0.764090371443934E+00 ,     0.172392409042811E+01 ,    -0.967470253607562E+00 ,    -0.224925909344048E+00 ,     0.826792642416217E+00 , 
  32.88600 ,    -0.109848972997814E+01 ,    -0.836188959618750E+00 ,     0.182412208852647E+01 ,    -0.109848972997814E+01 ,    -0.240893139583800E+00 ,     0.849918149024934E+00 , 
  32.90600 ,    -0.116413756327299E+01 ,    -0.889061713142837E+00 ,     0.183833500272651E+01 ,    -0.116413756327299E+01 ,    -0.254055099093668E+00 ,     0.837510814060013E+00 , 
  32.92600 ,    -0.115560096720003E+01 ,    -0.915119316527399E+00 ,     0.177009330066828E+01 ,    -0.115560096720003E+01 ,    -0.259717192282369E+00 ,     0.794861878045514E+00 , 
  32.94600 ,    -0.106929558563752E+01 ,    -0.908646096896840E+00 ,     0.162772437198783E+01 ,    -0.106929558563752E+01 ,    -0.253737894218071E+00 ,     0.728717719446047E+00 , 
  32.96600 ,    -0.907320711236802E+00 ,    -0.866423645595472E+00 ,     0.142350825745665E+01 ,    -0.907320711236802E+00 ,    -0.232850679410651E+00 ,     0.646565267892162E+00 , 
  32.98600 ,    -0.677478731061272E+00 ,    -0.788128163866410E+00 ,     0.117260118962695E+01 ,    -0.677478731061272E+00 ,    -0.194921343250278E+00 ,     0.555907882730878E+00 , 
  33.00600 ,    -0.392848930598238E+00 ,    -0.676459159537865E+00 ,     0.891819964704589E+00 ,    -0.392848930598238E+00 ,    -0.139128719728842E+00 ,     0.463596999603645E+00 , 
  33.02600 ,    -0.709412673342197E-01 ,    -0.536982518038049E+00 ,     0.598386019393898E+00 ,    -0.709412673342197E-01 ,    -0.660610173616029E-01 ,     0.375276923817860E+00 , 
  33.04600 ,     0.267510416784968E+00 ,    -0.377698342556568E+00 ,     0.308725850264065E+00 ,     0.267510416784968E+00 ,     0.222759441441755E-01 ,     0.294987372437700E+00 , 
  33.06600 ,     0.600026790887973E+00 ,    -0.208370695282381E+00 ,     0.374146568042180E-01 ,     0.600026790887973E+00 ,     0.122538476162180E+00 ,     0.224952034832136E+00 , 
  33.08600 ,     0.904021397840501E+00 ,    -0.396798957638737E-01 ,    -0.203666027794348E+00 ,     0.904021397840501E+00 ,     0.230209004444650E+00 ,     0.165563114083935E+00 , 
  33.10600 ,     0.115847334261779E+01 ,     0.117723958168839E+00 ,    -0.405906806796230E+00 ,     0.115847334261779E+01 ,     0.339837115045316E+00 ,     0.115553243008443E+00 , 
  33.12600 ,     0.134550455457408E+01 ,     0.254176889434073E+00 ,    -0.564258734685734E+00 ,     0.134550455457408E+01 ,     0.445347170749602E+00 ,     0.723290284008696E-01 , 
  33.14600 ,     0.145173806401084E+01 ,     0.361874754873168E+00 ,    -0.677229612614156E+00 ,     0.145173806401084E+01 ,     0.540398794411658E+00 ,     0.324262795941773E-01 , 
  33.16600 ,     0.146932981161252E+01 ,     0.435579697144061E+00 ,    -0.746609513221783E+00 ,     0.146932981161252E+01 ,     0.618783435769685E+00 ,    -0.796307161034747E-02 , 
  33.18600 ,     0.139659125651732E+01 ,     0.473089071135090E+00 ,    -0.776966813313163E+00 ,     0.139659125651732E+01 ,     0.674837392106619E+00 ,    -0.524474567030008E-01 , 
  33.20600 ,     0.123815154181519E+01 ,     0.475418378713812E+00 ,    -0.774971510801005E+00 ,     0.123815154181519E+01 ,     0.703849220680473E+00 ,    -0.103930493262274E+00 , 
  33.22600 ,     0.100464373757710E+01 ,     0.446676552515284E+00 ,    -0.748612575835096E+00 ,     0.100464373757710E+01 ,     0.702437711603864E+00 ,    -0.164193804697697E+00 , 
  33.24600 ,     0.711936876837717E+00 ,     0.393641261634641E+00 ,    -0.706380056842715E+00 ,     0.711936876837717E+00 ,     0.668875779177847E+00 ,    -0.233607745615904E+00 , 
  33.26600 ,     0.379971165693221E+00 ,     0.325071008277227E+00 ,    -0.656480677128645E+00 ,     0.379971165693221E+00 ,     0.603336083322836E+00 ,    -0.310996729521355E+00 , 
  33.28600 ,     0.312850307333434E-01 ,     0.250816862911526E+00 ,    -0.606148253587237E+00 ,     0.312850307333434E-01 ,     0.508036182749758E+00 ,    -0.393670492147044E+00 , 
  33.30600 ,    -0.310652948374768E+00 ,     0.180817206518837E+00 ,    -0.561098397882973E+00 ,    -0.310652948374768E+00 ,     0.387264738940532E+00 ,    -0.477616581380238E+00 , 
  33.32600 ,    -0.623178655671547E+00 ,     0.124071757664888E+00 ,    -0.525161882789577E+00 ,    -0.623178655671547E+00 ,     0.247275800306907E+00 ,    -0.557834140416899E+00 , 
  33.34600 ,    -0.886099653345098E+00 ,     0.876950912680649E-01 ,    -0.500114215211722E+00 ,    -0.886099653345098E+00 ,     0.960454030552737E-01 ,    -0.628776027922847E+00 , 
  33.36600 ,    -0.108316624289230E+01 ,     0.761442630471697E-01 ,    -0.485701843913408E+00 ,    -0.108316624289230E+01 ,    -0.571066498125958E-01 ,    -0.684856643573038E+00 , 
  33.38600 ,    -0.120323301755539E+01 ,     0.907003869324479E-01 ,    -0.479849454021073E+00 ,    -0.120323301755539E+01 ,    -0.202017392629114E+00 ,    -0.720977308532512E+00 , 
  33.40600 ,    -0.124102193029319E+01 ,     0.129261292650257E+00 ,    -0.479019176848473E+00 ,    -0.124102193029319E+01 ,    -0.328281349735650E+00 ,    -0.733020094663379E+00 , 
  33.42600 ,    -0.119742933243838E+01 ,     0.186473709980765E+00 ,    -0.478682203687062E+00 ,    -0.119742933243838E+01 ,    -0.425919451175084E+00 ,    -0.718264579937501E+00 , 
  33.44600 ,    -0.107935541912278E+01 ,     0.254201376357232E+00 ,    -0.473856825807882E+00 ,    -0.107935541912278E+01 ,    -0.486076255028565E+00 ,    -0.675689690246182E+00 , 
  33.46600 ,    -0.899072179634488E+00 ,     0.322293003687755E+00 ,    -0.459664555262861E+00 ,    -0.899072179634488E+00 ,    -0.501699463633772E+00 ,    -0.606133763386736E+00 , 
  33.48600 ,    -0.673182287967532E+00 ,     0.379584223371340E+00 ,    -0.431857583138860E+00 ,    -0.673182287967532E+00 ,    -0.468152531617542E+00 ,    -0.512299151415083E+00 , 
  33.50600 ,    -0.421253479326758E+00 ,     0.415043323558720E+00 ,    -0.387275961224534E+00 ,    -0.421253479326758E+00 ,    -0.383711430823082E+00 ,    -0.398601800591942E+00 , 
  33.52600 ,    -0.164238278820177E+00 ,     0.418954210409232E+00 ,    -0.324200858635015E+00 ,    -0.164238278820177E+00 ,    -0.249900713012507E+00 ,    -0.270879998696736E+00 , 
  33.54600 ,     0.771945397483314E-01 ,     0.384023285748285E+00 ,    -0.242580188716989E+00 ,     0.771945397483314E-01 ,    -0.716319527120321E-01 ,    -0.135988612561882E+00 , 
  33.56600 ,     0.284283995491648E+00 ,     0.306300694230364E+00 ,    -0.144113887026618E+00 ,     0.284283995491648E+00 ,     0.142880813418286E+00 ,    -0.131459285386270E-02 , 
  33.58600 ,     0.441627899654016E+00 ,     0.185820551779438E+00 ,    -0.321972207058794E-01 ,     0.441627899654016E+00 ,     0.382439517796279E+00 ,     0.125744486080752E+00 , 
  33.60600 ,     0.538346759436141E+00 ,     0.268882532953121E-01 ,     0.882691179919303E-01 ,     0.538346759436141E+00 ,     0.633408654156727E+00 ,     0.238294998473334E+00 , 
  33.62600 ,     0.568870106558383E+00 ,    -0.162026187229309E+00 ,     0.211184429059378E+00 ,     0.568870106558383E+00 ,     0.880466863325682E+00 ,     0.330412988225713E+00 , 
  33.64600 ,     0.533285517913435E+00 ,    -0.368794270522796E+00 ,     0.329644199928815E+00 ,     0.533285517913435E+00 ,     0.110752335730335E+01 ,     0.397524639257022E+00 , 
  33.66600 ,     0.437226032403022E+00 ,    -0.578503075854060E+00 ,     0.436397537461075E+00 ,     0.437226032403022E+00 ,     0.129874392677226E+01 ,     0.436673702441724E+00 , 
  33.68600 ,     0.291308934911796E+00 ,    -0.774630536330408E+00 ,     0.524333798734928E+00 ,     0.291308934911796E+00 ,     0.143961943001485E+01 ,     0.446658844127217E+00 , 
  33.70600 ,     0.110174971789546E+00 ,    -0.940425196742817E+00 ,     0.586966104732695E+00 ,     0.110174971789546E+00 ,     0.151800225422246E+01 ,     0.428035727084978E+00 , 
  33.72600 ,    -0.887909232017686E-01 ,    -0.106037176715182E+01 ,     0.618881123710016E+00 ,    -0.887909232017686E-01 ,     0.152503416852966E+01 ,     0.382990441406088E+00 , 
  33.74600 ,    -0.286950950705749E+00 ,    -0.112161209572993E+01 ,     0.616127854775717E+00 ,    -0.286950950705749E+00 ,     0.145589275784151E+01 ,     0.315101586281895E+00 , 
  33.76600 ,    -0.465994695655174E+00 ,    -0.111519108992134E+01 ,     0.576522734365669E+00 ,    -0.465994695655174E+00 ,     0.131029328652070E+01 ,     0.229016924358721E+00 , 
  33.78600 ,    -0.609478522070574E+00 ,    -0.103700891495902E+01 ,     0.499853828059498E+00 ,    -0.609478522070574E+00 ,     0.109269795154174E+01 ,     0.130076378016140E+00 , 
  33.80600 ,    -0.704198199857586E+00 ,    -0.888383716394830E+00 ,     0.387972785472228E+00 ,    -0.704198199857586E+00 ,     0.812204127434349E+00 ,     0.239157903622899E-01 , 
  33.82600 ,    -0.741282922173965E+00 ,    -0.676161344288033E+00 ,     0.244769308778720E+00 ,    -0.741282922173965E+00 ,     0.482106035739546E+00 ,    -0.839147682055085E-01 , 
  33.84600 ,    -0.716921987972851E+00 ,    -0.412347411893344E+00 ,     0.760288642619237E-01 ,    -0.716921987972851E+00 ,     0.119148611787246E+00 ,    -0.188288086483001E+00 , 
  33.86600 ,    -0.632665698107788E+00 ,    -0.113279152334857E+00 ,    -0.110819934654036E+00 ,    -0.632665698107788E+00 ,    -0.257483693934375E+00 ,    -0.284768522471954E+00 , 
  33.88600 ,    -0.495276980876673E+00 ,     0.201603776469504E+00 ,    -0.307056556705122E+00 ,    -0.495276980876673E+00 ,    -0.627378796002406E+00 ,    -0.369796698095639E+00 , 
  33.90600 ,    -0.316147082484849E+00 ,     0.511292907528901E+00 ,    -0.503101898547314E+00 ,    -0.316147082484849E+00 ,    -0.970227660763756E+00 ,    -0.440783626526492E+00 , 
  33.92600 ,    -0.110324340380191E+00 ,     0.794922562224658E+00 ,    -0.689013063719362E+00 ,    -0.110324340380191E+00 ,    -0.126718016068190E+01 ,    -0.496116822606305E+00 , 
  33.94600 ,     0.104763292264328E+00 ,     0.103351371051049E+01 ,    -0.855015389694120E+00 ,     0.104763292264328E+00 ,    -0.150212758496742E+01 ,    -0.535089162374638E+00 , 
  33.96600 ,     0.310786251164898E+00 ,     0.121159759673609E+01 ,    -0.992044839387042E+00 ,     0.310786251164898E+00 ,    -0.166281595447928E+01 ,    -0.557767809203061E+00 , 
  33.98600 ,     0.490069753081953E+00 ,     0.131857325693474E+01 ,    -0.109227212739751E+01 ,     0.490069753081953E+00 ,    -0.174170452410615E+01 ,    -0.564824833904356E+00 , 
